#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3708     2.23639      2.2277  0.00762991
        3709     2.19759      2.2277  0.00762785
        3710      2.2395      2.2277   0.0076258
        3711     2.42386     2.22775  0.00762393
        3712     2.44955     2.22781  0.00762211
        3713     2.55424      2.2279  0.00762056
        3714      1.9087     2.22781  0.00761899
        3715     2.13696     2.22779  0.00761698
        3716       2.289     2.22781  0.00761495
        3717     1.94778     2.22773  0.00761327
        3718     2.61438     2.22783  0.00761194
        3719     2.60411     2.22794  0.00761056
        3720     2.52595     2.22802  0.00760894
        3721     2.46642     2.22808  0.00760716
        3722     2.28622      2.2281  0.00760513
        3723     2.71832     2.22823  0.00760423
        3724      2.3024     2.22825  0.00760222
        3725     2.61519     2.22835  0.00760088
        3726     2.88842     2.22853  0.00760091
        3727     2.65303     2.22864  0.00759972
        3728     2.19611     2.22863  0.00759769
        3729     2.74558     2.22877  0.00759692
        3730     2.58623     2.22887  0.00759548
        3731     2.91306     2.22905  0.00759566
        3732     3.08167     2.22928  0.00759706
        3733     3.21092     2.22954  0.00759958
        3734     3.37068     2.22985  0.00760368
        3735     3.31716     2.23014  0.00760722
        3736     3.07883     2.23037  0.00760857
        3737      3.1327     2.23061  0.00761037
        3738     2.79556     2.23076  0.00760983
        3739      2.5958     2.23086  0.00760842
        3740      2.2736     2.23087   0.0076064
        3741     2.38291     2.23091  0.00760447
        3742     2.31264     2.23093  0.00760247
        3743     2.02617     2.23088  0.00760064
        3744     2.18178     2.23086  0.00759862
        3745     2.15647     2.23084  0.00759662
        3746     2.57464     2.23093  0.00759514
        3747      2.2431     2.23094  0.00759312
        3748     2.23463     2.23094  0.00759109
        3749     2.88618     2.23111  0.00759108
        3750     2.82152     2.23127  0.00759069
        3751     2.96631     2.23147  0.00759119
        3752     3.56412     2.23182  0.00759747
        3753     3.46921     2.23215   0.0076026
        3754     3.41066     2.23247  0.00760705
        3755     3.50258      2.2328  0.00761254
        3756     3.43981     2.23313   0.0076173
        3757     3.01417     2.23333   0.0076181
        3758     2.51074     2.23341  0.00761644
        3759     2.38802     2.23345  0.00761452
        3760     2.14799     2.23343  0.00761253
        3761     1.84682     2.23332   0.0076112
        3762      2.0582     2.23328  0.00760932
        3763     1.75686     2.23315  0.00760835
        3764     1.72037     2.23301  0.00760755
        3765      2.3477     2.23304  0.00760559
        3766     2.27168     2.23305  0.00760357
        3767      2.3789     2.23309  0.00760166
        3768     1.79524     2.23298  0.00760053
        3769     1.87001     2.23288  0.00759912
        3770     1.99876     2.23282  0.00759736
        3771     1.99553     2.23276   0.0075956
        3772     2.02593      2.2327  0.00759379
        3773      1.6711     2.23255  0.00759323
        3774     2.04423      2.2325  0.00759139
        3775     1.82769     2.23239  0.00759013
        3776     2.47798     2.23246   0.0075884
        3777     2.20909     2.23245  0.00758639
        3778     2.25237     2.23246  0.00758439
        3779     2.78096      2.2326  0.00758377
        3780     2.49463     2.23267  0.00758208
        3781     2.48923     2.23274  0.00758038
        3782     2.48564     2.23281  0.00757867
        3783     2.70566     2.23293   0.0075777
        3784     2.84459     2.23309  0.00757742
        3785     2.38911     2.23314  0.00757553
        3786     2.27717     2.23315  0.00757354
        3787     2.73228     2.23328  0.00757268
        3788     2.40026     2.23332  0.00757081
        3789     2.29498     2.23334  0.00756883
        3790     2.17209     2.23332  0.00756685
        3791     2.42466     2.23337  0.00756502
        3792      1.9359      2.2333  0.00756344
        3793      1.9179     2.23321   0.0075619
        3794     1.60553     2.23305  0.00756171
        3795     1.42171     2.23283  0.00756274
        3796     1.60019     2.23267  0.00756259
        3797     1.74964     2.23254  0.00756167
        3798     1.78414     2.23242   0.0075606
        3799     1.65899     2.23227  0.00756011
        3800     1.74948     2.23214  0.00755919
        3801     1.81673     2.23203  0.00755799
        3802     1.91953     2.23195  0.00755645
        3803      1.5464     2.23177  0.00755661
        3804     1.64562     2.23162   0.0075562
        3805     2.18769     2.23161  0.00755422
        3806     2.38288     2.23165  0.00755234
        3807     2.61875     2.23175  0.00755104
        3808     2.22273     2.23174  0.00754906
        3809     2.02423     2.23169  0.00754727
        3810     1.60225     2.23152   0.0075471
        3811     1.92711     2.23144  0.00754554
        3812     2.21137     2.23144  0.00754357
        3813     2.59818     2.23154   0.0075422
        3814     2.66725     2.23165  0.00754109
        3815     2.95298     2.23184  0.00754148
        3816     2.39611     2.23188  0.00753963
        3817     2.45201     2.23194  0.00753787
        3818     2.54389     2.23202  0.00753634
        3819     2.48902     2.23209  0.00753467
        3820     2.45957     2.23215  0.00753293
        3821     2.07056     2.23211  0.00753108
        3822     2.27706     2.23212  0.00752912
        3823     2.38229     2.23216  0.00752725
        3824     2.51668     2.23223  0.00752565
        3825     2.23834     2.23223  0.00752368
        3826     2.45277     2.23229  0.00752194
        3827      2.6083     2.23239  0.00752061
        3828     2.44112     2.23244  0.00751885
        3829     2.32819     2.23247  0.00751692
        3830     2.13894     2.23244    0.007515
        3831     1.79641     2.23233   0.0075139
        3832     2.10172      2.2323  0.00751202
        3833     2.22754     2.23229  0.00751006
        3834      2.1822     2.23228  0.00750811
        3835     2.04003     2.23223  0.00750632
        3836     2.44528     2.23229  0.00750457
        3837     2.65035      2.2324   0.0075034
        3838     2.70203     2.23252  0.00750245
        3839     2.68325     2.23264  0.00750141
        3840     2.15707     2.23262  0.00749948
        3841     2.52878     2.23269  0.00749793
        3842     2.22389     2.23269  0.00749598
        3843      2.4278     2.23274   0.0074942
        3844     2.54861     2.23282   0.0074927
        3845     2.51892      2.2329  0.00749112
        3846     2.60383     2.23299  0.00748979
        3847     2.25133       2.233  0.00748785
        3848     2.53507     2.23308  0.00748631
        3849      2.6728     2.23319  0.00748524
        3850     2.61403     2.23329  0.00748395
        3851     2.75166     2.23343  0.00748322
        3852     2.88497      2.2336  0.00748318
        3853     2.89977     2.23377  0.00748324
        3854     3.14012       2.234  0.00748499
        3855     2.44855     2.23406  0.00748326
        3856     2.13582     2.23403  0.00748136
        3857     2.23682     2.23403  0.00747942
        3858     3.05705     2.23425  0.00748052
        3859     3.02778     2.23445  0.00748141
        3860     3.15862     2.23469   0.0074833
        3861     2.88764     2.23486  0.00748327
        3862     2.67597     2.23498  0.00748221
        3863     2.80984     2.23512  0.00748175
        3864     2.89653      2.2353  0.00748177
        3865     2.37495     2.23533  0.00747992
        3866     2.53394     2.23541  0.00747839
        3867     2.62307     2.23551  0.00747713
        3868     1.85821     2.23541  0.00747583
        3869      1.6637     2.23526  0.00747536
        3870     1.73214     2.23513  0.00747456
        3871     1.79629     2.23502  0.00747349
        3872     1.86312     2.23492  0.00747217
        3873     2.26938     2.23493  0.00747025
        3874     2.25315     2.23494  0.00746832
        3875     2.00096     2.23488  0.00746664
        3876     2.08307     2.23484  0.00746481
        3877     2.46878      2.2349  0.00746313
        3878     2.80864     2.23505  0.00746267
        3879     2.51946     2.23512  0.00746111
        3880      2.4637     2.23518  0.00745942
        3881     2.69521      2.2353  0.00745844
        3882     2.80222     2.23544  0.00745795
        3883      2.5871     2.23553  0.00745658
        3884      2.7673     2.23567  0.00745591
        3885     2.75819     2.23581  0.00745521
        3886     2.69843     2.23592  0.00745424
        3887     2.43994     2.23598  0.00745251
        3888     2.68884     2.23609   0.0074515
        3889     2.89595     2.23626  0.00745152
        3890     3.07651     2.23648  0.00745273
        3891     3.18553     2.23672  0.00745481
        3892     3.04109     2.23693  0.00745575
        3893     2.77211     2.23707  0.00745511
        3894     2.68277     2.23718  0.00745407
        3895      2.9211     2.23736  0.00745422
        3896     2.70703     2.23748  0.00745329
        3897     2.62886     2.23758  0.00745205
        3898     2.69335      2.2377  0.00745106
        3899     3.47358     2.23801  0.00745588
        3900     3.16647     2.23825  0.00745777
        3901     2.49467     2.23832  0.00745615
        3902     2.43455     2.23837  0.00745441
        3903     2.61583     2.23846  0.00745313
        3904     2.56326     2.23855  0.00745168
        3905     2.07783     2.23851  0.00744989
        3906     1.69897     2.23837  0.00744926
        3907     1.94745     2.23829  0.00744773
        3908     2.20372     2.23828  0.00744582
        3909     1.79154     2.23817   0.0074448
        3910      1.5507     2.23799  0.00744497
        3911     2.38269     2.23803  0.00744316
        3912     2.25112     2.23803  0.00744126
        3913     2.36955     2.23807  0.00743943
        3914      2.4126     2.23811  0.00743766
        3915     2.50508     2.23818  0.00743608
        3916     2.26778     2.23819  0.00743418
        3917     2.53003     2.23826  0.00743266
        3918     2.48784     2.23833  0.00743103
        3919     2.41875     2.23837  0.00742928
        3920     2.74677      2.2385  0.00742851
        3921     2.45554     2.23856  0.00742683
        3922     2.19874     2.23855  0.00742494
        3923      1.9175     2.23847   0.0074235
        3924     1.66528     2.23832  0.00742304
        3925     1.82537     2.23821   0.0074219
        3926     1.77937      2.2381  0.00742093
        3927     1.62691     2.23794  0.00742067
        3928        1.44     2.23774  0.00742156
        3929     1.61231     2.23758  0.00742138
        3930     1.22022     2.23732    0.007424
        3931     1.71017     2.23719  0.00742333
        3932     1.95138     2.23711  0.00742179
        3933     1.85374     2.23702  0.00742055
        3934     2.06038     2.23697   0.0074188
        3935     2.42219     2.23702  0.00741706
        3936     2.82384     2.23717  0.00741667
        3937     2.68792     2.23728  0.00741567
        3938     2.39206     2.23732   0.0074139
        3939     2.21358     2.23732  0.00741202
        3940     2.19333      2.2373  0.00741014
        3941     2.33313     2.23733   0.0074083
        3942     2.12222      2.2373  0.00740648
        3943     1.80089     2.23719  0.00740543
        3944      2.0026     2.23713  0.00740379
        3945     2.47431     2.23719  0.00740216
        3946     2.51492     2.23726  0.00740062
        3947     2.34615     2.23729  0.00739879
        3948     2.67278      2.2374  0.00739774
        3949     2.93047     2.23757  0.00739795
        3950     2.76238     2.23771  0.00739727
        3951     1.99729     2.23764  0.00739565
        3952     2.29915     2.23766  0.00739379
        3953     2.10185     2.23763    0.007392
        3954     1.68793     2.23749  0.00739144
        3955     1.67067     2.23734  0.00739096
        3956     1.57181     2.23718  0.00739101
        3957     1.58807     2.23701  0.00739096
        3958     1.71834     2.23688  0.00739025
        3959     1.94351     2.23681  0.00738876
        3960     1.78574     2.23669  0.00738777
        3961     1.58016     2.23653  0.00738776
        3962     1.67457     2.23638  0.00738726
        3963     1.80127     2.23627  0.00738621
        3964       1.868     2.23618  0.00738493
        3965     2.14732     2.23616   0.0073831
        3966     2.38033      2.2362  0.00738133
        3967     2.50621     2.23626  0.00737979
        3968     2.70726     2.23638  0.00737888
        3969      2.5136     2.23645  0.00737735
        3970     1.93367     2.23638  0.00737589
        3971     2.32781      2.2364  0.00737407
        3972      2.0192     2.23634  0.00737241
        3973     2.51448     2.23641  0.00737089
        3974      2.4599     2.23647  0.00736925
        3975      2.7628      2.2366  0.00736858
        3976     2.65124     2.23671  0.00736747
        3977      2.5027     2.23677  0.00736592
        3978     2.40355     2.23682  0.00736419
        3979      2.3984     2.23686  0.00736245
        3980     2.19734     2.23685  0.00736061
        3981     2.09151     2.23681  0.00735885
        3982     2.21691     2.23681    0.007357
        3983     2.14298     2.23678  0.00735519
        3984     2.21608     2.23678  0.00735335
        3985     1.99213     2.23672  0.00735176
        3986     2.25735     2.23672  0.00734992
        3987     2.25706     2.23673  0.00734807
        3988     2.92615      2.2369  0.00734826
        3989     3.03747      2.2371  0.00734916
        3990     2.59528     2.23719  0.00734787
        3991     2.24498     2.23719  0.00734603
        3992     2.21093     2.23718  0.00734419
        3993     1.96173     2.23712  0.00734268
        3994      2.0458     2.23707  0.00734099
        3995     2.39547     2.23711  0.00733926
        3996     2.46356     2.23716  0.00733765
        3997     2.47241     2.23722  0.00733605
        3998     2.10545     2.23719  0.00733428
        3999     2.51945     2.23726  0.00733279
        4000     2.63226     2.23736  0.00733162
        4001     2.71782     2.23748  0.00733077
        4002     2.64789     2.23758  0.00732966
        4003     3.05735     2.23779  0.00733069
        4004     2.73552     2.23791  0.00732991
        4005     2.37116     2.23794  0.00732816
        4006     2.42271     2.23799  0.00732647
        4007     2.29106       2.238  0.00732466
        4008     2.16149     2.23798  0.00732285
        4009     2.05777     2.23794  0.00732116
        4010     1.99494     2.23788  0.00731959
        4011     1.93612      2.2378  0.00731815
        4012     2.28854     2.23782  0.00731634
        4013     2.60749     2.23791  0.00731509
        4014     2.44788     2.23796  0.00731346
        4015     2.49457     2.23802  0.00731192
        4016     2.23277     2.23802   0.0073101
        4017     2.22955     2.23802  0.00730828
        4018     2.26845     2.23803  0.00730646
        4019     2.26559     2.23804  0.00730465
        4020     2.23342     2.23803  0.00730283
        4021     2.11963     2.23801  0.00730107
        4022     2.16424     2.23799  0.00729928
        4023     2.49883     2.23805  0.00729775
        4024     2.57306     2.23813  0.00729642
        4025     2.36561     2.23817  0.00729467
        4026     2.04505     2.23812  0.00729302
        4027     2.12401     2.23809  0.00729126
        4028     2.02648     2.23804  0.00728964
        4029     2.13983     2.23801  0.00728787
        4030     2.03996     2.23796  0.00728623
        4031     2.24318     2.23797  0.00728442
        4032     2.20122     2.23796  0.00728262
        4033     1.99998      2.2379  0.00728105
        4034     1.89267     2.23781  0.00727975
        4035     2.01137     2.23776  0.00727816
        4036      2.3681     2.23779  0.00727643
        4037      2.5826     2.23787  0.00727513
        4038     2.04974     2.23783  0.00727348
        4039     1.90667     2.23774  0.00727214
        4040     2.07554      2.2377  0.00727045
        4041     2.13252     2.23768   0.0072687
        4042     2.14957     2.23766  0.00726693
        4043     2.10313     2.23762  0.00726521
        4044     2.45117     2.23768  0.00726361
        4045       2.394     2.23771  0.00726191
        4046     2.59909      2.2378  0.00726067
        4047     2.04779     2.23776  0.00725903
        4048     2.24031     2.23776  0.00725723
        4049     2.62623     2.23785  0.00725608
        4050      2.6095     2.23795  0.00725486
        4051     2.66515     2.23805  0.00725384
        4052     2.61408     2.23814  0.00725264
        4053     2.78376     2.23828   0.0072521
        4054     2.50287     2.23834  0.00725061
        4055     2.35474     2.23837  0.00724888
        4056     2.69106     2.23848  0.00724795
        4057     3.07222     2.23869  0.00724907
        4058     3.06796     2.23889  0.00725017
        4059     3.09171      2.2391  0.00725143
        4060     3.07883     2.23931  0.00725259
        4061     2.93096     2.23948   0.0072528
        4062     2.50102     2.23955   0.0072513
        4063     3.20414     2.23978   0.0072534
        4064     2.74001     2.23991  0.00725266
        4065     3.12373     2.24012  0.00725414
        4066     3.18468     2.24036  0.00725607
        4067     2.93945     2.24053  0.00725632
        4068     2.84977     2.24068  0.00725608
        4069     2.62497     2.24077  0.00725492
        4070     2.34819      2.2408  0.00725318
        4071     2.39411     2.24084   0.0072515
        4072     2.41614     2.24088  0.00724984
        4073     2.35816     2.24091  0.00724812
        4074     2.49867     2.24097  0.00724662
        4075     2.54436     2.24105  0.00724522
        4076     2.51596     2.24111  0.00724376
        4077     2.46499     2.24117  0.00724219
        4078     3.43377     2.24146  0.00724632
        4079     3.32412     2.24173   0.0072494
        4080     2.97739     2.24191  0.00724986
        4081     2.90806     2.24207  0.00724993
        4082     3.04311     2.24227  0.00725081
        4083     2.68559     2.24237  0.00724984
        4084     2.42851     2.24242  0.00724821
        4085     2.80633     2.24256  0.00724775
        4086     2.60867     2.24265  0.00724653
        4087     2.57848     2.24273  0.00724522
        4088     2.60207     2.24282  0.00724398
        4089     2.18372      2.2428  0.00724223
        4090     2.36953     2.24283  0.00724052
        4091     2.45044     2.24288  0.00723893
        4092     2.36512     2.24291  0.00723722
        4093      2.7817     2.24305  0.00723665
        4094      3.0387     2.24324  0.00723749
        4095     2.79942     2.24338    0.007237
        4096     2.63912     2.24347  0.00723588
        4097     2.71038     2.24359  0.00723501
        4098     2.79512     2.24372   0.0072345
        4099     3.24752     2.24397  0.00723687
        4100     2.10825     2.24393  0.00723519
        4101     2.29467     2.24395  0.00723343
        4102     2.21825     2.24394  0.00723167
        4103     2.14341     2.24391  0.00722995
        4104     1.91703     2.24384  0.00722863
        4105     1.76112     2.24372  0.00722782
        4106     1.67306     2.24358   0.0072274
        4107     1.67009     2.24344  0.00722699
        4108     1.88946     2.24335  0.00722574
        4109     2.00692      2.2433  0.00722421
        4110     2.60074     2.24338  0.00722298
        4111     2.68261     2.24349  0.00722201
        4112     2.85657     2.24364  0.00722179
        4113     2.38722     2.24367  0.00722012
        4114     2.72108     2.24379   0.0072193
        4115     2.55184     2.24386  0.00721793
        4116     2.07363     2.24382   0.0072163
        4117     2.16096      2.2438  0.00721457
        4118     2.58362     2.24389  0.00721329
        4119     2.47156     2.24394  0.00721175
        4120     2.56628     2.24402  0.00721043
        4121      2.5471     2.24409  0.00720905
        4122     2.30272     2.24411  0.00720732
        4123     2.31771     2.24412  0.00720559
        4124     2.24408     2.24412  0.00720385
        4125     2.39989     2.24416   0.0072022
        4126     2.43486     2.24421   0.0072006
        4127     2.86976     2.24436  0.00720045
        4128     2.76269     2.24449   0.0071998
        4129     3.17391     2.24471  0.00720158
        4130     2.41557     2.24475  0.00719995
        4131     2.60349     2.24484  0.00719873
        4132     2.55062     2.24491  0.00719737
        4133     2.33661     2.24493  0.00719566
        4134     2.30035     2.24495  0.00719393
        4135     2.32249     2.24497  0.00719222
        4136     2.06278     2.24492  0.00719061
        4137     1.98627     2.24486  0.00718915
        4138     1.88731     2.24477  0.00718793
        4139     2.15608     2.24475  0.00718623
        4140     1.81337     2.24465  0.00718525
        4141     2.10158     2.24461  0.00718359
        4142     1.91402     2.24453   0.0071823
        4143     1.84789     2.24444  0.00718121
        4144     1.64659     2.24429  0.00718092
        4145     1.89502     2.24421  0.00717968
        4146     2.05055     2.24416   0.0071781
        4147     1.93806     2.24409  0.00717675
        4148     1.43354     2.24389  0.00717768
        4149     1.36284     2.24368  0.00717909
        4150      1.6747     2.24354  0.00717867
        4151     1.46018     2.24336  0.00717942
        4152     1.49224     2.24317  0.00717997
        4153     1.42225     2.24298  0.00718096
        4154     1.27528     2.24274  0.00718301
        4155      1.3807     2.24254  0.00718428
        4156      1.6951      2.2424  0.00718376
        4157     1.87413     2.24232  0.00718258
        4158     2.32807     2.24234  0.00718088
        4159     2.04986     2.24229   0.0071793
        4160     1.77597     2.24218  0.00717845
        4161     1.17888     2.24192  0.00718127
        4162     1.49582     2.24174  0.00718179
        4163     1.32439     2.24152  0.00718344
        4164      1.5004     2.24135  0.00718392
        4165     1.44361     2.24115  0.00718475
        4166     1.24145     2.24091  0.00718703
        4167     1.31437     2.24069  0.00718874
        4168     1.47072     2.24051  0.00718939
        4169     1.56909     2.24035  0.00718947
        4170     1.10806     2.24007  0.00719287
        4171     1.45252     2.23989  0.00719363
        4172     1.50653     2.23971  0.00719405
        4173     1.44165     2.23952  0.00719487
        4174      1.5059     2.23934  0.00719529
        4175     1.52896     2.23917  0.00719558
        4176     1.52233       2.239   0.0071959
        4177     1.82961      2.2389  0.00719485
        4178     1.78619     2.23879  0.00719394
        4179     1.72769     2.23867  0.00719326
        4180     1.41126     2.23847  0.00719426
        4181     1.30998     2.23825  0.00719597
        4182    0.986897     2.23795  0.00720046
        4183     1.23924     2.23771   0.0072027
        4184     1.19302     2.23746   0.0072053
        4185     1.42791     2.23727  0.00720618
        4186     1.68885     2.23714  0.00720565
        4187     2.15384     2.23712  0.00720396
        4188     2.13639      2.2371  0.00720228
        4189     1.37806     2.23689  0.00720347
        4190     1.61423     2.23674  0.00720329
        4191     1.45036     2.23655  0.00720401
        4192     1.71621     2.23643  0.00720336
        4193     1.54156     2.23626  0.00720355
        4194     1.65375     2.23613  0.00720317
        4195     2.02307     2.23608  0.00720163
        4196     1.43757     2.23588  0.00720243
        4197     1.48198     2.23571  0.00720296
        4198     2.06965     2.23567  0.00720135
        4199     2.22863     2.23566  0.00719963
        4200     1.91134     2.23559  0.00719833
        4201     1.78861     2.23548  0.00719741
        4202     1.78129     2.23537  0.00719651
        4203      1.8971     2.23529  0.00719524
        4204     1.44629      2.2351  0.00719598
        4205     1.23548     2.23487  0.00719819
        4206     1.06887     2.23459  0.00720182
        4207     1.37362     2.23438  0.00720301
        4208     1.70641     2.23426  0.00720239
        4209      1.9888      2.2342  0.00720092
        4210     1.93155     2.23413  0.00719957
        4211     1.79898     2.23403   0.0071986
        4212     1.72641     2.23391   0.0071979
        4213      1.5822     2.23375  0.00719785
        4214     1.30972     2.23353  0.00719948
        4215     1.41095     2.23334  0.00720042
        4216     1.66868      2.2332  0.00719996
        4217     1.58666     2.23305  0.00719988
        4218     2.29444     2.23306  0.00719819
        4219     1.90727     2.23299   0.0071969
        4220     1.74454     2.23287  0.00719612
        4221     2.10349     2.23284  0.00719448
        4222     2.20002     2.23283  0.00719278
        4223     2.39413     2.23287  0.00719118
        4224     2.50484     2.23293  0.00718977
        4225     2.13265     2.23291  0.00718811
        4226     1.97136     2.23285  0.00718667
        4227     1.84344     2.23276  0.00718556
        4228     2.02089     2.23271  0.00718404
        4229     2.13786     2.23268  0.00718237
        4230     2.18919     2.23267  0.00718068
        4231     2.42066     2.23272  0.00717912
        4232     2.90169     2.23288  0.00717917
        4233     2.48514     2.23294  0.00717772
        4234     2.28633     2.23295  0.00717603
        4235      2.3313     2.23297  0.00717438
        4236     2.42818     2.23302  0.00717283
        4237     2.43216     2.23306  0.00717129
        4238     2.40799     2.23311  0.00716972
        4239      1.9467     2.23304  0.00716835
        4240     2.05797       2.233  0.00716677
        4241     1.99282     2.23294  0.00716531
        4242     1.67306     2.23281  0.00716483
        4243      1.6658     2.23268  0.00716439
        4244     1.75495     2.23256  0.00716359
        4245     1.92611     2.23249  0.00716226
        4246     1.44377      2.2323  0.00716299
        4247     1.20412     2.23206  0.00716539
        4248     1.15084     2.23181  0.00716822
        4249    0.991018     2.23152  0.00717248
        4250     1.21272     2.23128   0.0071748
        4251     1.37246     2.23107  0.00717595
        4252     1.56175     2.23092  0.00717599
        4253     1.75169      2.2308  0.00717519
        4254     1.76067     2.23069  0.00717435
        4255     1.34656     2.23049  0.00717568
        4256      1.2255     2.23025  0.00717787
        4257      1.2234     2.23001  0.00718008
        4258     1.61088     2.22987  0.00717987
        4259     2.05043     2.22983  0.00717831
        4260      1.9557     2.22976  0.00717691
        4261     1.82036     2.22967  0.00717587
        4262     1.71185     2.22954  0.00717521
        4263     1.42608     2.22936  0.00717601
        4264     1.53888     2.22919  0.00717615
        4265     2.21513     2.22919  0.00717447
        4266     2.19131     2.22918  0.00717279
        4267     2.17445     2.22917  0.00717112
        4268     2.04596     2.22913  0.00716957
        4269     2.25864     2.22913  0.00716789
        4270     2.30072     2.22915  0.00716624
        4271     2.50242     2.22921  0.00716484
        4272     2.79274     2.22934  0.00716438
        4273     2.65605     2.22944   0.0071634
        4274      2.4823      2.2295  0.00716197
        4275     2.66437     2.22961  0.00716101
        4276     2.78369     2.22974  0.00716051
        4277     3.05461     2.22993  0.00716144
        4278     3.00822     2.23011  0.00716207
        4279     3.01679     2.23029  0.00716276
        4280     3.14271     2.23051  0.00716426
        4281     3.23377     2.23074  0.00716641
        4282     2.83703     2.23088  0.00716614
        4283     3.17187      2.2311  0.00716783
        4284     3.13248     2.23131  0.00716925
        4285     2.80868     2.23145  0.00716884
        4286     2.63851     2.23154   0.0071678
        4287     2.35017     2.23157  0.00716618
        4288     2.60412     2.23166  0.00716503
        4289     2.85438      2.2318  0.00716483
        4290     2.95531     2.23197  0.00716515
        4291     2.51371     2.23204  0.00716378
        4292     2.35426     2.23207  0.00716217
        4293     2.60428     2.23215  0.00716102
        4294     2.48954     2.23221  0.00715961
        4295     2.36422     2.23224  0.00715801
        4296     2.55688     2.23232  0.00715674
        4297     2.91928     2.23248  0.00715686
        4298     2.73489      2.2326  0.00715615
        4299     3.04577     2.23278  0.00715698
        4300      2.6639     2.23288  0.00715602
        4301     2.90905     2.23304  0.00715608
        4302     3.12202     2.23325   0.0071574
        4303     2.78085     2.23338  0.00715687
        4304     2.81586     2.23351  0.00715649
        4305      2.7789     2.23364  0.00715595
        4306     2.77055     2.23376  0.00715537
        4307     2.84497      2.2339  0.00715512
        4308     2.82686     2.23404  0.00715478
        4309     2.63352     2.23413  0.00715372
        4310     2.40757     2.23417  0.00715217
        4311     3.05422     2.23437  0.00715304
        4312     2.62338     2.23446  0.00715195
        4313     2.96075     2.23462  0.00715228
        4314     2.81563     2.23476  0.00715189
        4315     2.95901     2.23493   0.0071522
        4316     2.50701     2.23499  0.00715082
        4317      2.2973       2.235  0.00714918
        4318     2.13317     2.23498  0.00714756
        4319     2.55296     2.23505  0.00714628
        4320     2.62894     2.23514  0.00714521
        4321     2.35515     2.23517  0.00714361
        4322     2.26602     2.23518  0.00714196
        4323     2.55444     2.23525  0.00714069
        4324     2.20052     2.23525  0.00713905
        4325     2.15136     2.23523  0.00713742
        4326     2.33269     2.23525  0.00713581
        4327     2.08319     2.23521  0.00713424
        4328     2.35965     2.23524  0.00713265
        4329     2.65015     2.23534  0.00713165
        4330     2.73308     2.23545  0.00713093
        4331     2.56843     2.23553   0.0071297
        4332     2.63176     2.23562  0.00712864
        4333     2.74118     2.23574  0.00712795
        4334     2.37902     2.23577  0.00712638
        4335     2.60615     2.23586  0.00712525
        4336     2.28972     2.23587  0.00712362
        4337     2.72376     2.23598  0.00712286
        4338     2.31156       2.236  0.00712124
        4339     2.08618     2.23596  0.00711968
        4340     2.00318     2.23591  0.00711824
        4341       2.558     2.23599  0.00711699
        4342     2.34294     2.23601   0.0071154
        4343      2.5184     2.23607  0.00711405
        4344     2.39958     2.23611  0.00711252
        4345      3.0488      2.2363  0.00711334
        4346     2.56293     2.23637   0.0071121
        4347     2.64069     2.23647  0.00711107
        4348     3.12222     2.23667  0.00711235
        4349     3.04295     2.23686  0.00711313
        4350     2.70452     2.23696  0.00711231
        4351     2.14029     2.23694  0.00711071
        4352     2.09735     2.23691  0.00710915
        4353     2.11183     2.23688  0.00710757
        4354     1.90346      2.2368  0.00710635
        4355     1.97856     2.23675  0.00710497
        4356     2.03803      2.2367  0.00710348
        4357     2.32656     2.23672  0.00710188
        4358     2.55135     2.23679  0.00710062
        4359     2.52797     2.23686  0.00709931
        4360     2.87031       2.237  0.00709916
        4361     2.49698     2.23706  0.00709779
        4362     2.51437     2.23713  0.00709644
        4363     2.63798     2.23722  0.00709541
        4364     2.53955     2.23729  0.00709413
        4365     2.45887     2.23734  0.00709268
        4366     2.27545     2.23735  0.00709106
        4367     2.35918     2.23738  0.00708949
        4368     2.45479     2.23743  0.00708805
        4369     2.13591      2.2374  0.00708646
        4370     2.10769     2.23737   0.0070849
        4371     2.04319     2.23733  0.00708342
        4372     2.33786     2.23735  0.00708184
        4373      2.0885     2.23732   0.0070803
        4374     1.93803     2.23725  0.00707901
        4375     1.81188     2.23715  0.00707806
        4376     1.65374     2.23702   0.0070777
        4377     2.05457     2.23698   0.0070762
        4378     2.00118     2.23692  0.00707479
        4379     1.89147     2.23684  0.00707362
        4380     1.64253     2.23671   0.0070733
        4381     1.70359     2.23659  0.00707274
        4382     1.73244     2.23647  0.00707206
        4383     1.65596     2.23634  0.00707168
        4384      2.2527     2.23634  0.00707007
        4385     2.88874     2.23649  0.00707003
        4386     2.22586     2.23649  0.00706841
        4387     2.26618      2.2365  0.00706681
        4388     2.29997     2.23651  0.00706521
        4389     2.07506     2.23647   0.0070637
        4390     2.06123     2.23643   0.0070622
        4391     2.06521      2.2364   0.0070607
        4392     1.67615     2.23627  0.00706024
        4393     1.88622     2.23619  0.00705909
        4394     1.72771     2.23607  0.00705843
        4395     2.03892     2.23603  0.00705696
        4396     2.62916     2.23612  0.00705593
        4397     2.67478     2.23622  0.00705503
        4398     2.84712     2.23636  0.00705479
        4399     2.74433     2.23647  0.00705413
        4400     2.89675     2.23662  0.00705412
        4401     2.38552     2.23665   0.0070526
        4402     2.50482     2.23672  0.00705126
        4403     2.28559     2.23673  0.00704967
        4404       2.325     2.23675   0.0070481
        4405     1.97957     2.23669  0.00704674
        4406      1.6802     2.23656  0.00704627
