#     BLOCK:   VELOCITY:   ACT_POFV:    AVE_POFV:        ERROR:
          39     4.77297   0.0079615   0.0318876  0.00301545
          39     5.12652  0.00246178   0.0235058  0.00292594
          39     5.48008   0.0261891   0.0110424  0.00174676
          39     5.83363           0  0.00131483 0.000720792
          39     6.18718           0 0.000436486  0.00036764
          39     6.54074           0           0           0
          39     6.89429           0           0           0
          40    0.176777  0.00151897  0.00752676  0.00161453
          40     0.53033     0.07422    0.069396  0.00469211
          40    0.883883    0.120837    0.155802  0.00691031
          40     1.23744    0.318931    0.307828  0.00905118
          40     1.59099     0.32595    0.345914  0.00881272
          40     1.94454       0.283    0.346848  0.00974855
          40      2.2981    0.358163    0.361271  0.00865643
          40     2.65165    0.391161    0.348972   0.0104762
          40      3.0052    0.311598    0.326247   0.0134508
          40     3.35876    0.295728    0.222093  0.00827027
          40     3.71231    0.191966    0.123148   0.0058448
          40     4.06586   0.0635349    0.099029  0.00663559
          40     4.41942   0.0692965   0.0473068  0.00344907
          40     4.77297   0.0121518   0.0313942  0.00298016
          40     5.12652 0.000523783   0.0229312  0.00290866
          40     5.48008  0.00984712   0.0110125  0.00170335
          40     5.83363           0  0.00128196 0.000703521
          40     6.18718           0 0.000425574  0.00035861
          40     6.54074           0           0           0
          40     6.89429           0           0           0
          41    0.176777    0.001938  0.00739045   0.0015809
          41     0.53033   0.0682489    0.069368  0.00457775
          41    0.883883    0.119213    0.154909  0.00679915
          41     1.23744    0.371729    0.309387   0.0089636
          41     1.59099    0.284781    0.344423    0.008723
          41     1.94454    0.441654     0.34916  0.00978118
          41      2.2981    0.336688    0.360672  0.00846604
          41     2.65165    0.245026    0.346436    0.010523
          41      3.0052    0.264615    0.324744   0.0132064
          41     3.35876    0.245864    0.222673  0.00808885
          41     3.71231    0.237326    0.125933  0.00633101
          41     4.06586    0.131469   0.0998202  0.00652075
          41     4.41942   0.0628016   0.0476847  0.00338559
          41     4.77297   0.0170753    0.031045  0.00292786
          41     5.12652           0   0.0223719  0.00289099
          41     5.48008           0   0.0107439  0.00168285
          41     5.83363           0  0.00125069 0.000687056
          41     6.18718           0 0.000415194 0.000350014
          41     6.54074           0           0           0
          41     6.89429           0           0           0
          42    0.176777 0.000628539  0.00722945  0.00155143
          42     0.53033   0.0603398    0.069153   0.0044738
          42    0.883883    0.169287    0.155252  0.00664588
          42     1.23744    0.370629    0.310845  0.00886798
          42     1.59099    0.229679    0.341691   0.0089329
          42     1.94454    0.464019    0.351895  0.00992324
          42      2.2981     0.31846    0.359667  0.00832391
          42     2.65165    0.285619    0.344988   0.0103716
          42      3.0052    0.324117    0.324729    0.012892
          42     3.35876    0.146397    0.220857  0.00809757
          42     3.71231    0.270481    0.129374  0.00705398
          42     4.06586    0.113085    0.100136  0.00637314
          42     4.41942    0.024094    0.047123  0.00335125
          42     4.77297   0.0515926   0.0315342  0.00289874
          42     5.12652           0   0.0218392  0.00287081
          42     5.48008           0   0.0104881  0.00166211
          42     5.83363           0  0.00122091 0.000671343
          42     6.18718           0 0.000405308  0.00034182
          42     6.54074           0           0           0
          42     6.89429           0           0           0
          43    0.176777  0.00235702  0.00711614  0.00151948
          43     0.53033     0.10858     0.07007  0.00446273
          43    0.883883    0.156035     0.15527  0.00649135
          43     1.23744     0.30458    0.310699  0.00866295
          43     1.59099    0.262677    0.339853  0.00891214
          43     1.94454    0.459148    0.354389    0.010001
          43      2.2981    0.443015    0.361605  0.00835297
          43     2.65165    0.229679    0.342307   0.0104713
          43      3.0052    0.215956      0.3222    0.012838
          43     3.35876    0.209408    0.220591  0.00791363
          43     3.71231    0.178139    0.130508   0.0069805
          43     4.06586    0.155825    0.101431  0.00635515
          43     4.41942   0.0626968   0.0474852  0.00329283
          43     4.77297   0.0358791   0.0316353  0.00283308
          43     5.12652  0.00445215   0.0214349  0.00283238
          43     5.48008           0   0.0102442  0.00164125
          43     5.83363           0  0.00119252  0.00065633
          43     6.18718           0 0.000395882 0.000334001
          43     6.54074           0           0           0
          43     6.89429           0           0           0
          44    0.176777   0.0172848  0.00734724  0.00150242
          44     0.53033    0.117694   0.0711523  0.00449064
          44    0.883883    0.130317    0.154703  0.00636854
          44     1.23744    0.377543    0.312219  0.00859823
          44     1.59099    0.321812    0.339443  0.00871902
          44     1.94454    0.315317    0.353501  0.00981307
          44      2.2981    0.422745    0.362995   0.0082779
          44     2.65165    0.271529    0.340698   0.0103561
          44      3.0052      0.1927    0.319256   0.0128792
          44     3.35876    0.208099    0.220307  0.00773886
          44     3.71231    0.211242    0.132343  0.00705888
          44     4.06586    0.109994    0.101626  0.00621369
          44     4.41942    0.104599   0.0487832   0.0034644
          44     4.77297    0.027551   0.0315424  0.00277022
          44     5.12652           0   0.0209477  0.00280959
          44     5.48008           0   0.0100114  0.00162038
          44     5.83363           0  0.00116542 0.000641973
          44     6.18718           0 0.000386885 0.000326531
          44     6.54074           0           0           0
          44     6.89429           0           0           0
          45    0.176777  0.00031427  0.00719096  0.00147714
          45     0.53033   0.0840671   0.0714393  0.00440001
          45    0.883883    0.156244    0.154737  0.00622711
          45     1.23744    0.376809    0.313654  0.00852613
          45     1.59099    0.339359    0.339442  0.00852527
          45     1.94454    0.316784    0.352685  0.00962887
          45      2.2981    0.330559    0.362274  0.00812527
          45     2.65165    0.313536    0.340095   0.0101436
          45      3.0052    0.323436    0.319349   0.0125933
          45     3.35876    0.227479    0.220466  0.00756853
          45     3.71231    0.116542    0.131992  0.00691074
          45     4.06586    0.131522     0.10229  0.00611103
          45     4.41942   0.0739058   0.0493415   0.0034321
          45     4.77297   0.0378695    0.031683  0.00271222
          45     5.12652           0   0.0204822  0.00278545
          45     5.48008           0  0.00978892  0.00159957
          45     5.83363           0  0.00113952 0.000628229
          45     6.18718           0 0.000378288 0.000319388
          45     6.54074           0           0           0
          45     6.89429           0           0           0
          46    0.176777  0.00974236  0.00724642  0.00144607
          46     0.53033   0.0907716   0.0718596  0.00432438
          46    0.883883    0.112561     0.15382  0.00615887
          46     1.23744    0.321026    0.313814  0.00834228
          46     1.59099    0.361201    0.339915  0.00835305
          46     1.94454     0.37969    0.353272  0.00943742
          46      2.2981      0.2863    0.360622  0.00811475
          46     2.65165    0.401218    0.341423   0.0100097
          46      3.0052    0.294209    0.318803   0.0123314
          46     3.35876    0.247225    0.221048  0.00742632
          46     3.71231    0.126598    0.131875  0.00676151
          46     4.06586   0.0732772    0.101659  0.00601064
          46     4.41942   0.0592922   0.0495578   0.0033643
          46     4.77297   0.0633777   0.0323721  0.00273938
          46     5.12652    0.001938   0.0200791  0.00275391
          46     5.48008           0  0.00957612  0.00157889
          46     5.83363           0  0.00111475  0.00061506
          46     6.18718           0 0.000370064  0.00031255
          46     6.54074           0           0           0
          46     6.89429           0           0           0
          47    0.176777  0.00785674  0.00725941  0.00141536
          47     0.53033    0.040017   0.0711821  0.00428512
          47    0.883883    0.131208    0.153339  0.00604659
          47     1.23744    0.232717    0.312089  0.00834132
          47     1.59099    0.330664    0.339718  0.00817764
          47     1.94454    0.554162    0.357546   0.0101585
          47      2.2981    0.333126    0.360037  0.00796316
          47     2.65165     0.39687    0.342603  0.00986601
          47      3.0052    0.218732    0.316674   0.0122514
          47     3.35876    0.232141    0.221284  0.00727206
          47     3.71231    0.110099    0.131412   0.0066335
          47     4.06586    0.121518    0.102082  0.00589758
          47     4.41942   0.0719678   0.0500346  0.00332634
          47     4.77297     0.03656   0.0324612  0.00268255
          47     5.12652   0.0107899   0.0198815   0.0027024
          47     5.48008           0  0.00937237  0.00155839
          47     5.83363           0  0.00109103 0.000602431
          47     6.18718           0  0.00036219    0.000306
          47     6.54074           0           0           0
          47     6.89429           0           0           0
          48    0.176777   0.0143516  0.00740716  0.00139357
          48     0.53033  0.00785674   0.0698628  0.00439424
          48    0.883883    0.160016    0.153478  0.00592222
          48     1.23744     0.21407    0.310047  0.00841379
          48     1.59099    0.345697    0.339842  0.00800822
          48     1.94454    0.461924    0.359721    0.010177
          48      2.2981    0.390951    0.360681  0.00782326
          48     2.65165    0.409232    0.343991  0.00975763
          48      3.0052    0.285985    0.316034   0.0120129
          48     3.35876    0.191966    0.220673  0.00714616
          48     3.71231     0.13875    0.131564  0.00649706
          48     4.06586   0.0851671     0.10173  0.00578523
          48     4.41942   0.0684584   0.0504185  0.00327911
          48     4.77297   0.0333126   0.0324789  0.00262672
          48     5.12652   0.0156611   0.0197935  0.00264753
          48     5.48008  0.00502831  0.00928187  0.00152855
          48     5.83363           0   0.0010683 0.000590309
          48     6.18718           0 0.000354645 0.000299718
          48     6.54074           0           0           0
          48     6.89429           0           0           0
          49    0.176777   0.0012047  0.00728058  0.00137086
          49     0.53033   0.0142469   0.0687278  0.00444873
          49    0.883883    0.191862    0.154262  0.00585293
          49     1.23744    0.179291    0.307378  0.00865491
          49     1.59099    0.413736     0.34135  0.00798552
          49     1.94454    0.415884    0.360867   0.0100336
          49      2.2981    0.487223    0.363264  0.00807861
          49     2.65165    0.286876    0.342825  0.00962786
          49      3.0052    0.368324    0.317101    0.011815
          49     3.35876    0.173582    0.219712  0.00706465
          49     3.71231   0.0838576    0.130591    0.006437
          49     4.06586   0.0955904    0.101604  0.00566853
          49     4.41942   0.0241988   0.0498834  0.00325556
          49     4.77297    0.054421   0.0329267    0.002611
          49     5.12652   0.0381314   0.0201678  0.00261982
          49     5.48008           0  0.00909244  0.00150905
          49     5.83363           0   0.0010465 0.000578664
          49     6.18718           0 0.000347407 0.000293688
          49     6.54074           0           0           0
          49     6.89429           0           0           0
          50    0.176777  0.00136184  0.00716221  0.00134855
          50     0.53033   0.0431597   0.0682164  0.00438905
          50    0.883883    0.156768    0.154312  0.00573609
          50     1.23744    0.258853    0.306408  0.00853605
          50     1.59099    0.443906    0.343401  0.00808493
          50     1.94454    0.248954    0.358629   0.0100795
          50      2.2981    0.460824    0.365215  0.00814927
          50     2.65165    0.321341    0.342396  0.00944489
          50      3.0052    0.367748    0.318114    0.011622
          50     3.35876      0.1883    0.219084  0.00695123
          50     3.71231     0.17772    0.131533   0.0063769
          50     4.06586   0.0474023     0.10052  0.00565786
          50     4.41942   0.0301699   0.0494891  0.00321423
          50     4.77297   0.0650538   0.0335692  0.00263666
          50     5.12652   0.0168658   0.0201017  0.00256825
          50     5.48008           0  0.00891059  0.00148978
          50     5.83363           0  0.00102557 0.000567469
          50     6.18718           0 0.000340459 0.000287897
          50     6.54074           0           0           0
          50     6.89429           0           0           0
          51    0.176777           0  0.00702177   0.0013294
          51     0.53033   0.0245654   0.0673605  0.00438565
          51    0.883883    0.141631    0.154063    0.005629
          51     1.23744    0.245602    0.305215  0.00845153
          51     1.59099    0.397918     0.34447  0.00799676
          51     1.94454    0.376705    0.358983   0.0098881
          51      2.2981    0.480309    0.367472  0.00829607
          51     2.65165    0.295413    0.341475  0.00930451
          51      3.0052    0.288133    0.317526    0.011409
          51     3.35876    0.200975    0.218729    0.006824
          51     3.71231    0.185471    0.132591  0.00633896
          51     4.06586     0.12178    0.100937  0.00556226
          51     4.41942     0.03656   0.0492356  0.00316119
          51     4.77297  0.00717582   0.0330517  0.00263526
          51     5.12652   0.0180181   0.0200609  0.00251822
          51     5.48008  0.00817101  0.00889609  0.00146064
          51     5.83363           0  0.00100546 0.000556699
          51     6.18718           0 0.000333783 0.000282329
          51     6.54074           0           0           0
          51     6.89429           0           0           0
          52    0.176777           0  0.00688674  0.00131067
          52     0.53033   0.0324745   0.0666896  0.00435232
          52    0.883883    0.151059    0.154005  0.00552105
          52     1.23744    0.284362    0.304814  0.00829851
          52     1.59099    0.319717    0.343994  0.00785713
          52     1.94454    0.382623    0.359438  0.00970839
          52      2.2981    0.428402    0.368643  0.00821886
          52     2.65165    0.340511    0.341456   0.0091256
          52      3.0052    0.280276     0.31681   0.0112121
          52     3.35876    0.233764    0.219018  0.00669889
          52     3.71231    0.224493    0.134358  0.00645874
          52     4.06586   0.0919239    0.100764  0.00545799
          52     4.41942     0.02797   0.0488266  0.00312674
          52     4.77297  0.00466167   0.0325058  0.00264053
          52     5.12652           0   0.0196751  0.00249917
          52     5.48008   0.0246702  0.00919944  0.00146371
          52     5.83363  0.00151897  0.00101533 0.000546081
          52     6.18718           0 0.000327364 0.000276973
          52     6.54074           0           0           0
          52     6.89429           0           0           0
          53    0.176777  0.00659966  0.00688132  0.00128595
          53     0.53033   0.0387075   0.0661617  0.00430211
          53    0.883883    0.151007    0.153949  0.00541717
          53     1.23744    0.174001    0.302346  0.00850106
          53     1.59099    0.381314    0.344698  0.00774037
          53     1.94454    0.419079    0.360563  0.00959021
          53      2.2981    0.496756    0.371061  0.00841174
          53     2.65165    0.285409    0.340399  0.00901448
          53      3.0052    0.210351    0.314801    0.011179
          53     3.35876    0.283419    0.220233  0.00668179
          53     3.71231    0.250997    0.136559  0.00670133
          53     4.06586   0.0697679    0.100179  0.00538625
          53     4.41942   0.0348316   0.0485626  0.00307887
          53     4.77297           0   0.0318924  0.00266098
          53     5.12652           0   0.0193039  0.00247943
          53     5.48008   0.0261891     0.00952  0.00147078
          53     5.83363           0 0.000996176 0.000536113
          53     6.18718           0 0.000321188 0.000271816
          53     6.54074           0           0           0
          53     6.89429           0           0           0
          54    0.176777  0.00130946  0.00677814  0.00126627
          54     0.53033   0.0837005   0.0664865  0.00423468
          54    0.883883    0.126546    0.153441  0.00534057
          54     1.23744    0.259011    0.301544  0.00838143
          54     1.59099     0.33124    0.344449  0.00760104
          54     1.94454     0.36052    0.360562  0.00941261
          54      2.2981    0.500893    0.373465  0.00859271
          54     2.65165    0.296042    0.339577  0.00888489
          54      3.0052    0.242092    0.313455   0.0110528
          54     3.35876    0.298032    0.221674  0.00671158
          54     3.71231    0.210456    0.137928   0.0067155
          54     4.06586   0.0305889   0.0988902  0.00543849
          54     4.41942   0.0530592   0.0486458  0.00302298
          54     4.77297  0.00874717   0.0314638    0.002646
          54     5.12652           0   0.0189464  0.00245915
          54     5.48008   0.0261891  0.00982869  0.00147558
          54     5.83363           0 0.000977728 0.000526502
          54     6.18718           0  0.00031524 0.000266847
          54     6.54074           0           0           0
          54     6.89429           0           0           0
          55    0.176777 0.000628539  0.00666633  0.00124818
          55     0.53033   0.0425835   0.0660519  0.00417993
          55    0.883883    0.115861    0.152758  0.00528699
          55     1.23744    0.270115    0.300972   0.0082485
          55     1.59099    0.380371    0.345102  0.00749085
          55     1.94454    0.384195    0.360992  0.00925128
          55      2.2981    0.462134    0.375077  0.00858638
          55     2.65165    0.302851    0.338909   0.0087484
          55      3.0052    0.326788    0.313697   0.0108545
          55     3.35876     0.25283     0.22224  0.00661342
          55     3.71231   0.0817101    0.136905  0.00667073
          55     4.06586   0.0871051   0.0986759  0.00534382
          55     4.41942   0.0630111    0.048907  0.00297928
          55     4.77297   0.0266605   0.0313765  0.00259933
          55     5.12652  0.00539496      0.0187  0.00242675
          55     5.48008   0.0261891   0.0101262  0.00147843
          55     5.83363           0 0.000959951  0.00051723
          55     6.18718           0 0.000309508 0.000262057
          55     6.54074           0           0           0
          55     6.89429           0           0           0
          56    0.176777 0.000733296  0.00656038  0.00123038
          56     0.53033   0.0546829   0.0658489  0.00411021
          56    0.883883    0.133198    0.152409  0.00520411
          56     1.23744    0.206947    0.299293  0.00827033
          56     1.59099    0.425678    0.346541    0.007494
          56     1.94454    0.458886     0.36274  0.00924976
          56      2.2981     0.37859     0.37514  0.00843328
          56     2.65165    0.344335    0.339006  0.00859272
          56      3.0052    0.314636    0.313714   0.0106607
          56     3.35876    0.226693     0.22232   0.0064958
          56     3.71231   0.0477166    0.135313  0.00673906
          56     4.06586   0.0769437   0.0982878  0.00526247
          56     4.41942   0.0808197   0.0494769  0.00298008
          56     4.77297   0.0261891   0.0312839  0.00255457
          56     5.12652   0.0261891   0.0188337   0.0023871
          56     5.48008   0.0261891    0.010413  0.00147959
          56     5.83363           0 0.000942809 0.000508277
          56     6.18718           0 0.000303981 0.000257435
          56     6.54074           0           0           0
          56     6.89429           0           0           0
          57    0.176777           0  0.00644529  0.00121416
          57     0.53033   0.0763675   0.0660334  0.00404225
          57    0.883883    0.152054    0.152402  0.00511281
          57     1.23744    0.260634    0.298615  0.00815299
          57     1.59099    0.342187    0.346465  0.00736291
          57     1.94454     0.40766    0.363528  0.00912099
          57      2.2981    0.370053    0.375051   0.0082858
          57     2.65165    0.402684    0.340123  0.00851428
          57      3.0052    0.228369    0.312217   0.0105783
          57     3.35876    0.250578    0.222815  0.00640073
          57     3.71231    0.108004    0.134834  0.00663784
          57     4.06586   0.0592922   0.0976037  0.00521443
          57     4.41942   0.0729629   0.0498889  0.00295615
          57     4.77297   0.0375552   0.0313939  0.00251212
          57     5.12652   0.0338364   0.0190969  0.00235969
          57     5.48008   0.0214227   0.0106061  0.00146619
          57     5.83363  0.00476642  0.00100989 0.000503767
          57     6.18718           0 0.000298648 0.000252974
          57     6.54074           0           0           0
          57     6.89429           0           0           0
          58    0.176777  0.00188562  0.00636667  0.00119577
          58     0.53033   0.0682489   0.0660716  0.00397273
          58    0.883883    0.171015    0.152723  0.00503472
          58     1.23744    0.311022    0.298829  0.00801523
          58     1.59099    0.419655    0.347727  0.00734331
          58     1.94454    0.356172    0.363401  0.00896462
          58      2.2981    0.236488    0.372662  0.00848036
          58     2.65165    0.377281    0.340764  0.00839155
          58      3.0052    0.327783    0.312485   0.0103993
          58     3.35876    0.199456    0.222413  0.00630303
          58     3.71231    0.125603    0.134674   0.0065253
          58     4.06586   0.0622254   0.0969937  0.00516008
          58     4.41942   0.0760009   0.0503391  0.00293926
          58     4.77297   0.0340459   0.0314396  0.00246922
          58     5.12652   0.0353553   0.0193773  0.00233559
          58     5.48008   0.0192228   0.0107547  0.00144842
          58     5.83363  0.00696631  0.00111259 0.000505441
          58     6.18718           0 0.000293499 0.000248665
          58     6.54074           0           0           0
          58     6.89429           0           0           0
          59    0.176777 0.000523783  0.00626764   0.0011796
          59     0.53033     0.03656   0.0655714  0.00393676
          59    0.883883   0.0914525    0.151685  0.00505536
          59     1.23744    0.333231    0.299412  0.00790056
          59     1.59099    0.561548    0.351351  0.00806369
          59     1.94454    0.309189    0.362483  0.00885964
          59      2.2981      0.2819    0.371123    0.008475
          59     2.65165    0.342868      0.3408  0.00824939
          59      3.0052    0.323907    0.312679   0.0102248
          59     3.35876    0.156297    0.221292  0.00629503
          59     3.71231    0.153206    0.134989  0.00642225
          59     4.06586   0.0740629   0.0966051  0.00508723
          59     4.41942   0.0710773   0.0506906  0.00291038
          59     4.77297   0.0371886   0.0315371  0.00242929
          59     5.12652   0.0292271   0.0195442  0.00230197
          59     5.48008   0.0241988   0.0109826  0.00144168
          59     5.83363  0.00199037  0.00112746 0.000497093
          59     6.18718           0 0.000288524   0.0002445
          59     6.54074           0           0           0
          59     6.89429           0           0           0
          60    0.176777 0.000576161  0.00617278  0.00116374
          60     0.53033   0.0306413   0.0649892  0.00391396
          60    0.883883    0.110152    0.150993  0.00501827
          60     1.23744     0.26451     0.29883  0.00779027
          60     1.59099    0.390585    0.352005  0.00795576
          60     1.94454     0.43034    0.363614  0.00878387
          60      2.2981    0.435368    0.372194  0.00840112
          60     2.65165    0.354549    0.341029  0.00811509
          60      3.0052    0.347687    0.313262    0.010071
          60     3.35876    0.102557    0.219313  0.00649371
          60     3.71231    0.145821    0.135169  0.00631775
          60     4.06586    0.079615   0.0963219  0.00501032
          60     4.41942   0.0325269   0.0503879  0.00287758
          60     4.77297   0.0644253   0.0320852  0.00244986
          60     5.12652   0.0128851   0.0194332  0.00226627
          60     5.48008   0.0181753   0.0111024  0.00142263
          60     5.83363  0.00801388  0.00124224 0.000501883
          60     6.18718           0 0.000283716 0.000240472
          60     6.54074           0           0           0
          60     6.89429           0           0           0
          61    0.176777           0  0.00607159  0.00114906
          61     0.53033   0.0355649   0.0645069   0.0038794
          61    0.883883    0.102242    0.150193  0.00499923
          61     1.23744    0.290228    0.298689  0.00766384
          61     1.59099    0.303061    0.351202   0.0078657
          61     1.94454    0.443015    0.364915  0.00873578
          61      2.2981    0.476957    0.373911  0.00843712
          61     2.65165    0.399803    0.341992  0.00803905
          61      3.0052    0.317098    0.313325  0.00990614
          61     3.35876   0.0888859    0.217175  0.00673007
          61     3.71231   0.0696107    0.134094  0.00630493
          61     4.06586    0.165358   0.0974537  0.00505439
          61     4.41942   0.0842243   0.0509426  0.00288337
          61     4.77297   0.0261891   0.0319885  0.00241161
          61     5.12652   0.0180705   0.0194109  0.00222923
          61     5.48008  0.00811863   0.0110535  0.00140015
          61     5.83363           0  0.00122187 0.000494069
          61     6.18718           0 0.000279065 0.000236575
          61     6.54074           0           0           0
          61     6.89429           0           0           0
          62    0.176777 0.000419026  0.00598042  0.00113414
          62     0.53033   0.0114185   0.0636506  0.00391019
          62    0.883883     0.14933     0.15018  0.00491862
          62     1.23744    0.297194    0.298665  0.00754026
          62     1.59099    0.381681    0.351694  0.00775418
          62     1.94454     0.36141    0.364859  0.00859507
          62      2.2981    0.457472    0.375259  0.00840799
          62     2.65165    0.397604    0.342889  0.00795927
          62      3.0052    0.254349    0.312374  0.00979193
          62     3.35876     0.16452    0.216326  0.00667489
          62     3.71231   0.0684584    0.133036  0.00629149
          62     4.06586    0.150378   0.0983073  0.00504443
          62     4.41942   0.0820768   0.0514448  0.00288026
          62     4.77297   0.0239369   0.0318587   0.0023762
          62     5.12652   0.0158182   0.0193529  0.00219403
          62     5.48008  0.00157135   0.0109006  0.00138589
          62     5.83363   0.0107899   0.0013762 0.000509632
          62     6.18718           0 0.000274564 0.000232802
          62     6.54074           0           0           0
          62     6.89429           0           0           0
          63    0.176777 0.000209513  0.00588882  0.00111983
          63     0.53033  0.00471405   0.0627151  0.00395845
          63    0.883883    0.149383    0.150167  0.00484056
          63     1.23744    0.303113    0.298736  0.00742091
          63     1.59099    0.338992    0.351492  0.00763371
          63     1.94454    0.455953    0.366305   0.0085794
          63      2.2981    0.419655    0.375964  0.00830401
          63     2.65165     0.37021    0.343323  0.00784474
          63      3.0052    0.265244    0.311626  0.00966504
          63     3.35876    0.172325    0.215627  0.00660538
          63     3.71231    0.107114    0.132624  0.00620507
          63     4.06586    0.130317   0.0988154  0.00498989
          63     4.41942   0.0824958   0.0519376  0.00287641
          63     4.77297  0.00251416   0.0313929   0.0023837
          63     5.12652           0   0.0190457   0.0021806
          63     5.48008           0   0.0107276  0.00137465
          63     5.83363   0.0261891  0.00177005 0.000635772
          63     6.18718           0 0.000270205 0.000229148
          63     6.54074           0           0           0
          63     6.89429           0           0           0
          64    0.176777   0.0219989  0.00614053  0.00113027
          64     0.53033   0.0340983    0.062268  0.00392177
          64    0.883883    0.188719    0.150769  0.00480226
          64     1.23744    0.198985    0.297177  0.00746684
          64     1.59099    0.406508    0.352352  0.00756268
          64     1.94454    0.402684    0.366873  0.00846416
          64      2.2981    0.341768     0.37543  0.00819143
          64     2.65165    0.462081    0.345179  0.00793859
          64      3.0052    0.242983    0.310553  0.00957335
          64     3.35876    0.161168    0.214776  0.00655675
          64     3.71231     0.13875     0.13272  0.00610885
          64     4.06586    0.100409   0.0988403  0.00491198
          64     4.41942    0.102085   0.0527212  0.00293625
          64     4.77297           0   0.0309024  0.00239639
          64     5.12652           0   0.0187482  0.00216674
          64     5.48008   0.0152945   0.0107989  0.00135502
          64     5.83363   0.0108947  0.00191263 0.000641625
          64     6.18718           0 0.000265983 0.000225606
          64     6.54074           0           0           0
          64     6.89429           0           0           0
          65    0.176777   0.0224703  0.00639176  0.00114046
          65     0.53033   0.0788817   0.0625236  0.00386976
          65    0.883883    0.168082    0.151036  0.00473576
          65     1.23744     0.19469      0.2956  0.00751659
          65     1.59099    0.448358    0.353829   0.0075892
          65     1.94454    0.427564    0.367807  0.00838528
          65      2.2981    0.309556    0.374416  0.00812786
          65     2.65165    0.306518    0.344584  0.00783871
          65      3.0052    0.283419    0.310136  0.00943516
          65     3.35876    0.181072    0.214258  0.00647635
          65     3.71231     0.16012    0.133142   0.0060294
          65     4.06586    0.115599   0.0990981  0.00484317
          65     4.41942   0.0911382   0.0533122  0.00294996
          65     4.77297   0.0147707   0.0306542  0.00237234
          65     5.12652           0   0.0184597  0.00215252
          65     5.48008           0   0.0106328  0.00134432
          65     5.83363   0.0261891  0.00228611 0.000732432
          65     6.18718           0 0.000261891 0.000222173
          65     6.54074           0           0           0
          65     6.89429           0           0           0
          66    0.176777   0.0192752  0.00658697  0.00113976
          66     0.53033    0.104023   0.0631523  0.00386187
          66    0.883883    0.154359    0.151086  0.00466428
          66     1.23744    0.225227    0.294534  0.00747795
          66     1.59099    0.296566    0.352961  0.00752364
          66     1.94454     0.44202    0.368931  0.00833328
          66      2.2981    0.473919    0.375924  0.00814333
          66     2.65165    0.268805    0.343436  0.00780357
          66      3.0052    0.219098    0.308756  0.00939249
          66     3.35876    0.227426    0.214457  0.00638129
          66     3.71231    0.174629     0.13377  0.00597072
          66     4.06586    0.128432   0.0995425  0.00479014
          66     4.41942   0.0684584   0.0535417  0.00291417
          66     4.77297           0   0.0301897  0.00238143
          66     5.12652           0     0.01818    0.002138
          66     5.48008           0   0.0104717  0.00133357
          66     5.83363   0.0261891  0.00264828 0.000805917
          66     6.18718           0 0.000257923 0.000218842
          66     6.54074           0           0           0
          66     6.89429           0           0           0
          67    0.176777           0  0.00648865  0.00112698
          67     0.53033   0.0992568   0.0636912  0.00384164
          67    0.883883    0.198776    0.151798  0.00464865
          67     1.23744    0.231041    0.293587  0.00742615
          67     1.59099    0.282267    0.351906  0.00748497
          67     1.94454    0.417769     0.36966  0.00824072
          67      2.2981    0.387704      0.3761  0.00802369
          67     2.65165    0.326631    0.343185  0.00769113
          67      3.0052    0.240521    0.307738  0.00930736
          67     3.35876    0.278181    0.215408  0.00635653
          67     3.71231    0.184895    0.134533  0.00593016
          67     4.06586   0.0698202   0.0990989  0.00473914
          67     4.41942   0.0577732   0.0536049  0.00287136
          67     4.77297   0.0471928   0.0304435  0.00235937
          67     5.12652   0.0036141   0.0179626  0.00211711
          67     5.48008 0.000628539   0.0103248  0.00132174
          67     5.83363  0.00235702  0.00264393   0.0007939
          67     6.18718           0 0.000254074 0.000215609
          67     6.54074           0           0           0
          67     6.89429           0           0           0
          68    0.176777           0  0.00639323  0.00111444
          68     0.53033   0.0907716   0.0640894  0.00380573
          68    0.883883    0.207942    0.152623  0.00465304
          68     1.23744    0.413369    0.295348  0.00752296
          68     1.59099    0.286509    0.350944  0.00743642
          68     1.94454    0.225331    0.367538  0.00838842
          68      2.2981    0.349573    0.375709  0.00791517
          68     2.65165    0.325269    0.342921  0.00758254
          68      3.0052    0.295937    0.307564   0.0091721
          68     3.35876     0.23256    0.215661  0.00626806
          68     3.71231    0.193538    0.135401   0.0059061
          68     4.06586   0.0902478   0.0989688  0.00467124
          68     4.41942   0.0870003    0.054096  0.00287083
          68     4.77297   0.0303794   0.0304426  0.00232467
          68     5.12652           0   0.0176985  0.00210239
          68     5.48008           0   0.0101729  0.00131099
          68     5.83363           0  0.00260505 0.000783176
          68     6.18718           0 0.000250337 0.000212471
          68     6.54074           0           0           0
          68     6.89429           0           0           0
          69    0.176777           0  0.00630058  0.00110213
          69     0.53033     0.16562   0.0655609    0.004025
          69    0.883883    0.142207    0.152472  0.00458805
          69     1.23744    0.288133    0.295243  0.00741465
          69     1.59099    0.363139    0.351121  0.00733075
          69     1.94454    0.263568    0.366031  0.00840109
          69      2.2981    0.342868    0.375233  0.00781475
          69     2.65165     0.30767     0.34241  0.00748984
          69      3.0052    0.352872    0.308221  0.00906265
          69     3.35876    0.233555     0.21592  0.00618258
          69     3.71231    0.137598    0.135433  0.00582059
          69     4.06586    0.120261   0.0992773  0.00461372
          69     4.41942   0.0809244   0.0544848  0.00285543
          69     4.77297   0.0129374   0.0301889  0.00230478
