#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3702    0.738942     1.30396  0.00652056
        3703    0.750849     1.30381  0.00652051
        3704    0.763314     1.30366  0.00652038
        3705    0.775807     1.30352  0.00652018
        3706     0.78852     1.30338   0.0065199
        3707     0.80117     1.30325  0.00651955
        3708    0.813717     1.30311  0.00651912
        3709    0.826608     1.30298  0.00651863
        3710    0.839812     1.30286  0.00651807
        3711    0.852822     1.30274  0.00651744
        3712    0.865853     1.30262  0.00651675
        3713    0.879368     1.30251  0.00651599
        3714    0.891909      1.3024  0.00651517
        3715    0.904908     1.30229   0.0065143
        3716    0.918102     1.30219  0.00651337
        3717    0.930755     1.30209  0.00651238
        3718    0.943817     1.30199  0.00651134
        3719    0.956547      1.3019  0.00651025
        3720    0.968917     1.30181  0.00650912
        3721    0.981386     1.30172  0.00650794
        3722    0.993923     1.30164  0.00650672
        3723     1.00649     1.30156  0.00650545
        3724     1.01738     1.30148  0.00650415
        3725     1.02894     1.30141  0.00650282
        3726     1.04067     1.30134  0.00650145
        3727     1.05132     1.30127  0.00650005
        3728      1.0623     1.30121  0.00649862
        3729     1.07214     1.30115  0.00649717
        3730     1.08153     1.30109   0.0064957
        3731     1.09046     1.30103   0.0064942
        3732     1.10011     1.30098  0.00649268
        3733     1.10783     1.30093  0.00649115
        3734     1.11554     1.30088   0.0064896
        3735     1.12278     1.30083  0.00648804
        3736     1.12957     1.30078  0.00648646
        3737      1.1364     1.30074  0.00648488
        3738     1.14212      1.3007  0.00648328
        3739     1.14746     1.30066  0.00648168
        3740     1.15273     1.30062  0.00648006
        3741      1.1589     1.30058  0.00647844
        3742     1.16363     1.30054  0.00647682
        3743      1.1684     1.30051  0.00647518
        3744     1.17324     1.30047  0.00647354
        3745     1.17699     1.30044   0.0064719
        3746     1.18111     1.30041  0.00647025
        3747      1.1854     1.30038  0.00646859
        3748     1.18892     1.30035  0.00646694
        3749     1.19288     1.30032  0.00646527
        3750     1.19657     1.30029  0.00646361
        3751     1.20024     1.30026  0.00646194
        3752     1.20416     1.30024  0.00646027
        3753     1.20806     1.30021  0.00645859
        3754     1.21221     1.30019  0.00645692
        3755     1.21514     1.30017  0.00645524
        3756     1.21857     1.30015  0.00645356
        3757     1.22151     1.30013  0.00645187
        3758     1.22544     1.30011  0.00645019
        3759     1.22986     1.30009   0.0064485
        3760     1.23336     1.30007  0.00644681
        3761     1.23739     1.30005  0.00644511
        3762      1.2415     1.30004  0.00644342
        3763     1.24593     1.30002  0.00644172
        3764     1.25049     1.30001  0.00644002
        3765     1.25446         1.3  0.00643833
        3766     1.25932     1.29999  0.00643662
        3767      1.2644     1.29998  0.00643492
        3768      1.2697     1.29997  0.00643322
        3769     1.27576     1.29996  0.00643152
        3770     1.28163     1.29996  0.00642981
        3771     1.28639     1.29995  0.00642811
        3772     1.29271     1.29995   0.0064264
        3773     1.29894     1.29995   0.0064247
        3774     1.30631     1.29995    0.006423
        3775     1.31364     1.29996   0.0064213
        3776     1.32214     1.29996   0.0064196
        3777     1.33088     1.29997  0.00641791
        3778     1.33987     1.29998  0.00641622
        3779      1.3496     1.29999  0.00641453
        3780     1.35912     1.30001  0.00641285
        3781     1.36989     1.30003  0.00641118
        3782     1.38069     1.30005  0.00640952
        3783     1.39228     1.30007  0.00640788
        3784     1.40439      1.3001  0.00640624
        3785     1.41703     1.30013  0.00640462
        3786     1.43045     1.30017  0.00640303
        3787     1.44415     1.30021  0.00640145
        3788     1.45861     1.30025  0.00639989
        3789     1.47358     1.30029  0.00639837
        3790     1.48929     1.30034  0.00639687
        3791     1.50526      1.3004  0.00639542
        3792     1.52145     1.30046  0.00639399
        3793     1.53882     1.30052  0.00639262
        3794     1.55589     1.30059  0.00639129
        3795     1.57359     1.30066  0.00639001
        3796     1.59093     1.30073  0.00638878
        3797     1.60858     1.30081  0.00638761
        3798     1.62624      1.3009  0.00638651
        3799     1.64602     1.30099  0.00638547
        3800     1.66422     1.30109  0.00638451
        3801     1.68292     1.30119  0.00638362
        3802     1.70154     1.30129  0.00638281
        3803      1.7202      1.3014  0.00638208
        3804     1.73852     1.30152  0.00638144
        3805     1.75564     1.30164  0.00638087
        3806     1.77211     1.30176   0.0063804
        3807     1.78849     1.30189     0.00638
        3808     1.80364     1.30202  0.00637968
        3809     1.81833     1.30216  0.00637945
        3810     1.83022     1.30229  0.00637928
        3811     1.84201     1.30244  0.00637918
        3812     1.85231     1.30258  0.00637914
        3813     1.86002     1.30273  0.00637914
        3814     1.86524     1.30287  0.00637917
        3815     1.86881     1.30302  0.00637922
        3816     1.86995     1.30317  0.00637928
        3817     1.86932     1.30332  0.00637933
        3818     1.86598     1.30347  0.00637936
        3819     1.86069     1.30361  0.00637936
        3820     1.85281     1.30376  0.00637931
        3821     1.84318      1.3039   0.0063792
        3822     1.83149     1.30404  0.00637903
        3823     1.81938     1.30417  0.00637878
        3824     1.80541      1.3043  0.00637846
        3825     1.78956     1.30443  0.00637806
        3826     1.77308     1.30455  0.00637757
        3827     1.75597     1.30467  0.00637699
        3828     1.73827     1.30478  0.00637633
        3829     1.72145     1.30489  0.00637559
        3830     1.70429       1.305  0.00637478
        3831     1.68774     1.30509   0.0063739
        3832     1.67154     1.30519  0.00637295
        3833     1.65657     1.30528  0.00637195
        3834     1.64107     1.30537  0.00637089
        3835     1.62734     1.30545  0.00636978
        3836     1.61474     1.30553  0.00636863
        3837     1.60335     1.30561  0.00636745
        3838     1.59323     1.30569  0.00636623
        3839     1.58462     1.30576  0.00636498
        3840     1.57729     1.30583  0.00636372
        3841      1.5705      1.3059  0.00636244
        3842     1.56469     1.30597  0.00636114
        3843     1.56079     1.30603  0.00635983
        3844     1.55703      1.3061  0.00635851
        3845     1.55552     1.30616  0.00635718
        3846      1.5545     1.30623  0.00635586
        3847     1.55485     1.30629  0.00635454
        3848     1.55574     1.30636  0.00635322
        3849     1.55758     1.30642   0.0063519
        3850     1.55979     1.30649  0.00635059
        3851     1.56227     1.30655  0.00634929
        3852     1.56543     1.30662    0.006348
        3853      1.5687     1.30669  0.00634671
        3854      1.5715     1.30676  0.00634544
        3855     1.57497     1.30683  0.00634417
        3856     1.57878      1.3069  0.00634292
        3857     1.58311     1.30697  0.00634168
        3858     1.58788     1.30704  0.00634045
        3859     1.59183     1.30712  0.00633924
        3860      1.5949     1.30719  0.00633804
        3861     1.59824     1.30727  0.00633684
        3862     1.60228     1.30734  0.00633566
        3863     1.60457     1.30742  0.00633449
        3864     1.60699      1.3075  0.00633333
        3865     1.61025     1.30758  0.00633217
        3866     1.61237     1.30765  0.00633102
        3867     1.61408     1.30773  0.00632988
        3868     1.61511     1.30781  0.00632875
        3869     1.61473     1.30789  0.00632761
        3870     1.61438     1.30797  0.00632647
        3871     1.61383     1.30805  0.00632533
        3872     1.61283     1.30813  0.00632418
        3873     1.61164     1.30821  0.00632303
        3874     1.60955     1.30829  0.00632188
        3875      1.6073     1.30836  0.00632072
        3876      1.6054     1.30844  0.00631955
        3877     1.60289     1.30852  0.00631838
        3878     1.59958     1.30859   0.0063172
        3879     1.59621     1.30866    0.006316
        3880     1.59282     1.30874   0.0063148
        3881     1.58821     1.30881  0.00631358
        3882     1.58459     1.30888  0.00631236
        3883     1.57933     1.30895  0.00631112
        3884     1.57414     1.30902  0.00630986
        3885     1.56882     1.30909  0.00630859
        3886     1.56459     1.30915  0.00630731
        3887      1.5593     1.30922  0.00630602
        3888     1.55513     1.30928  0.00630471
        3889     1.55018     1.30934  0.00630339
        3890     1.54493      1.3094  0.00630206
        3891     1.53964     1.30946  0.00630072
        3892      1.5343     1.30952  0.00629937
        3893     1.52892     1.30958    0.006298
        3894     1.52373     1.30963  0.00629663
        3895     1.51875     1.30968  0.00629524
        3896     1.51274     1.30974  0.00629384
        3897     1.50812     1.30979  0.00629243
        3898     1.50318     1.30984  0.00629101
        3899     1.49767     1.30988  0.00628958
        3900     1.49228     1.30993  0.00628814
        3901     1.48653     1.30998  0.00628669
        3902     1.48016     1.31002  0.00628523
        3903     1.47387     1.31006  0.00628376
        3904     1.46717      1.3101  0.00628228
        3905     1.46002     1.31014  0.00628079
        3906     1.45363     1.31018  0.00627929
        3907     1.44726     1.31021  0.00627778
        3908     1.43945     1.31025  0.00627626
        3909     1.43187     1.31028  0.00627473
        3910     1.42406     1.31031   0.0062732
        3911     1.41624     1.31033  0.00627165
        3912     1.40867     1.31036   0.0062701
        3913     1.40014     1.31038  0.00626854
        3914     1.39165      1.3104  0.00626697
        3915     1.38321     1.31042   0.0062654
        3916     1.37509     1.31044  0.00626382
        3917     1.36541     1.31045  0.00626224
        3918     1.35707     1.31046  0.00626065
        3919     1.34773     1.31047  0.00625906
        3920     1.33814     1.31048  0.00625746
        3921     1.32907     1.31048  0.00625587
        3922     1.31963     1.31049  0.00625428
        3923     1.31034     1.31049  0.00625268
        3924      1.3015     1.31048  0.00625109
        3925     1.29266     1.31048   0.0062495
        3926     1.28414     1.31047  0.00624791
        3927     1.27646     1.31046  0.00624632
        3928     1.26919     1.31045  0.00624474
        3929     1.26309     1.31044  0.00624317
        3930     1.25651     1.31043  0.00624159
        3931     1.25023     1.31041  0.00624002
        3932     1.24498      1.3104  0.00623846
        3933     1.24056     1.31038   0.0062369
        3934     1.23627     1.31036  0.00623534
        3935     1.23235     1.31034  0.00623379
        3936     1.22955     1.31032  0.00623224
        3937     1.22691      1.3103  0.00623069
        3938     1.22491     1.31028  0.00622915
        3939     1.22356     1.31025   0.0062276
        3940     1.22332     1.31023  0.00622606
        3941     1.22276     1.31021  0.00622452
        3942     1.22403     1.31019  0.00622298
        3943     1.22519     1.31017  0.00622144
        3944     1.22671     1.31015   0.0062199
        3945     1.22955     1.31013  0.00621836
        3946     1.23321     1.31011  0.00621681
        3947     1.23792     1.31009  0.00621526
        3948     1.24319     1.31007  0.00621371
        3949     1.24851     1.31005  0.00621216
        3950     1.25461     1.31004   0.0062106
        3951      1.2605     1.31003  0.00620904
        3952     1.26689     1.31002  0.00620748
        3953     1.27402     1.31001  0.00620592
        3954     1.28112        1.31  0.00620435
        3955     1.28965        1.31  0.00620278
        3956     1.29812     1.30999  0.00620122
        3957     1.30651     1.30999  0.00619965
        3958     1.31577     1.30999  0.00619808
        3959     1.32487        1.31  0.00619652
        3960     1.33451        1.31  0.00619496
        3961      1.3444     1.31001   0.0061934
        3962     1.35495     1.31002  0.00619185
        3963     1.36588     1.31004   0.0061903
        3964     1.37685     1.31005  0.00618876
        3965     1.38709     1.31007  0.00618723
        3966     1.39698      1.3101  0.00618571
        3967     1.40716     1.31012   0.0061842
        3968     1.41681     1.31015   0.0061827
        3969     1.42631     1.31018  0.00618121
        3970     1.43581     1.31021  0.00617973
        3971     1.44446     1.31024  0.00617827
        3972     1.45193     1.31028  0.00617682
        3973     1.45861     1.31031  0.00617538
        3974     1.46438     1.31035  0.00617394
        3975      1.4694     1.31039  0.00617252
        3976     1.47383     1.31043  0.00617111
        3977     1.47637     1.31048  0.00616969
        3978      1.4777     1.31052  0.00616829
        3979     1.47776     1.31056  0.00616688
        3980     1.47674      1.3106  0.00616547
        3981     1.47391     1.31064  0.00616406
        3982     1.47022     1.31068  0.00616264
        3983     1.46496     1.31072  0.00616122
        3984     1.45912     1.31076  0.00615978
        3985     1.45106     1.31079  0.00615834
        3986      1.4423     1.31083  0.00615688
        3987     1.43242     1.31086  0.00615541
        3988     1.42177     1.31089  0.00615393
        3989     1.40997     1.31091  0.00615244
        3990     1.39813     1.31093  0.00615094
        3991     1.38491     1.31095  0.00614942
        3992     1.37143     1.31097   0.0061479
        3993     1.35736     1.31098  0.00614637
        3994     1.34333     1.31099  0.00614484
        3995     1.32828     1.31099   0.0061433
        3996     1.31476     1.31099  0.00614176
        3997     1.30075     1.31099  0.00614023
        3998     1.28759     1.31098  0.00613869
        3999     1.27443     1.31097  0.00613717
        4000      1.2621     1.31096  0.00613564
        4001     1.25022     1.31095  0.00613413
        4002     1.23934     1.31093  0.00613262
        4003     1.22906     1.31091  0.00613113
        4004     1.21917     1.31088  0.00612964
        4005     1.21067     1.31086  0.00612816
        4006     1.20332     1.31083  0.00612669
        4007     1.19711      1.3108  0.00612522
        4008     1.19035     1.31077  0.00612377
        4009     1.18492     1.31074  0.00612232
        4010     1.18102     1.31071  0.00612088
        4011     1.17786     1.31068  0.00611944
        4012     1.17489     1.31064  0.00611801
        4013     1.17301     1.31061  0.00611658
        4014     1.17188     1.31057  0.00611516
        4015     1.17094     1.31054  0.00611373
        4016     1.17034     1.31051  0.00611231
        4017     1.16976     1.31047  0.00611089
        4018      1.1691     1.31044  0.00610947
        4019     1.16829      1.3104  0.00610805
        4020     1.16723     1.31036  0.00610664
        4021      1.1666     1.31033  0.00610522
        4022     1.16655     1.31029  0.00610381
        4023     1.16607     1.31026   0.0061024
        4024     1.16463     1.31022  0.00610099
        4025     1.16388     1.31018  0.00609958
        4026     1.16211     1.31015  0.00609818
        4027     1.16002     1.31011  0.00609678
        4028     1.15784     1.31007  0.00609538
        4029     1.15557     1.31003  0.00609399
        4030     1.15298        1.31   0.0060926
        4031     1.15081     1.30996  0.00609122
        4032     1.14883     1.30992  0.00608984
        4033      1.1449     1.30987  0.00608846
        4034     1.14051     1.30983   0.0060871
        4035      1.1369     1.30979  0.00608574
        4036     1.13314     1.30975  0.00608439
        4037     1.12878      1.3097  0.00608305
        4038      1.1246     1.30966  0.00608172
        4039     1.12039     1.30961  0.00608039
        4040     1.11642     1.30956  0.00607907
        4041     1.11274     1.30951  0.00607776
        4042      1.1084     1.30946  0.00607646
        4043     1.10369     1.30941  0.00607517
        4044     1.09958     1.30936  0.00607389
        4045     1.09561     1.30931  0.00607262
        4046     1.09157     1.30925  0.00607136
        4047      1.0877      1.3092  0.00607011
        4048     1.08401     1.30914  0.00606886
        4049     1.08123     1.30909  0.00606762
        4050     1.07768     1.30903  0.00606639
        4051     1.07455     1.30897  0.00606517
        4052     1.07282     1.30891  0.00606396
        4053     1.07104     1.30885  0.00606274
        4054     1.06847     1.30879  0.00606154
        4055     1.06704     1.30874  0.00606034
        4056     1.06434     1.30867  0.00605914
        4057     1.06228     1.30861  0.00605795
        4058     1.06062     1.30855  0.00605677
        4059      1.0591     1.30849  0.00605559
        4060     1.05821     1.30843  0.00605441
        4061      1.0572     1.30837  0.00605324
        4062     1.05657     1.30831  0.00605206
        4063     1.05605     1.30824  0.00605089
        4064     1.05541     1.30818  0.00604972
        4065     1.05391     1.30812  0.00604856
        4066     1.05227     1.30806   0.0060474
        4067     1.05241     1.30799  0.00604624
        4068     1.05145     1.30793  0.00604508
        4069     1.05106     1.30787  0.00604392
        4070     1.05027      1.3078  0.00604277
        4071      1.0503     1.30774  0.00604162
        4072     1.05065     1.30768  0.00604046
        4073      1.0506     1.30761  0.00603931
        4074     1.05039     1.30755  0.00603816
        4075     1.05026     1.30749  0.00603701
        4076     1.05068     1.30743  0.00603585
        4077     1.05069     1.30736   0.0060347
        4078     1.05124      1.3073  0.00603355
        4079     1.05208     1.30724  0.00603239
        4080     1.05247     1.30717  0.00603124
        4081     1.05337     1.30711  0.00603008
        4082     1.05331     1.30705  0.00602892
        4083     1.05445     1.30699  0.00602777
        4084     1.05434     1.30693  0.00602661
        4085      1.0549     1.30686  0.00602545
        4086     1.05539      1.3068  0.00602429
        4087     1.05625     1.30674  0.00602312
        4088      1.0565     1.30668  0.00602196
        4089     1.05588     1.30662   0.0060208
        4090     1.05532     1.30656  0.00601964
        4091      1.0548      1.3065  0.00601849
        4092     1.05502     1.30643  0.00601733
        4093     1.05332     1.30637  0.00601618
        4094     1.05162     1.30631  0.00601503
        4095     1.05014     1.30625  0.00601389
        4096     1.04816     1.30619  0.00601275
        4097     1.04617     1.30612  0.00601162
        4098     1.04345     1.30606  0.00601049
        4099     1.04147     1.30599  0.00600937
        4100     1.04001     1.30593  0.00600825
        4101     1.03669     1.30586  0.00600715
        4102     1.03516      1.3058  0.00600605
        4103     1.03283     1.30573  0.00600495
        4104     1.02949     1.30566  0.00600387
        4105     1.02714     1.30559  0.00600279
        4106     1.02391     1.30553  0.00600172
        4107     1.02061     1.30546  0.00600066
        4108      1.0173     1.30539   0.0059996
        4109     1.01503     1.30532  0.00599856
        4110      1.0127     1.30524  0.00599752
        4111     1.01135     1.30517  0.00599649
        4112     1.01132      1.3051  0.00599546
        4113     1.01126     1.30503  0.00599443
        4114     1.01223     1.30496  0.00599339
        4115     1.01314     1.30489  0.00599235
        4116     1.01527     1.30482  0.00599131
        4117     1.01896     1.30475  0.00599026
        4118     1.02407     1.30468  0.00598919
        4119     1.03019     1.30461  0.00598811
        4120     1.03717     1.30455  0.00598701
        4121      1.0463     1.30449  0.00598588
        4122     1.05619     1.30443  0.00598473
        4123     1.06787     1.30437  0.00598356
        4124     1.08113     1.30431  0.00598235
        4125     1.09627     1.30426  0.00598111
        4126     1.11402     1.30422  0.00597984
        4127       1.132     1.30418  0.00597854
        4128     1.15236     1.30414   0.0059772
        4129     1.17388     1.30411  0.00597584
        4130     1.19726     1.30408  0.00597445
        4131     1.22148     1.30406  0.00597303
        4132     1.24818     1.30405   0.0059716
        4133     1.27654     1.30404  0.00597016
        4134       1.306     1.30404  0.00596872
        4135     1.33572     1.30405  0.00596728
        4136     1.36726     1.30407  0.00596586
        4137     1.39905     1.30409  0.00596446
        4138     1.43237     1.30412   0.0059631
        4139     1.46586     1.30416  0.00596179
        4140     1.49982     1.30421  0.00596053
        4141     1.53454     1.30426  0.00595935
        4142     1.56912     1.30433  0.00595826
        4143     1.60358      1.3044  0.00595726
        4144     1.63846     1.30448  0.00595637
        4145     1.67234     1.30457  0.00595559
        4146     1.70502     1.30466  0.00595494
        4147     1.73799     1.30477  0.00595442
        4148     1.76889     1.30488  0.00595403
        4149     1.79801       1.305  0.00595378
        4150     1.82616     1.30512  0.00595367
        4151     1.85269     1.30526   0.0059537
        4152     1.87794     1.30539  0.00595386
        4153     1.90132     1.30554  0.00595416
        4154     1.92297     1.30569  0.00595458
        4155     1.94232     1.30584  0.00595512
        4156     1.95907       1.306  0.00595576
        4157     1.97415     1.30616   0.0059565
        4158      1.9873     1.30632  0.00595731
        4159     1.99803     1.30649   0.0059582
        4160     2.00734     1.30666  0.00595915
        4161     2.01382     1.30683  0.00596014
        4162     2.01824       1.307  0.00596116
        4163     2.02091     1.30717   0.0059622
        4164     2.02167     1.30734  0.00596323
        4165     2.02036     1.30751  0.00596426
        4166     2.01709     1.30768  0.00596526
        4167     2.01171     1.30785  0.00596622
        4168     2.00529     1.30802  0.00596713
        4169     1.99674     1.30818  0.00596799
        4170     1.98858     1.30835  0.00596879
        4171     1.97875     1.30851  0.00596952
        4172     1.96737     1.30866  0.00597018
        4173     1.95526     1.30882  0.00597076
        4174     1.94229     1.30897  0.00597126
        4175     1.92832     1.30912  0.00597167
        4176     1.91515     1.30926    0.005972
        4177     1.89996     1.30941  0.00597224
        4178     1.88408     1.30954   0.0059724
        4179     1.86901     1.30968  0.00597247
        4180     1.85173     1.30981  0.00597245
        4181     1.83423     1.30993  0.00597234
        4182     1.81732     1.31005  0.00597214
        4183      1.8013     1.31017  0.00597187
        4184     1.78407     1.31028  0.00597152
        4185     1.76786     1.31039  0.00597109
        4186     1.75129      1.3105  0.00597059
        4187      1.7344      1.3106  0.00597002
        4188     1.71724      1.3107  0.00596939
        4189     1.70202     1.31079  0.00596869
        4190      1.6866     1.31088  0.00596794
        4191     1.67127     1.31097  0.00596714
        4192     1.65557     1.31105  0.00596628
        4193     1.64169     1.31113  0.00596538
        4194     1.62701      1.3112  0.00596443
        4195     1.61298     1.31128  0.00596344
        4196     1.60011     1.31134  0.00596242
        4197      1.5872     1.31141  0.00596136
        4198     1.57475     1.31147  0.00596027
        4199     1.56298     1.31153  0.00595915
        4200     1.55167     1.31159  0.00595801
        4201     1.54009     1.31164  0.00595684
        4202     1.52943      1.3117  0.00595565
        4203     1.51871     1.31175  0.00595443
        4204     1.50841     1.31179   0.0059532
        4205     1.49874     1.31184  0.00595195
        4206     1.48969     1.31188  0.00595069
        4207     1.48075     1.31192  0.00594941
        4208     1.47213     1.31196  0.00594812
        4209     1.46454     1.31199  0.00594681
        4210     1.45649     1.31203   0.0059455
        4211     1.44844     1.31206  0.00594418
        4212      1.4418     1.31209  0.00594284
        4213     1.43534     1.31212  0.00594151
        4214     1.42831     1.31215  0.00594016
        4215     1.42234     1.31217  0.00593881
        4216     1.41551      1.3122  0.00593745
        4217     1.40898     1.31222  0.00593609
        4218     1.40296     1.31224  0.00593472
        4219     1.39648     1.31226  0.00593334
        4220     1.38977     1.31228  0.00593197
        4221     1.38377      1.3123  0.00593059
        4222     1.37655     1.31231   0.0059292
        4223     1.36955     1.31233  0.00592781
        4224     1.36301     1.31234  0.00592642
        4225     1.35574     1.31235  0.00592503
        4226     1.34845     1.31236  0.00592363
        4227     1.34163     1.31236  0.00592223
        4228     1.33459     1.31237  0.00592084
        4229     1.32781     1.31237  0.00591944
        4230     1.32082     1.31238  0.00591804
        4231     1.31436     1.31238  0.00591664
        4232     1.30772     1.31237  0.00591524
        4233     1.30187     1.31237  0.00591384
        4234      1.2954     1.31237  0.00591245
        4235     1.28999     1.31236  0.00591106
        4236     1.28399     1.31236  0.00590966
        4237     1.27763     1.31235  0.00590827
        4238     1.27118     1.31234  0.00590689
        4239     1.26536     1.31233  0.00590551
        4240     1.25947     1.31231  0.00590413
        4241      1.2528      1.3123  0.00590275
        4242     1.24798     1.31229  0.00590138
        4243     1.24265     1.31227  0.00590001
        4244     1.23799     1.31225  0.00589865
        4245     1.23259     1.31223  0.00589729
        4246     1.22885     1.31221  0.00589593
        4247     1.22414     1.31219  0.00589458
        4248     1.21991     1.31217  0.00589323
        4249     1.21665     1.31215  0.00589189
        4250     1.21269     1.31212  0.00589055
        4251     1.20947      1.3121  0.00588921
        4252       1.207     1.31208  0.00588788
        4253     1.20505     1.31205  0.00588655
        4254     1.20315     1.31203  0.00588522
        4255     1.20105       1.312  0.00588389
        4256     1.19899     1.31197  0.00588257
        4257     1.19771     1.31195  0.00588125
        4258     1.19575     1.31192  0.00587993
        4259     1.19431     1.31189  0.00587862
        4260     1.19268     1.31186   0.0058773
        4261     1.19252     1.31183  0.00587599
        4262     1.19312     1.31181  0.00587468
        4263     1.19421     1.31178  0.00587336
        4264     1.19484     1.31175  0.00587205
        4265     1.19524     1.31172  0.00587074
        4266     1.19684      1.3117  0.00586942
        4267     1.19773     1.31167  0.00586811
        4268     1.19933     1.31164  0.00586679
        4269     1.20068     1.31162  0.00586548
        4270     1.20203     1.31159  0.00586416
        4271     1.20408     1.31157  0.00586284
        4272     1.20708     1.31154  0.00586152
        4273      1.2091     1.31152   0.0058602
        4274     1.21209      1.3115  0.00585887
        4275     1.21533     1.31147  0.00585754
        4276     1.21858     1.31145  0.00585621
        4277     1.22139     1.31143  0.00585488
        4278     1.22545     1.31141  0.00585355
        4279     1.22958     1.31139  0.00585221
        4280     1.23404     1.31137  0.00585087
        4281     1.23909     1.31136  0.00584953
        4282     1.24453     1.31134  0.00584818
        4283     1.24989     1.31133  0.00584684
        4284     1.25713     1.31131  0.00584549
        4285      1.2634      1.3113  0.00584413
        4286     1.27089     1.31129  0.00584278
        4287     1.27891     1.31129  0.00584142
        4288     1.28726     1.31128  0.00584006
        4289     1.29523     1.31128   0.0058387
        4290     1.30454     1.31127  0.00583734
        4291     1.31426     1.31128  0.00583598
        4292     1.32536     1.31128  0.00583462
        4293     1.33764     1.31129  0.00583326
        4294     1.34941     1.31129  0.00583191
        4295     1.36141     1.31131  0.00583056
        4296     1.37508     1.31132  0.00582923
        4297     1.38898     1.31134   0.0058279
        4298     1.40383     1.31136  0.00582658
        4299     1.41961     1.31139  0.00582528
        4300      1.4363     1.31141    0.005824
        4301     1.45313     1.31145  0.00582274
        4302     1.46961     1.31148   0.0058215
        4303     1.48687     1.31152  0.00582029
        4304     1.50584     1.31157  0.00581911
        4305     1.52451     1.31162  0.00581797
        4306     1.54379     1.31167  0.00581687
        4307     1.56359     1.31173  0.00581581
        4308     1.58312     1.31179   0.0058148
        4309     1.60276     1.31186  0.00581385
        4310     1.62193     1.31193  0.00581294
        4311     1.64222     1.31201   0.0058121
        4312     1.66161     1.31209  0.00581132
        4313     1.68071     1.31218   0.0058106
        4314     1.70062     1.31227  0.00580995
        4315     1.71858     1.31236  0.00580937
        4316     1.73619     1.31246  0.00580885
        4317     1.75286     1.31256   0.0058084
        4318     1.76924     1.31267  0.00580802
        4319     1.78522     1.31278   0.0058077
        4320     1.80004     1.31289  0.00580745
        4321     1.81337     1.31301  0.00580726
        4322     1.82614     1.31312  0.00580713
        4323     1.83663     1.31325  0.00580705
        4324     1.84769     1.31337  0.00580703
        4325     1.85644     1.31349  0.00580704
        4326     1.86431     1.31362  0.00580709
        4327     1.87157     1.31375  0.00580718
        4328     1.87799     1.31388   0.0058073
        4329     1.88314     1.31401  0.00580745
        4330     1.88681     1.31415  0.00580762
        4331     1.88978     1.31428   0.0058078
        4332     1.89211     1.31441  0.00580799
        4333     1.89336     1.31454  0.00580818
        4334     1.89359     1.31468  0.00580838
        4335     1.89383     1.31481  0.00580858
        4336     1.89292     1.31495  0.00580877
        4337     1.89116     1.31508  0.00580895
        4338     1.88932     1.31521  0.00580912
        4339     1.88695     1.31534  0.00580927
        4340     1.88362     1.31547  0.00580941
        4341      1.8803      1.3156  0.00580953
        4342     1.87631     1.31573  0.00580962
        4343     1.87191     1.31586   0.0058097
        4344     1.86686     1.31599  0.00580974
        4345     1.86165     1.31611  0.00580976
        4346     1.85509     1.31624  0.00580975
        4347     1.84911     1.31636  0.00580971
        4348     1.84322     1.31648  0.00580963
        4349     1.83646      1.3166  0.00580953
        4350     1.82883     1.31672  0.00580939
        4351     1.82154     1.31683  0.00580921
        4352     1.81386     1.31695    0.005809
        4353     1.80505     1.31706  0.00580875
        4354     1.79657     1.31717  0.00580846
        4355     1.78674     1.31728  0.00580812
        4356     1.77773     1.31738  0.00580775
        4357      1.7681     1.31749  0.00580734
        4358     1.75737     1.31759  0.00580688
        4359       1.747     1.31769  0.00580639
        4360     1.73581     1.31778  0.00580585
        4361     1.72451     1.31788  0.00580526
        4362     1.71313     1.31797  0.00580464
        4363     1.70096     1.31805  0.00580397
        4364     1.68803     1.31814  0.00580326
        4365     1.67554     1.31822  0.00580251
        4366     1.66305      1.3183  0.00580172
        4367     1.64985     1.31838  0.00580089
        4368     1.63813     1.31845  0.00580002
        4369     1.62481     1.31852  0.00579912
        4370     1.61135     1.31859  0.00579818
        4371     1.59874     1.31865  0.00579721
        4372     1.58557     1.31871   0.0057962
        4373     1.57236     1.31877  0.00579517
        4374     1.55868     1.31882   0.0057941
        4375     1.54455     1.31888  0.00579301
        4376     1.53074     1.31892  0.00579189
        4377     1.51681     1.31897  0.00579074
        4378     1.50329     1.31901  0.00578957
        4379     1.48997     1.31905  0.00578838
        4380     1.47738     1.31909  0.00578717
        4381     1.46484     1.31912  0.00578594
        4382     1.45189     1.31915   0.0057847
        4383     1.44051     1.31918  0.00578345
        4384     1.42926      1.3192  0.00578218
        4385     1.41816     1.31923  0.00578091
        4386     1.40725     1.31925  0.00577963
        4387       1.397     1.31926  0.00577834
        4388     1.38669     1.31928  0.00577704
        4389     1.37704     1.31929  0.00577574
        4390      1.3685      1.3193  0.00577443
        4391     1.36034     1.31931  0.00577313
        4392     1.35277     1.31932  0.00577182
        4393     1.34477     1.31933  0.00577051
        4394       1.338     1.31933  0.00576919
        4395     1.32998     1.31933  0.00576788
        4396     1.32237     1.31933  0.00576657
        4397     1.31508     1.31933  0.00576526
        4398      1.3076     1.31933  0.00576395
        4399     1.30034     1.31933  0.00576264
        4400     1.29325     1.31932  0.00576133
