#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4075    -5.51421     -5.4721  0.00126795
        4076    -5.51417    -5.47211  0.00126768
        4077    -5.51442    -5.47212  0.00126742
        4078    -5.51437    -5.47213  0.00126715
        4079    -5.51416    -5.47214  0.00126688
        4080    -5.51426    -5.47215  0.00126661
        4081    -5.51405    -5.47216  0.00126634
        4082    -5.51447    -5.47217  0.00126607
        4083    -5.51414    -5.47219   0.0012658
        4084    -5.51458     -5.4722  0.00126554
        4085     -5.5146    -5.47221  0.00126527
        4086    -5.51465    -5.47222    0.001265
        4087    -5.51443    -5.47223  0.00126474
        4088    -5.51455    -5.47224  0.00126447
        4089    -5.51519    -5.47225   0.0012642
        4090    -5.51573    -5.47226  0.00126394
        4091    -5.51619    -5.47227  0.00126368
        4092    -5.51611    -5.47228  0.00126341
        4093    -5.51717    -5.47229  0.00126315
        4094    -5.51815     -5.4723  0.00126289
        4095    -5.51892    -5.47231  0.00126264
        4096    -5.51992    -5.47232  0.00126238
        4097    -5.52085    -5.47234  0.00126213
        4098    -5.52217    -5.47235  0.00126188
        4099    -5.52296    -5.47236  0.00126163
        4100    -5.52337    -5.47237  0.00126138
        4101     -5.5249    -5.47239  0.00126114
        4102    -5.52527     -5.4724   0.0012609
        4103    -5.52614    -5.47241  0.00126066
        4104    -5.52765    -5.47243  0.00126043
        4105    -5.52856    -5.47244  0.00126019
        4106    -5.53007    -5.47245  0.00125996
        4107    -5.53171    -5.47247  0.00125974
        4108    -5.53346    -5.47248  0.00125952
        4109    -5.53468     -5.4725  0.00125931
        4110    -5.53612    -5.47251  0.00125909
        4111    -5.53714    -5.47253  0.00125889
        4112    -5.53756    -5.47255  0.00125868
        4113    -5.53827    -5.47256  0.00125847
        4114    -5.53864    -5.47258  0.00125827
        4115    -5.53939    -5.47259  0.00125807
        4116    -5.53973    -5.47261  0.00125787
        4117    -5.53951    -5.47263  0.00125767
        4118    -5.53883    -5.47264  0.00125747
        4119    -5.53798    -5.47266  0.00125726
        4120    -5.53709    -5.47267  0.00125705
        4121    -5.53538    -5.47269  0.00125684
        4122    -5.53373     -5.4727  0.00125662
        4123    -5.53153    -5.47272   0.0012564
        4124     -5.5289    -5.47273  0.00125617
        4125     -5.5257    -5.47274  0.00125593
        4126    -5.52145    -5.47276  0.00125568
        4127    -5.51767    -5.47277  0.00125542
        4128    -5.51299    -5.47278  0.00125516
        4129    -5.50818    -5.47279  0.00125488
        4130    -5.50278    -5.47279   0.0012546
        4131    -5.49741     -5.4728  0.00125431
        4132    -5.49103     -5.4728  0.00125401
        4133    -5.48411    -5.47281  0.00125371
        4134    -5.47698    -5.47281  0.00125341
        4135    -5.47011    -5.47281  0.00125311
        4136    -5.46249     -5.4728  0.00125281
        4137    -5.45506     -5.4728  0.00125251
        4138    -5.44694    -5.47279  0.00125223
        4139    -5.43895    -5.47278  0.00125195
        4140    -5.43081    -5.47277  0.00125169
        4141    -5.42229    -5.47276  0.00125145
        4142    -5.41388    -5.47275  0.00125122
        4143    -5.40548    -5.47273  0.00125103
        4144    -5.39671    -5.47271  0.00125086
        4145    -5.38837    -5.47269  0.00125072
        4146     -5.3805    -5.47267  0.00125062
        4147    -5.37212    -5.47265  0.00125055
        4148    -5.36463    -5.47262  0.00125052
        4149    -5.35777    -5.47259  0.00125053
        4150    -5.35099    -5.47256  0.00125057
        4151    -5.34464    -5.47253  0.00125065
        4152    -5.33845     -5.4725  0.00125076
        4153    -5.33275    -5.47247  0.00125091
        4154    -5.32741    -5.47243   0.0012511
        4155    -5.32277     -5.4724  0.00125132
        4156    -5.31899    -5.47236  0.00125156
        4157    -5.31547    -5.47232  0.00125183
        4158    -5.31237    -5.47228  0.00125212
        4159    -5.30998    -5.47224  0.00125243
        4160    -5.30771     -5.4722  0.00125275
        4161    -5.30644    -5.47216  0.00125308
        4162     -5.3057    -5.47212  0.00125342
        4163    -5.30533    -5.47208  0.00125376
        4164    -5.30545    -5.47204   0.0012541
        4165    -5.30619      -5.472  0.00125443
        4166    -5.30752    -5.47197  0.00125475
        4167    -5.30957    -5.47193  0.00125505
        4168    -5.31171    -5.47189  0.00125534
        4169    -5.31465    -5.47185   0.0012556
        4170    -5.31686    -5.47181  0.00125585
        4171    -5.31967    -5.47178  0.00125608
        4172    -5.32304    -5.47174  0.00125629
        4173     -5.3265    -5.47171  0.00125647
        4174    -5.33016    -5.47167  0.00125662
        4175    -5.33416    -5.47164  0.00125675
        4176     -5.3374    -5.47161  0.00125686
        4177    -5.34168    -5.47158  0.00125695
        4178    -5.34621    -5.47155    0.001257
        4179    -5.35007    -5.47152  0.00125704
        4180     -5.3552    -5.47149  0.00125705
        4181    -5.36036    -5.47146  0.00125703
        4182    -5.36509    -5.47144  0.00125698
        4183    -5.36922    -5.47141  0.00125692
        4184    -5.37408    -5.47139  0.00125684
        4185    -5.37831    -5.47137  0.00125673
        4186    -5.38279    -5.47135  0.00125661
        4187    -5.38751    -5.47133  0.00125647
        4188    -5.39246    -5.47131  0.00125631
        4189    -5.39627    -5.47129  0.00125614
        4190    -5.40029    -5.47127  0.00125595
        4191    -5.40437    -5.47126  0.00125575
        4192    -5.40879    -5.47124  0.00125554
        4193    -5.41218    -5.47123  0.00125532
        4194    -5.41622    -5.47121  0.00125509
        4195    -5.41998     -5.4712  0.00125485
        4196    -5.42316    -5.47119  0.00125461
        4197    -5.42651    -5.47118  0.00125435
        4198    -5.42972    -5.47117  0.00125409
        4199    -5.43266    -5.47116  0.00125383
        4200    -5.43545    -5.47115  0.00125356
        4201    -5.43857    -5.47114  0.00125328
        4202    -5.44126    -5.47114    0.001253
        4203    -5.44413    -5.47113  0.00125272
        4204    -5.44687    -5.47113  0.00125244
        4205    -5.44935    -5.47112  0.00125215
        4206    -5.45156    -5.47112  0.00125186
        4207    -5.45382    -5.47111  0.00125157
        4208    -5.45599    -5.47111  0.00125128
        4209    -5.45762     -5.4711  0.00125099
        4210    -5.45961     -5.4711  0.00125069
        4211    -5.46169     -5.4711   0.0012504
        4212    -5.46294     -5.4711   0.0012501
        4213    -5.46414     -5.4711  0.00124981
        4214    -5.46575    -5.47109  0.00124951
        4215    -5.46672    -5.47109  0.00124921
        4216    -5.46826    -5.47109  0.00124892
        4217    -5.46963    -5.47109  0.00124862
        4218    -5.47068    -5.47109  0.00124833
        4219    -5.47202    -5.47109  0.00124803
        4220    -5.47351    -5.47109  0.00124773
        4221    -5.47455    -5.47109  0.00124744
        4222    -5.47634     -5.4711  0.00124714
        4223    -5.47798     -5.4711  0.00124685
        4224    -5.47933     -5.4711  0.00124656
        4225    -5.48112     -5.4711  0.00124626
        4226    -5.48292     -5.4711  0.00124597
        4227    -5.48442    -5.47111  0.00124568
        4228    -5.48606    -5.47111  0.00124539
        4229    -5.48754    -5.47111   0.0012451
        4230    -5.48916    -5.47112  0.00124482
        4231    -5.49047    -5.47112  0.00124453
        4232    -5.49191    -5.47113  0.00124425
        4233    -5.49288    -5.47113  0.00124396
        4234    -5.49428    -5.47114  0.00124368
        4235    -5.49505    -5.47114   0.0012434
        4236    -5.49624    -5.47115  0.00124312
        4237     -5.4977    -5.47116  0.00124284
        4238    -5.49927    -5.47116  0.00124257
        4239    -5.50051    -5.47117  0.00124229
        4240    -5.50185    -5.47118  0.00124202
        4241    -5.50376    -5.47119  0.00124175
        4242    -5.50457    -5.47119  0.00124148
        4243    -5.50579     -5.4712  0.00124122
        4244    -5.50666    -5.47121  0.00124095
        4245    -5.50809    -5.47122  0.00124069
        4246    -5.50856    -5.47123  0.00124043
        4247    -5.50973    -5.47124  0.00124017
        4248     -5.5107    -5.47125  0.00123992
        4249    -5.51117    -5.47125  0.00123966
        4250    -5.51217    -5.47126   0.0012394
        4251    -5.51283    -5.47127  0.00123915
        4252    -5.51311    -5.47128   0.0012389
        4253    -5.51319    -5.47129  0.00123865
        4254    -5.51335     -5.4713   0.0012384
        4255    -5.51376    -5.47131  0.00123814
        4256    -5.51425    -5.47132  0.00123789
        4257    -5.51438    -5.47133  0.00123765
        4258    -5.51506    -5.47134   0.0012374
        4259    -5.51552    -5.47135  0.00123715
        4260    -5.51623    -5.47137   0.0012369
        4261    -5.51613    -5.47138  0.00123666
        4262    -5.51567    -5.47139  0.00123641
        4263    -5.51501     -5.4714  0.00123616
        4264    -5.51476    -5.47141  0.00123592
        4265    -5.51476    -5.47142  0.00123567
        4266    -5.51411    -5.47143  0.00123542
        4267    -5.51403    -5.47144  0.00123517
        4268    -5.51359    -5.47145  0.00123492
        4269    -5.51342    -5.47146  0.00123467
        4270    -5.51336    -5.47147  0.00123442
        4271    -5.51296    -5.47148  0.00123417
        4272    -5.51206    -5.47149  0.00123392
        4273    -5.51189    -5.47149  0.00123366
        4274    -5.51121     -5.4715  0.00123341
        4275     -5.5105    -5.47151  0.00123316
        4276    -5.50989    -5.47152   0.0012329
        4277    -5.50968    -5.47153  0.00123264
        4278     -5.5088    -5.47154  0.00123239
        4279    -5.50802    -5.47155  0.00123213
        4280    -5.50717    -5.47156  0.00123187
        4281    -5.50609    -5.47156  0.00123161
        4282    -5.50493    -5.47157  0.00123134
        4283    -5.50398    -5.47158  0.00123108
        4284    -5.50203    -5.47159  0.00123081
        4285    -5.50087    -5.47159  0.00123055
        4286    -5.49914     -5.4716  0.00123027
        4287    -5.49729    -5.47161     0.00123
        4288    -5.49544    -5.47161  0.00122973
        4289    -5.49406    -5.47162  0.00122945
        4290    -5.49206    -5.47162  0.00122918
        4291    -5.49005    -5.47163   0.0012289
        4292    -5.48742    -5.47163  0.00122862
        4293    -5.48431    -5.47163  0.00122833
        4294    -5.48177    -5.47164  0.00122805
        4295    -5.47935    -5.47164  0.00122776
        4296    -5.47613    -5.47164  0.00122748
        4297    -5.47303    -5.47164  0.00122719
        4298    -5.46959    -5.47164  0.00122691
        4299    -5.46581    -5.47164  0.00122662
        4300    -5.46169    -5.47163  0.00122634
        4301    -5.45771    -5.47163  0.00122606
        4302    -5.45416    -5.47163  0.00122578
        4303     -5.4503    -5.47162  0.00122551
        4304    -5.44555    -5.47162  0.00122524
        4305    -5.44112    -5.47161  0.00122497
        4306    -5.43644     -5.4716  0.00122472
        4307    -5.43152    -5.47159  0.00122447
        4308    -5.42683    -5.47158  0.00122423
        4309     -5.4221    -5.47157    0.001224
        4310    -5.41766    -5.47156  0.00122378
        4311    -5.41248    -5.47154  0.00122357
        4312    -5.40778    -5.47153  0.00122337
        4313    -5.40315    -5.47151  0.00122319
        4314    -5.39786     -5.4715  0.00122303
        4315     -5.3936    -5.47148  0.00122288
        4316    -5.38933    -5.47146  0.00122274
        4317    -5.38539    -5.47144  0.00122262
        4318    -5.38135    -5.47142  0.00122252
        4319    -5.37722     -5.4714  0.00122243
        4320    -5.37349    -5.47137  0.00122236
        4321    -5.37031    -5.47135   0.0012223
        4322     -5.3671    -5.47133  0.00122225
        4323    -5.36492     -5.4713  0.00122222
        4324    -5.36197    -5.47128   0.0012222
        4325    -5.36006    -5.47125  0.00122218
        4326    -5.35829    -5.47122  0.00122218
        4327    -5.35649     -5.4712  0.00122219
        4328    -5.35482    -5.47117   0.0012222
        4329    -5.35356    -5.47114  0.00122222
        4330    -5.35285    -5.47112  0.00122224
        4331    -5.35222    -5.47109  0.00122227
        4332    -5.35166    -5.47106   0.0012223
        4333    -5.35146    -5.47103  0.00122233
        4334     -5.3516    -5.47101  0.00122235
        4335    -5.35145    -5.47098  0.00122238
        4336    -5.35177    -5.47095  0.00122241
        4337    -5.35238    -5.47092  0.00122243
        4338    -5.35281     -5.4709  0.00122246
        4339    -5.35336    -5.47087  0.00122247
        4340    -5.35432    -5.47084  0.00122249
        4341    -5.35508    -5.47082   0.0012225
        4342    -5.35609    -5.47079   0.0012225
        4343    -5.35719    -5.47076   0.0012225
        4344    -5.35852    -5.47074  0.00122249
        4345    -5.35979    -5.47071  0.00122248
        4346    -5.36175    -5.47069  0.00122245
        4347    -5.36319    -5.47066  0.00122242
        4348    -5.36442    -5.47064  0.00122238
        4349    -5.36603    -5.47061  0.00122234
        4350    -5.36803    -5.47059  0.00122229
        4351    -5.36967    -5.47057  0.00122222
        4352    -5.37141    -5.47054  0.00122216
        4353    -5.37368    -5.47052  0.00122208
        4354    -5.37561     -5.4705  0.00122199
        4355    -5.37823    -5.47048  0.00122189
        4356    -5.38019    -5.47046  0.00122179
        4357    -5.38239    -5.47044  0.00122168
        4358    -5.38513    -5.47042  0.00122155
        4359    -5.38751     -5.4704  0.00122142
        4360    -5.39029    -5.47038  0.00122128
        4361    -5.39299    -5.47036  0.00122113
        4362    -5.39563    -5.47035  0.00122097
        4363    -5.39864    -5.47033   0.0012208
        4364    -5.40204    -5.47031  0.00122062
        4365    -5.40505     -5.4703  0.00122043
        4366    -5.40798    -5.47028  0.00122024
        4367    -5.41127    -5.47027  0.00122003
        4368    -5.41355    -5.47026  0.00121982
        4369    -5.41679    -5.47025   0.0012196
        4370    -5.42007    -5.47023  0.00121938
        4371    -5.42278    -5.47022  0.00121915
        4372    -5.42581    -5.47021  0.00121891
        4373    -5.42886     -5.4702  0.00121867
        4374    -5.43222     -5.4702  0.00121842
        4375    -5.43587    -5.47019  0.00121817
        4376    -5.43936    -5.47018  0.00121791
        4377    -5.44297    -5.47017  0.00121765
        4378     -5.4464    -5.47017  0.00121738
        4379    -5.44978    -5.47016  0.00121711
        4380     -5.4528    -5.47016  0.00121684
        4381    -5.45589    -5.47016  0.00121657
        4382    -5.45937    -5.47015  0.00121629
        4383      -5.462    -5.47015  0.00121602
        4384    -5.46469    -5.47015  0.00121574
        4385    -5.46743    -5.47015  0.00121546
        4386    -5.47022    -5.47015  0.00121519
        4387    -5.47275    -5.47015  0.00121491
        4388    -5.47548    -5.47015  0.00121463
        4389    -5.47796    -5.47015  0.00121436
        4390    -5.47989    -5.47016  0.00121408
        4391    -5.48173    -5.47016  0.00121381
        4392    -5.48333    -5.47016  0.00121354
        4393    -5.48533    -5.47017  0.00121326
        4394    -5.48666    -5.47017  0.00121299
        4395    -5.48886    -5.47017  0.00121273
        4396    -5.49089    -5.47018  0.00121246
        4397    -5.49275    -5.47018  0.00121219
        4398    -5.49478    -5.47019  0.00121193
        4399    -5.49668     -5.4702  0.00121167
        4400    -5.49847     -5.4702  0.00121141
        4401    -5.50032    -5.47021  0.00121116
        4402     -5.5027    -5.47022   0.0012109
        4403    -5.50501    -5.47022  0.00121065
        4404    -5.50742    -5.47023  0.00121041
        4405    -5.50963    -5.47024  0.00121017
        4406    -5.51211    -5.47025  0.00120993
        4407    -5.51439    -5.47026   0.0012097
        4408    -5.51725    -5.47027  0.00120947
        4409    -5.52021    -5.47028  0.00120925
        4410    -5.52268    -5.47029  0.00120903
        4411    -5.52571    -5.47031  0.00120882
        4412    -5.52897    -5.47032  0.00120862
        4413    -5.53246    -5.47033  0.00120843
        4414     -5.5357    -5.47035  0.00120825
        4415    -5.53883    -5.47036  0.00120807
        4416    -5.54227    -5.47038  0.00120791
        4417    -5.54496     -5.4704  0.00120775
        4418    -5.54836    -5.47042  0.00120761
        4419    -5.55141    -5.47043  0.00120748
        4420    -5.55452    -5.47045  0.00120735
        4421    -5.55782    -5.47047  0.00120724
        4422    -5.56098    -5.47049  0.00120714
        4423    -5.56337    -5.47051  0.00120705
        4424    -5.56571    -5.47054  0.00120697
        4425    -5.56829    -5.47056   0.0012069
        4426    -5.57032    -5.47058  0.00120684
        4427    -5.57223     -5.4706  0.00120678
        4428    -5.57399    -5.47063  0.00120674
        4429    -5.57515    -5.47065  0.00120669
        4430    -5.57596    -5.47067  0.00120666
        4431    -5.57597     -5.4707  0.00120662
        4432    -5.57576    -5.47072  0.00120658
        4433    -5.57531    -5.47074  0.00120654
        4434    -5.57447    -5.47077  0.00120649
        4435    -5.57352    -5.47079  0.00120644
        4436    -5.57186    -5.47081  0.00120639
        4437    -5.57008    -5.47084  0.00120632
        4438    -5.56803    -5.47086  0.00120625
        4439    -5.56616    -5.47088  0.00120617
        4440     -5.5625     -5.4709  0.00120607
        4441    -5.55887    -5.47092  0.00120596
        4442    -5.55498    -5.47094  0.00120584
        4443    -5.55038    -5.47096   0.0012057
        4444    -5.54599    -5.47097  0.00120555
        4445    -5.54152    -5.47099  0.00120538
        4446    -5.53608      -5.471   0.0012052
        4447    -5.53059    -5.47102    0.001205
        4448    -5.52402    -5.47103  0.00120479
        4449    -5.51715    -5.47104  0.00120456
        4450    -5.51016    -5.47105  0.00120433
        4451    -5.50292    -5.47106  0.00120408
        4452    -5.49516    -5.47106  0.00120382
        4453    -5.48752    -5.47107  0.00120355
        4454     -5.4799    -5.47107  0.00120328
        4455    -5.47261    -5.47107  0.00120301
        4456     -5.4648    -5.47107  0.00120275
        4457    -5.45652    -5.47106  0.00120248
        4458    -5.44869    -5.47106  0.00120222
        4459    -5.44092    -5.47105  0.00120197
        4460    -5.43324    -5.47104  0.00120173
        4461    -5.42539    -5.47103   0.0012015
        4462    -5.41817    -5.47102  0.00120129
        4463    -5.41102    -5.47101   0.0012011
        4464    -5.40382    -5.47099  0.00120093
        4465    -5.39707    -5.47098  0.00120077
        4466    -5.39064    -5.47096  0.00120064
        4467    -5.38457    -5.47094  0.00120052
        4468    -5.37889    -5.47092  0.00120043
        4469    -5.37362     -5.4709  0.00120036
        4470    -5.36909    -5.47087  0.00120031
        4471    -5.36516    -5.47085  0.00120027
        4472    -5.36139    -5.47083  0.00120025
        4473     -5.3578     -5.4708  0.00120025
        4474    -5.35514    -5.47077  0.00120026
        4475    -5.35205    -5.47075  0.00120029
        4476    -5.34974    -5.47072  0.00120032
        4477    -5.34774    -5.47069  0.00120037
        4478    -5.34694    -5.47067  0.00120042
        4479    -5.34613    -5.47064  0.00120047
        4480    -5.34588    -5.47061  0.00120053
        4481    -5.34615    -5.47058  0.00120058
        4482    -5.34663    -5.47055  0.00120063
        4483    -5.34758    -5.47053  0.00120068
        4484    -5.34912     -5.4705  0.00120071
        4485    -5.35076    -5.47047  0.00120074
        4486    -5.35215    -5.47045  0.00120077
        4487      -5.354    -5.47042  0.00120078
        4488    -5.35599     -5.4704  0.00120078
        4489    -5.35791    -5.47037  0.00120078
        4490    -5.36002    -5.47035  0.00120076
        4491    -5.36198    -5.47032  0.00120073
        4492     -5.3642     -5.4703   0.0012007
        4493     -5.3662    -5.47027  0.00120066
        4494    -5.36808    -5.47025   0.0012006
        4495    -5.37027    -5.47023  0.00120054
        4496    -5.37183    -5.47021  0.00120048
        4497    -5.37318    -5.47019   0.0012004
        4498    -5.37415    -5.47016  0.00120033
        4499    -5.37441    -5.47014  0.00120025
        4500    -5.37484    -5.47012  0.00120017
        4501    -5.37528     -5.4701  0.00120009
        4502    -5.37526    -5.47008      0.0012
        4503    -5.37477    -5.47006  0.00119992
        4504     -5.3741    -5.47004  0.00119985
        4505     -5.3725    -5.47002  0.00119978
        4506    -5.37133    -5.46999  0.00119971
        4507    -5.36938    -5.46997  0.00119965
        4508    -5.36741    -5.46995   0.0011996
        4509    -5.36514    -5.46993  0.00119956
        4510    -5.36243     -5.4699  0.00119953
        4511    -5.35961    -5.46988  0.00119951
        4512    -5.35639    -5.46985  0.00119951
        4513     -5.3528    -5.46983  0.00119953
        4514    -5.34917     -5.4698  0.00119956
        4515    -5.34525    -5.46977  0.00119961
        4516    -5.34091    -5.46974  0.00119968
        4517     -5.3368    -5.46971  0.00119978
        4518    -5.33296    -5.46968  0.00119989
        4519    -5.32945    -5.46965  0.00120003
        4520    -5.32555    -5.46962  0.00120019
        4521    -5.32191    -5.46959  0.00120037
        4522    -5.31889    -5.46955  0.00120056
        4523    -5.31503    -5.46952  0.00120079
        4524    -5.31157    -5.46949  0.00120103
        4525    -5.30902    -5.46945  0.00120129
        4526    -5.30652    -5.46941  0.00120156
        4527    -5.30485    -5.46938  0.00120184
        4528    -5.30315    -5.46934  0.00120214
        4529    -5.30189     -5.4693  0.00120244
        4530    -5.30125    -5.46927  0.00120275
        4531    -5.30154    -5.46923  0.00120305
        4532    -5.30232    -5.46919  0.00120335
        4533    -5.30329    -5.46916  0.00120364
        4534     -5.3049    -5.46912  0.00120392
        4535    -5.30685    -5.46908  0.00120419
        4536     -5.3088    -5.46905  0.00120444
        4537    -5.31135    -5.46901  0.00120468
        4538    -5.31433    -5.46898  0.00120489
        4539      -5.318    -5.46895  0.00120509
        4540    -5.32188    -5.46892  0.00120526
        4541    -5.32593    -5.46888   0.0012054
        4542    -5.33043    -5.46885  0.00120552
        4543    -5.33534    -5.46882  0.00120561
        4544    -5.34047     -5.4688  0.00120568
        4545     -5.3461    -5.46877  0.00120572
        4546    -5.35142    -5.46874  0.00120573
        4547    -5.35716    -5.46872  0.00120571
        4548    -5.36223    -5.46869  0.00120567
        4549    -5.36782    -5.46867  0.00120561
        4550    -5.37343    -5.46865  0.00120553
        4551    -5.37904    -5.46863  0.00120543
        4552    -5.38463    -5.46861   0.0012053
        4553    -5.39003     -5.4686  0.00120516
        4554    -5.39537    -5.46858    0.001205
        4555    -5.40063    -5.46857  0.00120483
        4556    -5.40594    -5.46855  0.00120465
        4557     -5.4113    -5.46854  0.00120445
        4558    -5.41701    -5.46853  0.00120424
        4559     -5.4226    -5.46852  0.00120401
        4560    -5.42791    -5.46851  0.00120378
        4561     -5.4328     -5.4685  0.00120354
        4562    -5.43755    -5.46849   0.0012033
        4563    -5.44202    -5.46849  0.00120305
        4564    -5.44621    -5.46848   0.0012028
        4565    -5.45071    -5.46848  0.00120254
        4566    -5.45492    -5.46848  0.00120228
        4567    -5.45916    -5.46847  0.00120202
        4568    -5.46295    -5.46847  0.00120176
        4569    -5.46676    -5.46847  0.00120149
        4570    -5.47074    -5.46847  0.00120123
        4571    -5.47442    -5.46847  0.00120097
        4572    -5.47797    -5.46848  0.00120071
        4573    -5.48078    -5.46848  0.00120045
        4574     -5.4845    -5.46848  0.00120019
        4575    -5.48746    -5.46849  0.00119993
        4576    -5.49027    -5.46849  0.00119968
        4577    -5.49337     -5.4685  0.00119943
        4578    -5.49586     -5.4685  0.00119918
        4579    -5.49849    -5.46851  0.00119894
        4580    -5.50049    -5.46852   0.0011987
        4581    -5.50277    -5.46852  0.00119846
        4582    -5.50504    -5.46853  0.00119823
        4583    -5.50636    -5.46854  0.00119799
        4584    -5.50827    -5.46855  0.00119776
        4585    -5.50986    -5.46856  0.00119754
        4586    -5.51051    -5.46857  0.00119731
        4587    -5.51145    -5.46858  0.00119709
        4588    -5.51191    -5.46859  0.00119686
        4589    -5.51267     -5.4686  0.00119664
        4590    -5.51327    -5.46861  0.00119642
        4591    -5.51356    -5.46862   0.0011962
        4592    -5.51325    -5.46862  0.00119598
        4593     -5.5128    -5.46863  0.00119575
        4594    -5.51191    -5.46864  0.00119553
        4595    -5.51164    -5.46865  0.00119531
        4596    -5.51139    -5.46866  0.00119508
        4597    -5.51087    -5.46867  0.00119486
        4598    -5.51037    -5.46868  0.00119463
        4599    -5.50961    -5.46869  0.00119441
        4600    -5.50858     -5.4687  0.00119418
        4601    -5.50804    -5.46871  0.00119395
        4602    -5.50678    -5.46872  0.00119372
        4603    -5.50572    -5.46872  0.00119349
        4604     -5.5044    -5.46873  0.00119325
        4605    -5.50312    -5.46874  0.00119302
        4606    -5.50113    -5.46875  0.00119278
        4607    -5.49933    -5.46875  0.00119254
        4608    -5.49697    -5.46876   0.0011923
        4609    -5.49541    -5.46876  0.00119205
        4610    -5.49327    -5.46877   0.0011918
        4611    -5.49133    -5.46877  0.00119156
        4612    -5.48912    -5.46878  0.00119131
        4613    -5.48634    -5.46878  0.00119105
        4614    -5.48406    -5.46879   0.0011908
        4615     -5.4806    -5.46879  0.00119054
        4616    -5.47777    -5.46879  0.00119029
        4617    -5.47438    -5.46879  0.00119003
        4618    -5.47163    -5.46879  0.00118977
        4619    -5.46862    -5.46879  0.00118952
        4620    -5.46519    -5.46879  0.00118926
        4621    -5.46242    -5.46879    0.001189
        4622    -5.45893    -5.46879  0.00118875
        4623    -5.45519    -5.46878  0.00118849
        4624    -5.45136    -5.46878  0.00118824
        4625    -5.44728    -5.46878  0.00118799
        4626    -5.44297    -5.46877  0.00118775
        4627    -5.43918    -5.46876  0.00118751
        4628    -5.43503    -5.46876  0.00118728
        4629    -5.43186    -5.46875  0.00118705
        4630    -5.42819    -5.46874  0.00118682
        4631    -5.42417    -5.46873  0.00118661
        4632     -5.4195    -5.46872   0.0011864
        4633     -5.4154    -5.46871   0.0011862
        4634    -5.41128     -5.4687  0.00118601
        4635    -5.40685    -5.46868  0.00118583
        4636    -5.40241    -5.46867  0.00118566
        4637    -5.39842    -5.46865   0.0011855
        4638    -5.39399    -5.46864  0.00118535
        4639    -5.39017    -5.46862  0.00118522
        4640    -5.38593     -5.4686  0.00118509
        4641    -5.38171    -5.46858  0.00118499
        4642    -5.37767    -5.46856  0.00118489
        4643    -5.37322    -5.46854  0.00118482
        4644    -5.36898    -5.46852  0.00118475
        4645    -5.36448     -5.4685  0.00118471
        4646     -5.3602    -5.46848  0.00118469
        4647    -5.35643    -5.46845  0.00118468
        4648     -5.3526    -5.46843  0.00118468
        4649      -5.349     -5.4684  0.00118471
        4650    -5.34581    -5.46838  0.00118475
        4651    -5.34181    -5.46835   0.0011848
        4652    -5.33824    -5.46832  0.00118488
        4653    -5.33556    -5.46829  0.00118497
        4654    -5.33212    -5.46826  0.00118507
        4655    -5.32899    -5.46823   0.0011852
        4656    -5.32604     -5.4682  0.00118534
        4657    -5.32343    -5.46817  0.00118549
        4658    -5.32104    -5.46814  0.00118566
        4659    -5.31857    -5.46811  0.00118584
        4660    -5.31664    -5.46807  0.00118603
        4661    -5.31467    -5.46804  0.00118623
        4662    -5.31313    -5.46801  0.00118644
        4663    -5.31203    -5.46798  0.00118666
        4664    -5.31137    -5.46794  0.00118688
        4665    -5.31103    -5.46791   0.0011871
        4666    -5.31086    -5.46787  0.00118732
        4667    -5.31102    -5.46784  0.00118754
        4668    -5.31135    -5.46781  0.00118776
        4669    -5.31278    -5.46777  0.00118797
        4670    -5.31408    -5.46774  0.00118817
        4671    -5.31556    -5.46771  0.00118836
        4672    -5.31781    -5.46768  0.00118854
        4673    -5.31991    -5.46764  0.00118871
        4674     -5.3217    -5.46761  0.00118887
        4675    -5.32453    -5.46758    0.001189
        4676    -5.32685    -5.46755  0.00118913
        4677    -5.32986    -5.46752  0.00118924
        4678    -5.33338    -5.46749  0.00118933
        4679    -5.33709    -5.46747  0.00118941
        4680    -5.34064    -5.46744  0.00118946
        4681    -5.34462    -5.46741   0.0011895
        4682    -5.34869    -5.46739  0.00118951
        4683    -5.35297    -5.46736  0.00118951
        4684    -5.35697    -5.46734  0.00118949
        4685    -5.36067    -5.46732  0.00118945
        4686    -5.36464     -5.4673   0.0011894
        4687    -5.36839    -5.46727  0.00118933
        4688    -5.37235    -5.46725  0.00118925
        4689     -5.3762    -5.46723  0.00118916
        4690     -5.3799    -5.46722  0.00118905
        4691    -5.38298     -5.4672  0.00118893
        4692    -5.38617    -5.46718   0.0011888
        4693    -5.38901    -5.46716  0.00118867
        4694    -5.39163    -5.46715  0.00118852
        4695    -5.39416    -5.46713  0.00118837
        4696    -5.39645    -5.46712  0.00118821
        4697    -5.39865     -5.4671  0.00118805
        4698    -5.40014    -5.46709  0.00118788
        4699    -5.40182    -5.46707  0.00118771
        4700    -5.40294    -5.46706  0.00118754
        4701    -5.40412    -5.46705  0.00118736
        4702    -5.40504    -5.46703  0.00118718
        4703    -5.40541    -5.46702    0.001187
        4704    -5.40616    -5.46701  0.00118682
        4705    -5.40623      -5.467  0.00118664
        4706    -5.40578    -5.46698  0.00118645
        4707    -5.40513    -5.46697  0.00118628
        4708    -5.40399    -5.46696   0.0011861
        4709    -5.40282    -5.46694  0.00118593
