#     BLOCK:   VELOCITY:   ACT_POFV:    AVE_POFV:        ERROR:
         161     1.23744    0.167768    0.270343  0.00575493
         161     1.59099    0.273729     0.34584  0.00599117
         161     1.94454    0.492984    0.388606  0.00652584
         161      2.2981    0.302485    0.382402  0.00585952
         161     2.65165    0.368481    0.334404  0.00550604
         161      3.0052    0.387337    0.266359  0.00556236
         161     3.35876    0.294104    0.213988  0.00420134
         161     3.71231    0.154359    0.141504  0.00378025
         161     4.06586    0.100828   0.0898993  0.00303496
         161     4.41942   0.0421645   0.0508037  0.00214284
         161     4.77297  0.00612826   0.0416443  0.00232898
         161     5.12652           0   0.0197554  0.00148067
         161     5.48008           0  0.00601927 0.000765186
         161     5.83363           0  0.00427322 0.000665377
         161     6.18718           0  0.00349861 0.000698922
         161     6.54074           0   0.0002954 0.000131977
         161     6.89429           0  0.00146334 0.000466175
         162    0.176777    0.022156   0.0174462  0.00308587
         162     0.53033   0.0566733   0.0798471  0.00527084
         162    0.883883    0.176515    0.169962  0.00432378
         162     1.23744    0.220722    0.270037  0.00572755
         162     1.59099    0.287138    0.345477  0.00596513
         162     1.94454    0.427407    0.388845  0.00648995
         162      2.2981    0.269067    0.381702  0.00586497
         162     2.65165     0.32506    0.334346  0.00547236
         162      3.0052    0.425207     0.26734  0.00561379
         162     3.35876    0.320503    0.214646  0.00422655
         162     3.71231      0.1894    0.141799  0.00376846
         162     4.06586   0.0429502   0.0896095  0.00303003
         162     4.41942   0.0565162   0.0508389  0.00212991
         162     4.77297  0.00911382   0.0414435  0.00232325
         162     5.12652           0   0.0196334  0.00147654
         162     5.48008           0  0.00598212 0.000761365
         162     5.83363           0  0.00424684 0.000661792
         162     6.18718           0  0.00347701 0.000694941
         162     6.54074           0 0.000293577 0.000131175
         162     6.89429           0  0.00145431 0.000463385
         163    0.176777   0.0350411   0.0175541  0.00306882
         163     0.53033   0.0828101   0.0798653  0.00523854
         163    0.883883    0.174839    0.169992  0.00429736
         163     1.23744    0.228945    0.269785  0.00569795
         163     1.59099    0.364762    0.345596  0.00592971
         163     1.94454    0.351615    0.388617  0.00645415
         163      2.2981    0.324745    0.381353  0.00583939
         163     2.65165    0.270062    0.333952  0.00545298
         163      3.0052    0.360677    0.267912  0.00560847
         163     3.35876    0.311546     0.21524  0.00424222
         163     3.71231    0.148545    0.141841  0.00374557
         163     4.06586   0.0946476   0.0896404   0.0030116
         163     4.41942   0.0345697   0.0507391  0.00211918
         163     4.77297   0.0456215   0.0414691  0.00230914
         163     5.12652           0    0.019513  0.00147239
         163     5.48008           0  0.00594542 0.000757578
         163     5.83363           0  0.00422079 0.000658245
         163     6.18718           0  0.00345568 0.000691005
         163     6.54074           0 0.000291776 0.000130382
         163     6.89429           0  0.00144538 0.000460628
         164    0.176777   0.0271319   0.0176125  0.00305067
         164     0.53033   0.0764723   0.0798446  0.00520664
         164    0.883883    0.131889    0.169759  0.00427743
         164     1.23744    0.262677    0.269742  0.00566338
         164     1.59099    0.274829    0.345164  0.00590923
         164     1.94454    0.309137    0.388132  0.00643297
         164      2.2981    0.459724    0.381831   0.0058233
         164     2.65165    0.428611    0.334529  0.00545019
         164      3.0052    0.233031      0.2677  0.00557831
         164     3.35876    0.305313     0.21579  0.00425175
         164     3.71231     0.15373    0.141913  0.00372343
         164     4.06586    0.069506   0.0895177  0.00299574
         164     4.41942   0.0611255   0.0508025   0.0021072
         164     4.77297   0.0352506   0.0414312  0.00229537
         164     5.12652           0    0.019394  0.00146821
         164     5.48008           0  0.00590916 0.000753825
         164     5.83363           0  0.00419505 0.000654734
         164     6.18718           0  0.00343461 0.000687113
         164     6.54074           0 0.000289997 0.000129599
         164     6.89429           0  0.00143657 0.000457904
         165    0.176777   0.0356172   0.0177216  0.00303413
         165     0.53033    0.107271   0.0800108  0.00517773
         165    0.883883   0.0712868    0.169162  0.00429294
         165     1.23744    0.225488    0.269474   0.0056354
         165     1.59099    0.245549    0.344561  0.00590418
         165     1.94454    0.382257    0.388096  0.00639408
         165      2.2981    0.420755    0.382067  0.00579279
         165     2.65165    0.498798    0.335524  0.00550734
         165      3.0052    0.242407    0.267546  0.00554661
         165     3.35876    0.295518    0.216273  0.00425336
         165     3.71231    0.197309    0.142249  0.00371597
         165     4.06586   0.0233607   0.0891167   0.0030043
         165     4.41942   0.0419026   0.0507485  0.00209512
         165     4.77297   0.0254558   0.0413344   0.0022835
         165     5.12652   0.0117851   0.0193479  0.00146004
         165     5.48008  0.00366648  0.00589557 0.000749379
         165     5.83363           0  0.00416963 0.000651259
         165     6.18718           0  0.00341379 0.000683264
         165     6.54074           0 0.000288239 0.000128826
         165     6.89429           0  0.00142786 0.000455211
         166    0.176777  0.00115232   0.0176218  0.00301749
         166     0.53033    0.144931   0.0804019  0.00516129
         166    0.883883   0.0954332    0.168718  0.00428999
         166     1.23744    0.170753    0.268879  0.00563274
         166     1.59099    0.300494    0.344295  0.00587458
         166     1.94454    0.418712    0.388281  0.00635822
         166      2.2981    0.434216    0.382381   0.0057664
         166     2.65165    0.392837     0.33587  0.00548497
         166      3.0052    0.273205     0.26758   0.0055133
         166     3.35876    0.280748    0.216661  0.00424543
         166     3.71231    0.190552     0.14254  0.00370496
         166     4.06586   0.0621206   0.0889541   0.0029906
         166     4.41942   0.0326317   0.0506394  0.00208534
         166     4.77297  0.00529021   0.0411173  0.00228004
         166     5.12652   0.0228893   0.0193692   0.0014514
         166     5.48008  0.00246178  0.00587489  0.00074515
         166     5.83363           0  0.00414451  0.00064782
         166     6.18718           0  0.00339323 0.000679457
         166     6.54074           0 0.000286503 0.000128061
         166     6.89429           0  0.00141926  0.00045255
         167    0.176777  0.00293318   0.0175339   0.0030007
         167     0.53033   0.0806102   0.0804032  0.00513038
         167    0.883883    0.128903     0.16848  0.00427092
         167     1.23744    0.180391    0.268349  0.00562388
         167     1.59099    0.315527    0.344123  0.00584192
         167     1.94454    0.395927    0.388327  0.00632031
         167      2.2981     0.47439    0.382932  0.00575813
         167     2.65165      0.3689    0.336068  0.00545569
         167      3.0052    0.231983    0.267367   0.0054844
         167     3.35876    0.316889    0.217261  0.00426222
         167     3.71231    0.214175    0.142969  0.00370752
         167     4.06586   0.0758961   0.0888759  0.00297371
         167     4.41942   0.0351458   0.0505466  0.00207492
         167     4.77297 0.000471405   0.0408739  0.00227934
         167     5.12652  0.00628539   0.0192909  0.00144482
         167     5.48008           0  0.00583971 0.000741518
         167     5.83363           0  0.00411969 0.000644416
         167     6.18718           0  0.00337291 0.000675692
         167     6.54074           0 0.000284787 0.000127306
         167     6.89429           0  0.00141076  0.00044992
         168    0.176777  0.00487118   0.0174585  0.00298379
         168     0.53033   0.0495499   0.0802195  0.00510313
         168    0.883883     0.16342     0.16845  0.00424561
         168     1.23744    0.230412    0.268123  0.00559494
         168     1.59099    0.252359    0.343577  0.00583263
         168     1.94454    0.414836    0.388484  0.00628466
         168      2.2981    0.459305    0.383386  0.00574178
         168     2.65165      0.3678    0.336256  0.00542649
         168      3.0052    0.269748    0.267381  0.00545178
         168     3.35876    0.271686    0.217585  0.00424914
         168     3.71231    0.223341    0.143447  0.00371619
         168     4.06586   0.0918715   0.0888937  0.00295606
         168     4.41942   0.0292271   0.0504197  0.00206644
         168     4.77297           0   0.0406306  0.00227872
         168     5.12652           0   0.0191761  0.00144078
         168     5.48008           0  0.00580495 0.000737919
         168     5.83363           0  0.00409517 0.000641047
         168     6.18718           0  0.00335283 0.000671969
         168     6.54074           0 0.000283092  0.00012656
         168     6.89429           0  0.00140237  0.00044732
         169    0.176777  0.00906144   0.0174088  0.00296655
         169     0.53033   0.0570923   0.0800827  0.00507477
         169    0.883883    0.167663    0.168445  0.00422049
         169     1.23744    0.228736     0.26789  0.00556668
         169     1.59099    0.324483    0.343464  0.00579921
         169     1.94454    0.380685    0.388438  0.00624764
         169      2.2981    0.399489    0.383482  0.00570859
         169     2.65165    0.344597    0.336306   0.0053946
         169      3.0052    0.319088    0.267687  0.00542809
         169     3.35876    0.255396    0.217809  0.00422988
         169     3.71231    0.232769    0.143976   0.0037316
         169     4.06586   0.0591351   0.0887176  0.00294381
         169     4.41942   0.0502308   0.0504186  0.00205422
         169     4.77297           0   0.0403902  0.00227789
         169     5.12652           0   0.0190626  0.00143671
         169     5.48008           0   0.0057706 0.000734351
         169     5.83363           0  0.00407094 0.000637712
         169     6.18718           0  0.00333299 0.000668285
         169     6.54074           0 0.000281417 0.000125822
         169     6.89429           0  0.00139407 0.000444751
         170    0.176777   0.0278652   0.0174703  0.00294973
         170     0.53033   0.0467214   0.0798864  0.00504871
         170    0.883883   0.0990997    0.168037  0.00421533
         170     1.23744     0.23675    0.267707  0.00553695
         170     1.59099    0.299813    0.343207  0.00577078
         170     1.94454    0.440187    0.388743   0.0062183
         170      2.2981    0.497541    0.384152   0.0057143
         170     2.65165    0.321236    0.336217   0.0053636
         170      3.0052    0.287295    0.267803  0.00539739
         170     3.35876    0.151792    0.217421  0.00422279
         170     3.71231    0.286038    0.144811  0.00380206
         170     4.06586   0.0655252   0.0885812  0.00292965
         170     4.41942   0.0685632   0.0505253   0.0020449
         170     4.77297           0   0.0401526  0.00227684
         170     5.12652           0   0.0189505  0.00143263
         170     5.48008           0  0.00573665 0.000730816
         170     5.83363           0  0.00404699  0.00063441
         170     6.18718           0  0.00331339 0.000664642
         170     6.54074           0 0.000279762 0.000125092
         170     6.89429           0  0.00138587  0.00044221
         171    0.176777   0.0220513   0.0174971  0.00293261
         171     0.53033    0.109732    0.080061   0.0050222
         171    0.883883   0.0844338    0.167548  0.00421893
         171     1.23744    0.271215    0.267727  0.00550461
         171     1.59099     0.32066    0.343075  0.00573854
         171     1.94454    0.392994    0.388768  0.00618199
         171      2.2981    0.473081    0.384673   0.0057045
         171     2.65165    0.306937    0.336046  0.00533496
         171      3.0052    0.145612    0.267088  0.00541292
         171     3.35876    0.248011      0.2176  0.00420188
         171     3.71231    0.284152    0.145626  0.00386616
         171     4.06586   0.0945952   0.0886164  0.00291273
         171     4.41942   0.0749533   0.0506682  0.00203793
         171     4.77297           0   0.0399178   0.0022756
         171     5.12652           0   0.0188396  0.00142853
         171     5.48008           0  0.00570311 0.000727311
         171     5.83363           0  0.00402333 0.000631141
         171     6.18718           0  0.00329401 0.000661037
         171     6.54074           0 0.000278126 0.000124372
         171     6.89429           0  0.00137776 0.000439698
         172    0.176777   0.0024094   0.0174094  0.00291687
         172     0.53033   0.0838052   0.0800827  0.00499305
         172    0.883883    0.115494    0.167246  0.00420525
         172     1.23744    0.261106    0.267689  0.00547274
         172     1.59099    0.328045    0.342988  0.00570584
         172     1.94454    0.353134     0.38856  0.00614952
         172      2.2981    0.542744    0.385592  0.00574489
         172     2.65165    0.291014    0.335784  0.00531037
         172      3.0052     0.17442    0.266549   0.0054082
         172     3.35876    0.296513    0.218058  0.00420243
         172     3.71231     0.21737    0.146043  0.00386612
         172     4.06586   0.0711297   0.0885147  0.00289757
         172     4.41942   0.0639539   0.0507454  0.00202754
         172     4.77297   0.0272891   0.0398443  0.00226356
         172     5.12652           0   0.0187301  0.00142442
         172     5.48008           0  0.00566995 0.000723838
         172     5.83363           0  0.00399993 0.000627905
         172     6.18718           0  0.00327486 0.000657471
         172     6.54074           0 0.000276509 0.000123659
         172     6.89429           0  0.00136975 0.000437215
         173    0.176777  0.00214751   0.0173212  0.00290134
         173     0.53033   0.0405408   0.0798542  0.00496942
         173    0.883883    0.199142     0.16743  0.00418498
         173     1.23744    0.191233    0.267247  0.00545892
         173     1.59099    0.300023    0.342739  0.00567826
         173     1.94454     0.38718    0.388552  0.00611398
         173      2.2981    0.519854    0.386368  0.00576386
         173     2.65165     0.40567    0.336188  0.00529501
         173      3.0052      0.1872    0.266091  0.00539635
         173     3.35876    0.276243    0.218395  0.00419157
         173     3.71231     0.14975    0.146065  0.00384383
         173     4.06586    0.062592   0.0883649   0.0028847
         173     4.41942   0.0474023   0.0507261  0.00201592
         173     4.77297   0.0323698   0.0398011  0.00225089
         173     5.12652   0.0173372   0.0187221  0.00141621
         173     5.48008  0.00974236  0.00569349 0.000720037
         173     5.83363           0  0.00397681 0.000624701
         173     6.18718           0  0.00325593 0.000653944
         173     6.54074           0  0.00027491 0.000122955
         173     6.89429           0  0.00136184 0.000434759
         174    0.176777  0.00764723   0.0172656   0.0028852
         174     0.53033   0.0570399   0.0797231  0.00494259
         174    0.883883    0.151845     0.16734  0.00416189
         174     1.23744    0.185105    0.266775  0.00544792
         174     1.59099    0.364605    0.342865  0.00564702
         174     1.94454    0.333021    0.388233  0.00608716
         174      2.2981    0.419236    0.386557  0.00573383
         174     2.65165    0.379324    0.336436  0.00527038
         174      3.0052    0.326421    0.266437  0.00537646
         174     3.35876    0.247383    0.218561  0.00417079
         174     3.71231    0.253878    0.146684  0.00387136
         174     4.06586   0.0219465   0.0879832  0.00289326
         174     4.41942   0.0293842   0.0506034  0.00200806
         174     4.77297   0.0412741   0.0398096  0.00223797
         174     5.12652   0.0103185   0.0186738  0.00140889
         174     5.48008           0  0.00566077 0.000716642
         174     5.83363           0  0.00395396 0.000621529
         174     6.18718           0  0.00323722 0.000650453
         174     6.54074           0  0.00027333 0.000122258
         174     6.89429           0  0.00135401 0.000432331
         175    0.176777   0.0128851   0.0172405  0.00286882
         175     0.53033   0.0553638   0.0795839  0.00491631
         175    0.883883    0.194114    0.167493  0.00414091
         175     1.23744    0.217422    0.266493  0.00542409
         175     1.59099    0.373405    0.343039  0.00561744
         175     1.94454      0.2753    0.387588  0.00608649
         175      2.2981    0.427773    0.386792   0.0057059
         175     2.65165    0.362091    0.336583   0.0052423
         175      3.0052    0.313432    0.266706  0.00535244
         175     3.35876    0.267705    0.218842   0.0041564
         175     3.71231    0.164625    0.146787  0.00385059
         175     4.06586    0.068406   0.0878713  0.00287889
         175     4.41942   0.0393885   0.0505394  0.00199761
         175     4.77297   0.0156611   0.0396716  0.00222943
         175     5.12652   0.0306413   0.0187421   0.0014025
         175     5.48008  0.00340459  0.00564788 0.000712663
         175     5.83363  0.00508069   0.0039604 0.000618011
         175     6.18718  0.00172848   0.0032286 0.000646793
         175     6.54074           0 0.000271768 0.000121569
         175     6.89429           0  0.00134627  0.00042993
         176    0.176777    0.021318   0.0172637  0.00285261
         176     0.53033   0.0881003   0.0796322  0.00488861
         176    0.883883    0.183743    0.167586  0.00411842
         176     1.23744    0.273257    0.266531   0.0053934
         176     1.59099    0.274305    0.342649  0.00559909
         176     1.94454    0.271791     0.38693  0.00608736
         176      2.2981    0.419864     0.38698  0.00567658
         176     2.65165    0.397813     0.33693  0.00522405
         176      3.0052    0.332812    0.267082  0.00533519
         176     3.35876    0.250054    0.219019  0.00413657
         176     3.71231    0.169182    0.146914  0.00383082
         176     4.06586   0.0422169   0.0876119   0.0028742
         176     4.41942   0.0343078   0.0504471  0.00198838
         176     4.77297   0.0172848   0.0395444  0.00222039
         176     5.12652   0.0261891   0.0187845  0.00139517
         176     5.48008   0.0153468  0.00570298 0.000710741
         176     5.83363   0.0108423   0.0039995 0.000615735
         176     6.18718           0  0.00321025 0.000643378
         176     6.54074           0 0.000270224 0.000120889
         176     6.89429           0  0.00133862 0.000427555
         177    0.176777   0.0102661   0.0172242  0.00283677
         177     0.53033   0.0552067   0.0794942  0.00486294
         177    0.883883       0.196    0.167746  0.00409827
         177     1.23744    0.281952    0.266618  0.00536364
         177     1.59099    0.344806    0.342661  0.00556747
         177     1.94454    0.332393    0.386622  0.00606077
         177      2.2981    0.266082    0.386297  0.00568545
         177     2.65165    0.387861    0.337218  0.00520245
         177      3.0052    0.435944    0.268036  0.00538968
         177     3.35876    0.224965    0.219053  0.00411334
         177     3.71231    0.138069    0.146864   0.0038095
         177     4.06586   0.0291223   0.0872814  0.00287689
         177     4.41942    0.073382   0.0505767  0.00198137
         177     4.77297           0    0.039321  0.00221905
         177     5.12652   0.0261891   0.0188263  0.00138791
         177     5.48008   0.0261891  0.00581872 0.000716087
         177     5.83363           0   0.0039769 0.000612671
         177     6.18718           0  0.00319212 0.000639999
         177     6.54074           0 0.000268698 0.000120215
         177     6.89429           0  0.00133106 0.000425206
         178    0.176777           0   0.0171274  0.00282249
         178     0.53033    0.079196   0.0794926  0.00483562
         178    0.883883    0.159439      0.1677  0.00407552
         178     1.23744    0.299289    0.266802  0.00533664
         178     1.59099    0.313955      0.3425  0.00553852
         178     1.94454    0.351563    0.386425  0.00602992
         178      2.2981    0.307199    0.385853  0.00567085
         178     2.65165    0.450506    0.337855  0.00521201
         178      3.0052    0.332864      0.2684  0.00537169
         178     3.35876    0.242092    0.219183  0.00409226
         178     3.71231     0.12178    0.146723   0.0037907
         178     4.06586   0.0490261   0.0870665  0.00286875
         178     4.41942   0.0610207   0.0506354   0.0019711
         178     4.77297  0.00811863   0.0391457   0.0022135
         178     5.12652   0.0261891   0.0188677  0.00138073
         178     5.48008   0.0261891  0.00593316 0.000721151
         178     5.83363           0  0.00395456 0.000609636
         178     6.18718           0  0.00317418 0.000636655
         178     6.54074           0 0.000267188 0.000119549
         178     6.89429           0  0.00132358 0.000422883
         179    0.176777  0.00109994   0.0170379  0.00280814
         179     0.53033   0.0567257   0.0793654  0.00481028
         179    0.883883    0.193381    0.167843  0.00405527
         179     1.23744     0.32684    0.267137  0.00531736
         179     1.59099    0.403784    0.342842  0.00551815
         179     1.94454     0.36031    0.386279  0.00599799
         179      2.2981    0.290909    0.385322  0.00566392
         179     2.65165    0.316365    0.337735  0.00518428
         179      3.0052    0.359472    0.268909  0.00536572
         179     3.35876    0.171644    0.218917  0.00407801
         179     3.71231     0.13985    0.146685  0.00376972
         179     4.06586   0.0377647   0.0867911  0.00286591
         179     4.41942   0.0888859   0.0508491  0.00197164
         179     4.77297   0.0304842   0.0390973  0.00220166
         179     5.12652   0.0217894    0.018884  0.00137312
         179     5.48008   0.0278129   0.0060554 0.000727408
         179     5.83363  0.00130946  0.00393978 0.000606409
         179     6.18718           0  0.00315645 0.000633345
         179     6.54074           0 0.000265695 0.000118891
         179     6.89429           0  0.00131619 0.000420586
         180    0.176777   0.0358267   0.0171422  0.00279448
         180     0.53033   0.0596065   0.0792556   0.0047848
         180    0.883883    0.159806    0.167798  0.00403299
         180     1.23744    0.346901    0.267581  0.00530625
         180     1.59099    0.379114    0.343044  0.00549118
         180     1.94454     0.28939    0.385741  0.00598878
         180      2.2981     0.41007     0.38546  0.00563412
         180     2.65165    0.262206    0.337315  0.00517243
         180      3.0052    0.393361      0.2696  0.00538027
         180     3.35876     0.16232    0.218602  0.00406746
         180     3.71231   0.0821815    0.146327  0.00376577
         180     4.06586   0.0406455   0.0865347  0.00286143
         180     4.41942    0.104809   0.0511488  0.00198335
         180     4.77297   0.0547353   0.0391842  0.00219114
         180     5.12652   0.0471405    0.019041  0.00137443
         180     5.48008  0.00031427   0.0060235 0.000724065
         180     5.83363           0   0.0039179 0.000603435
         180     6.18718           0  0.00313891 0.000630069
         180     6.54074           0 0.000264219 0.000118239
         180     6.89429           0  0.00130888 0.000418313
         181    0.176777  0.00895669    0.017097   0.0027794
         181     0.53033   0.0725963   0.0792188  0.00475851
         181    0.883883    0.182591     0.16788  0.00401154
         181     1.23744    0.364762    0.268117  0.00530403
         181     1.59099    0.348735    0.343075  0.00546093
         181     1.94454    0.346378    0.385523  0.00595964
         181      2.2981    0.363401    0.385338  0.00560431
         181     2.65165    0.304632    0.337134    0.005147
         181      3.0052    0.359996    0.270099  0.00537368
         181     3.35876    0.180024    0.218389  0.00405057
         181     3.71231    0.040017    0.145739   0.0037905
         181     4.06586   0.0604969   0.0863909  0.00284924
         181     4.41942   0.0702917   0.0512546  0.00197521
         181     4.77297   0.0478214   0.0392319  0.00217956
         181     5.12652   0.0482404   0.0192023  0.00137627
         181     5.48008    0.029489  0.00615315 0.000731579
         181     5.83363           0  0.00389625 0.000600489
         181     6.18718           0  0.00312157 0.000626827
         181     6.54074           0  0.00026276 0.000117595
         181     6.89429           0  0.00130164 0.000416064
         182    0.176777  0.00639015   0.0170382  0.00276475
         182     0.53033   0.0652633   0.0791421  0.00473298
         182    0.883883    0.228736    0.168215  0.00400341
         182     1.23744    0.395823    0.268819   0.0053211
         182     1.59099    0.277343    0.342714  0.00544285
         182     1.94454    0.257596     0.38482   0.0059682
         182      2.2981    0.431492    0.385591  0.00557925
         182     2.65165    0.345016    0.337178   0.0051189
         182      3.0052    0.381942    0.270714  0.00537917
         182     3.35876    0.131103     0.21791   0.0040566
         182     3.71231   0.0713392     0.14533  0.00379165
         182     4.06586    0.076577    0.086337  0.00283409
         182     4.41942   0.0313746   0.0511454  0.00196737
         182     4.77297     0.04625   0.0392705  0.00216792
         182     5.12652   0.0587684   0.0194197  0.00138577
         182     5.48008   0.0234131  0.00624798 0.000733681
         182     5.83363           0  0.00387484 0.000597571
         182     6.18718           0  0.00310442 0.000623617
         182     6.54074           0 0.000261316 0.000116958
         182     6.89429           0  0.00129449 0.000413839
         183    0.176777  0.00581399   0.0169769  0.00275033
         183     0.53033   0.0876812   0.0791888  0.00470735
         183    0.883883    0.214908     0.16847  0.00398965
         183     1.23744    0.291485    0.268943  0.00529346
         183     1.59099    0.264301    0.342285  0.00542995
         183     1.94454    0.419341    0.385009  0.00593856
         183      2.2981    0.346587    0.385378  0.00555284
         183     2.65165    0.392575     0.33748  0.00509987
         183      3.0052    0.326631     0.27102  0.00535845
         183     3.35876    0.153783    0.217559  0.00404954
         183     3.71231   0.0784103    0.144965  0.00378852
         183     4.06586   0.0876289    0.086344  0.00281861
         183     4.41942   0.0358791    0.051062  0.00195839
         183     4.77297   0.0446263   0.0392997  0.00215627
         183     5.12652   0.0688774   0.0196899  0.00140431
         183     5.48008  0.00989949  0.00626793 0.000729943
         183     5.83363           0  0.00385367 0.000594681
         183     6.18718           0  0.00308746  0.00062044
         183     6.54074           0 0.000259888 0.000116328
         183     6.89429           0  0.00128742 0.000411638
         184    0.176777   0.0016761   0.0168937  0.00273664
         184     0.53033    0.097895   0.0792905  0.00468286
         184    0.883883    0.128222    0.168251  0.00397396
         184     1.23744    0.294785    0.269083  0.00526655
         184     1.59099    0.275038     0.34192  0.00541273
         184     1.94454    0.389904    0.385036  0.00590635
         184      2.2981    0.422221    0.385578  0.00552627
         184     2.65165    0.362091    0.337614  0.00507391
         184      3.0052     0.39488    0.271693  0.00537144
         184     3.35876    0.139902    0.217137  0.00404947
         184     3.71231    0.104076    0.144743  0.00377444
         184     4.06586   0.0586113   0.0861933  0.00280732
         184     4.41942   0.0740629    0.051187  0.00195173
         184     4.77297   0.0422169   0.0393156  0.00214461
         184     5.12652   0.0358791   0.0197779  0.00139943
         184     5.48008  0.00696631  0.00627173 0.000725985
         184     5.83363           0  0.00383272 0.000591818
         184     6.18718           0  0.00307068 0.000617295
         184     6.54074           0 0.000258475 0.000115704
         184     6.89429           0  0.00128042 0.000409461
         185    0.176777   0.0339411   0.0169859  0.00272339
         185     0.53033    0.113975    0.079478   0.0046613
         185    0.883883      0.0936    0.167847  0.00397291
         185     1.23744    0.293056    0.269213  0.00523968
         185     1.59099    0.369791    0.342071  0.00538556
         185     1.94454    0.309032    0.384625  0.00588869
         185      2.2981     0.37021    0.385495  0.00549702
         185     2.65165    0.302851    0.337426  0.00504996
         185      3.0052    0.354444     0.27214    0.005361
         185     3.35876    0.202966    0.217061   0.0040283
         185     3.71231    0.181648    0.144942  0.00375931
         185     4.06586    0.125603   0.0864063  0.00280022
         185     4.41942     0.04735   0.0511662  0.00194129
         185     4.77297   0.0144564   0.0391812  0.00213723
         185     5.12652   0.0149278   0.0197517  0.00139211
         185     5.48008 0.000576161  0.00624094 0.000722714
         185     5.83363           0  0.00381201 0.000588981
         185     6.18718           0  0.00305408 0.000614181
         185     6.54074           0 0.000257078 0.000115087
         185     6.89429           0   0.0012735 0.000407306
         186    0.176777  0.00665204   0.0169303  0.00270932
         186     0.53033    0.128536   0.0797417   0.0046437
         186    0.883883    0.051226     0.16722  0.00400072
         186     1.23744    0.372514    0.269768  0.00524086
         186     1.59099    0.341664    0.342068  0.00535661
         186     1.94454    0.310917    0.384228  0.00587035
         186      2.2981    0.306518    0.385071  0.00548384
         186     2.65165    0.296461    0.337206  0.00502761
         186      3.0052    0.469676    0.273202  0.00543635
         186     3.35876    0.182119    0.216873  0.00401102
         186     3.71231    0.198618    0.145231  0.00375016
         186     4.06586   0.0702917   0.0863197   0.0027865
         186     4.41942    0.057878   0.0512023  0.00193119
         186     4.77297   0.0353553   0.0391606  0.00212584
         186     5.12652           0   0.0196455  0.00138867
         186     5.48008           0  0.00620739 0.000719607
         186     5.83363           0  0.00379151 0.000586171
         186     6.18718           0  0.00303766 0.000611099
         186     6.54074           0 0.000255696 0.000114476
         186     6.89429           0  0.00126665 0.000405174
         187    0.176777 0.000576161   0.0168428  0.00269624
         187     0.53033   0.0774675   0.0797295  0.00461888
         187    0.883883    0.101195    0.166867  0.00399488
         187     1.23744    0.260058    0.269716  0.00521309
         187     1.59099    0.414941    0.342458  0.00534212
         187     1.94454    0.394775    0.384285  0.00583923
         187      2.2981    0.296671    0.384598  0.00547485
         187     2.65165    0.317884    0.337103  0.00500179
         187      3.0052    0.414155    0.273956  0.00545929
         187     3.35876    0.199404    0.216779  0.00399066
         187     3.71231    0.208989    0.145572  0.00374557
         187     4.06586   0.0583494   0.0861701  0.00277561
         187     4.41942   0.0566733   0.0512316  0.00192108
         187     4.77297   0.0272891   0.0390972  0.00211541
         187     5.12652           0   0.0195405  0.00138521
         187     5.48008           0  0.00617419 0.000716524
         187     5.83363           0  0.00377124 0.000583387
         187     6.18718           0  0.00302141 0.000608047
         187     6.54074           0 0.000254329 0.000113872
         187     6.89429           0  0.00125988 0.000403063
         188    0.176777           0   0.0167532  0.00268339
         188     0.53033   0.0523783   0.0795841   0.0045966
         188    0.883883    0.128065    0.166661  0.00397896
         188     1.23744    0.266396    0.269699  0.00518539
         188     1.59099    0.475123    0.343164  0.00536011
         188     1.94454    0.365077    0.384183  0.00580907
         188      2.2981    0.333859    0.384328  0.00545238
         188     2.65165    0.247749    0.336627  0.00499771
         188      3.0052    0.357796    0.274402  0.00544843
         188     3.35876    0.275405    0.217091   0.0039816
         188     3.71231    0.125446    0.145465  0.00372718
         188     4.06586   0.0975284   0.0862305  0.00276151
         188     4.41942    0.063273   0.0512956  0.00191193
         188     4.77297   0.0403313   0.0391037  0.00210417
         188     5.12652           0   0.0194365  0.00138174
         188     5.48008           0  0.00614135 0.000713465
         188     5.83363           0  0.00375118 0.000580629
         188     6.18718           0  0.00300534 0.000605025
         188     6.54074           0 0.000252976 0.000113275
         188     6.89429           0  0.00125318 0.000400975
         189    0.176777           0   0.0166646  0.00267065
         189     0.53033   0.0588208   0.0794742   0.0045736
         189    0.883883    0.164049    0.166647  0.00395793
         189     1.23744    0.284466    0.269777  0.00515855
         189     1.59099     0.39577    0.343442  0.00533897
         189     1.94454    0.413527    0.384338   0.0057804
         189      2.2981    0.314793     0.38396  0.00543593
         189     2.65165    0.281271    0.336335  0.00497985
         189      3.0052    0.373405    0.274926  0.00544473
         189     3.35876    0.198095    0.216991   0.0039618
         189     3.71231    0.121465    0.145338  0.00370962
         189     4.06586   0.0909287   0.0862554  0.00274701
         189     4.41942   0.0366124   0.0512179  0.00190339
         189     4.77297   0.0528497   0.0391765   0.0020943
         189     5.12652   0.0246702   0.0194642  0.00137471
         189     5.48008  0.00670442  0.00614433 0.000709696
         189     5.83363   0.0109994  0.00378953 0.000578822
         189     6.18718           0  0.00298944 0.000602032
         189     6.54074           0 0.000251637 0.000112683
         189     6.89429           0  0.00124655 0.000398908
         190    0.176777  0.00162373   0.0165854  0.00265777
         190     0.53033   0.0591351   0.0793672  0.00455078
         190    0.883883    0.103919    0.166317  0.00395084
