#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        7511     -3.8169    -3.81552 5.06157e-05
        7512    -3.81689    -3.81552 5.06093e-05
        7513    -3.81719    -3.81552  5.0603e-05
        7514    -3.81704    -3.81552 5.05967e-05
        7515    -3.81721    -3.81552 5.05905e-05
        7516    -3.81784    -3.81552 5.05847e-05
        7517    -3.81819    -3.81552 5.05792e-05
        7518    -3.81809    -3.81552 5.05736e-05
        7519     -3.8183    -3.81552 5.05683e-05
        7520    -3.81883    -3.81552 5.05634e-05
        7521    -3.81937    -3.81552 5.05593e-05
        7522    -3.81962    -3.81553 5.05555e-05
        7523    -3.81972    -3.81553 5.05519e-05
        7524    -3.82014    -3.81553 5.05489e-05
        7525    -3.82041    -3.81553 5.05463e-05
        7526    -3.82083    -3.81553 5.05445e-05
        7527     -3.8205    -3.81553 5.05421e-05
        7528    -3.82078    -3.81553 5.05402e-05
        7529    -3.82105    -3.81553 5.05388e-05
        7530    -3.82132    -3.81553  5.0538e-05
        7531    -3.82173    -3.81553  5.0538e-05
        7532    -3.82229    -3.81553 5.05392e-05
        7533    -3.82252    -3.81553  5.0541e-05
        7534    -3.82305    -3.81553 5.05442e-05
        7535     -3.8234    -3.81554 5.05482e-05
        7536    -3.82404    -3.81554 5.05541e-05
        7537    -3.82406    -3.81554 5.05601e-05
        7538    -3.82421    -3.81554 5.05665e-05
        7539    -3.82343    -3.81554 5.05706e-05
        7540    -3.82368    -3.81554 5.05754e-05
        7541    -3.82346    -3.81554 5.05796e-05
        7542    -3.82366    -3.81554 5.05843e-05
        7543    -3.82399    -3.81554   5.059e-05
        7544    -3.82383    -3.81555 5.05952e-05
        7545    -3.82336    -3.81555 5.05991e-05
        7546      -3.823    -3.81555 5.06021e-05
        7547    -3.82323    -3.81555 5.06056e-05
        7548    -3.82298    -3.81555 5.06085e-05
        7549     -3.8224    -3.81555 5.06099e-05
        7550     -3.8218    -3.81555   5.061e-05
        7551    -3.82118    -3.81555 5.06088e-05
        7552    -3.82084    -3.81555 5.06069e-05
        7553    -3.82138    -3.81555 5.06061e-05
        7554     -3.8213    -3.81555 5.06051e-05
        7555    -3.82104    -3.81555 5.06037e-05
        7556    -3.82062    -3.81556 5.06014e-05
        7557    -3.82033    -3.81556 5.05986e-05
        7558    -3.82002    -3.81556 5.05954e-05
        7559    -3.81955    -3.81556 5.05915e-05
        7560    -3.81937    -3.81556 5.05873e-05
        7561    -3.81932    -3.81556  5.0583e-05
        7562    -3.81957    -3.81556 5.05791e-05
        7563     -3.8192    -3.81556 5.05747e-05
        7564    -3.81822    -3.81556 5.05693e-05
        7565    -3.81769    -3.81556 5.05634e-05
        7566    -3.81761    -3.81556 5.05574e-05
        7567    -3.81738    -3.81556 5.05513e-05
        7568    -3.81684    -3.81556 5.05449e-05
        7569    -3.81645    -3.81556 5.05384e-05
        7570    -3.81592    -3.81556 5.05317e-05
        7571    -3.81599    -3.81556 5.05251e-05
        7572    -3.81562    -3.81556 5.05184e-05
        7573    -3.81526    -3.81556 5.05117e-05
        7574    -3.81491    -3.81556 5.05052e-05
        7575    -3.81487    -3.81556 5.04986e-05
        7576    -3.81425    -3.81556 5.04922e-05
        7577    -3.81364    -3.81556 5.04862e-05
        7578    -3.81305    -3.81556 5.04806e-05
        7579    -3.81309    -3.81556  5.0475e-05
        7580    -3.81361    -3.81556  5.0469e-05
        7581    -3.81309    -3.81556 5.04634e-05
        7582    -3.81275    -3.81556 5.04581e-05
        7583    -3.81229    -3.81556 5.04533e-05
        7584     -3.8123    -3.81556 5.04484e-05
        7585    -3.81204    -3.81556 5.04439e-05
        7586    -3.81211    -3.81556 5.04393e-05
        7587    -3.81236    -3.81556 5.04344e-05
        7588    -3.81264    -3.81556 5.04292e-05
        7589    -3.81248    -3.81556 5.04242e-05
        7590    -3.81205    -3.81555 5.04197e-05
        7591    -3.81195    -3.81555 5.04153e-05
        7592    -3.81216    -3.81555 5.04106e-05
        7593    -3.81225    -3.81555 5.04059e-05
        7594    -3.81235    -3.81555  5.0401e-05
        7595    -3.81217    -3.81555 5.03963e-05
        7596     -3.8123    -3.81555 5.03915e-05
        7597    -3.81289    -3.81555 5.03861e-05
        7598    -3.81304    -3.81555 5.03805e-05
        7599    -3.81289    -3.81555 5.03751e-05
        7600    -3.81305    -3.81555 5.03696e-05
        7601    -3.81277    -3.81555 5.03643e-05
        7602    -3.81294    -3.81555 5.03588e-05
        7603    -3.81311    -3.81555 5.03532e-05
        7604    -3.81344    -3.81555 5.03474e-05
        7605    -3.81332    -3.81555 5.03416e-05
        7606    -3.81321    -3.81555 5.03359e-05
        7607    -3.81371    -3.81555 5.03299e-05
        7608    -3.81376    -3.81555 5.03238e-05
        7609    -3.81337    -3.81555  5.0318e-05
        7610    -3.81358    -3.81555 5.03121e-05
        7611    -3.81396    -3.81555 5.03059e-05
        7612    -3.81404    -3.81555 5.02997e-05
        7613    -3.81383    -3.81555 5.02936e-05
        7614    -3.81424    -3.81555 5.02872e-05
        7615    -3.81434    -3.81555 5.02809e-05
        7616    -3.81446    -3.81555 5.02745e-05
        7617    -3.81503    -3.81555 5.02679e-05
        7618    -3.81531    -3.81555 5.02613e-05
        7619     -3.8156    -3.81555 5.02548e-05
        7620    -3.81498    -3.81555 5.02482e-05
        7621    -3.81497    -3.81555 5.02417e-05
        7622    -3.81525    -3.81555 5.02351e-05
        7623    -3.81523    -3.81555 5.02285e-05
        7624     -3.8155    -3.81555 5.02219e-05
        7625    -3.81621    -3.81555 5.02154e-05
        7626    -3.81645    -3.81555  5.0209e-05
        7627    -3.81637    -3.81555 5.02025e-05
        7628    -3.81641    -3.81555 5.01961e-05
        7629    -3.81628    -3.81555 5.01896e-05
        7630    -3.81657    -3.81555 5.01832e-05
        7631    -3.81607    -3.81555 5.01766e-05
        7632    -3.81629    -3.81555 5.01702e-05
        7633    -3.81616    -3.81555 5.01637e-05
        7634    -3.81661    -3.81555 5.01573e-05
        7635    -3.81655    -3.81555 5.01509e-05
        7636    -3.81645    -3.81555 5.01445e-05
        7637    -3.81631    -3.81555  5.0138e-05
        7638    -3.81583    -3.81555 5.01314e-05
        7639    -3.81561    -3.81555 5.01249e-05
        7640    -3.81566    -3.81555 5.01183e-05
        7641    -3.81536    -3.81555 5.01118e-05
        7642    -3.81504    -3.81555 5.01053e-05
        7643    -3.81469    -3.81555 5.00988e-05
        7644    -3.81463    -3.81555 5.00924e-05
        7645    -3.81409    -3.81555 5.00862e-05
        7646    -3.81399    -3.81555 5.00801e-05
        7647    -3.81388    -3.81555  5.0074e-05
        7648    -3.81301    -3.81555 5.00686e-05
        7649     -3.8126    -3.81555 5.00635e-05
        7650    -3.81251    -3.81555 5.00585e-05
        7651    -3.81167    -3.81555 5.00545e-05
        7652    -3.81116    -3.81554 5.00513e-05
        7653    -3.81097    -3.81554 5.00483e-05
        7654    -3.81083    -3.81554 5.00456e-05
        7655    -3.81072    -3.81554  5.0043e-05
        7656    -3.81065    -3.81554 5.00406e-05
        7657    -3.81062    -3.81554 5.00381e-05
        7658    -3.81095    -3.81554 5.00352e-05
        7659    -3.81088    -3.81554 5.00324e-05
        7660    -3.81147    -3.81554 5.00286e-05
        7661     -3.8112    -3.81554 5.00253e-05
        7662    -3.81144    -3.81554 5.00217e-05
        7663    -3.81188    -3.81554 5.00174e-05
        7664     -3.8119    -3.81554 5.00131e-05
        7665    -3.81212    -3.81554 5.00086e-05
        7666    -3.81222    -3.81554  5.0004e-05
        7667     -3.8128    -3.81554 4.99987e-05
        7668    -3.81325    -3.81554 4.99931e-05
        7669    -3.81326    -3.81554 4.99874e-05
        7670    -3.81329    -3.81554 4.99818e-05
        7671    -3.81377    -3.81554 4.99758e-05
        7672    -3.81395    -3.81554 4.99697e-05
        7673    -3.81442    -3.81554 4.99634e-05
        7674    -3.81504    -3.81554 4.99569e-05
        7675    -3.81581    -3.81554 4.99504e-05
        7676    -3.81597    -3.81554  4.9944e-05
        7677    -3.81657    -3.81554 4.99376e-05
        7678    -3.81671    -3.81554 4.99314e-05
        7679    -3.81639    -3.81554  4.9925e-05
        7680    -3.81651    -3.81554 4.99186e-05
        7681    -3.81647    -3.81554 4.99123e-05
        7682    -3.81672    -3.81554  4.9906e-05
        7683    -3.81665    -3.81554 4.98998e-05
        7684    -3.81701    -3.81554 4.98936e-05
        7685    -3.81735    -3.81554 4.98877e-05
        7686    -3.81781    -3.81554 4.98821e-05
        7687    -3.81793    -3.81554 4.98766e-05
        7688    -3.81787    -3.81554  4.9871e-05
        7689    -3.81791    -3.81554 4.98655e-05
        7690    -3.81821    -3.81554 4.98602e-05
        7691    -3.81771    -3.81554 4.98545e-05
        7692    -3.81776    -3.81554 4.98489e-05
        7693    -3.81701    -3.81554 4.98428e-05
        7694    -3.81652    -3.81554 4.98364e-05
        7695    -3.81659    -3.81554 4.98302e-05
        7696    -3.81632    -3.81554 4.98238e-05
        7697    -3.81632    -3.81554 4.98174e-05
        7698    -3.81599    -3.81554  4.9811e-05
        7699    -3.81549    -3.81554 4.98045e-05
        7700    -3.81543    -3.81554  4.9798e-05
        7701    -3.81522    -3.81554 4.97916e-05
        7702    -3.81485    -3.81554 4.97852e-05
        7703    -3.81463    -3.81554 4.97789e-05
        7704    -3.81442    -3.81554 4.97726e-05
        7705    -3.81378    -3.81554 4.97667e-05
        7706    -3.81346    -3.81554  4.9761e-05
        7707    -3.81271    -3.81554 4.97559e-05
        7708    -3.81244    -3.81554  4.9751e-05
        7709     -3.8119    -3.81554 4.97468e-05
        7710    -3.81169    -3.81554 4.97429e-05
        7711    -3.81151    -3.81554 4.97392e-05
        7712    -3.81106    -3.81554 4.97361e-05
        7713     -3.8111    -3.81554  4.9733e-05
        7714    -3.81117    -3.81553 4.97297e-05
        7715    -3.81142    -3.81553 4.97261e-05
        7716    -3.81125    -3.81553 4.97228e-05
        7717    -3.81127    -3.81553 4.97194e-05
        7718    -3.81146    -3.81553 4.97158e-05
        7719    -3.81184    -3.81553 4.97116e-05
        7720    -3.81209    -3.81553 4.97072e-05
        7721    -3.81282    -3.81553  4.9702e-05
        7722    -3.81327    -3.81553 4.96964e-05
        7723     -3.8139    -3.81553 4.96904e-05
        7724    -3.81455    -3.81553 4.96842e-05
        7725    -3.81507    -3.81553 4.96778e-05
        7726     -3.8156    -3.81553 4.96714e-05
        7727      -3.816    -3.81553  4.9665e-05
        7728    -3.81657    -3.81553 4.96587e-05
        7729    -3.81699    -3.81553 4.96527e-05
        7730    -3.81728    -3.81553 4.96467e-05
        7731    -3.81728    -3.81553 4.96408e-05
        7732    -3.81728    -3.81553 4.96349e-05
        7733    -3.81804    -3.81553 4.96296e-05
        7734    -3.81835    -3.81553 4.96245e-05
        7735    -3.81851    -3.81553 4.96196e-05
        7736    -3.81866    -3.81553 4.96148e-05
        7737    -3.81911    -3.81553 4.96105e-05
        7738     -3.8194    -3.81553 4.96066e-05
        7739    -3.81938    -3.81553 4.96027e-05
        7740    -3.81965    -3.81553 4.95991e-05
        7741     -3.8199    -3.81554 4.95959e-05
        7742    -3.81998    -3.81554 4.95929e-05
        7743    -3.82004    -3.81554 4.95899e-05
        7744    -3.82039    -3.81554 4.95874e-05
        7745     -3.8204    -3.81554  4.9585e-05
        7746    -3.82054    -3.81554 4.95828e-05
        7747    -3.82081    -3.81554 4.95811e-05
        7748    -3.82121    -3.81554 4.95801e-05
        7749    -3.82142    -3.81554 4.95795e-05
        7750    -3.82176    -3.81554 4.95796e-05
        7751    -3.82177    -3.81554 4.95797e-05
        7752    -3.82146    -3.81554 4.95792e-05
        7753    -3.82142    -3.81554 4.95786e-05
        7754    -3.82181    -3.81554 4.95788e-05
        7755    -3.82188    -3.81555 4.95791e-05
        7756    -3.82148    -3.81555 4.95786e-05
        7757    -3.82151    -3.81555 4.95782e-05
        7758    -3.82138    -3.81555 4.95775e-05
        7759    -3.82108    -3.81555 4.95763e-05
        7760    -3.82047    -3.81555 4.95739e-05
        7761     -3.8206    -3.81555 4.95718e-05
        7762    -3.82073    -3.81555 4.95699e-05
        7763    -3.82026    -3.81555 4.95672e-05
        7764    -3.81978    -3.81555 4.95639e-05
        7765    -3.81975    -3.81555 4.95604e-05
        7766    -3.81942    -3.81555 4.95565e-05
        7767    -3.81939    -3.81555 4.95526e-05
        7768    -3.81861    -3.81555 4.95478e-05
        7769     -3.8186    -3.81555  4.9543e-05
        7770    -3.81844    -3.81555  4.9538e-05
        7771    -3.81813    -3.81555 4.95327e-05
        7772    -3.81797    -3.81555 4.95273e-05
        7773    -3.81783    -3.81556 4.95218e-05
        7774    -3.81783    -3.81556 4.95163e-05
        7775    -3.81784    -3.81556 4.95108e-05
        7776    -3.81801    -3.81556 4.95054e-05
        7777    -3.81833    -3.81556 4.95004e-05
        7778    -3.81759    -3.81556 4.94947e-05
        7779    -3.81744    -3.81556 4.94889e-05
        7780    -3.81684    -3.81556 4.94828e-05
        7781    -3.81685    -3.81556 4.94768e-05
        7782    -3.81669    -3.81556 4.94706e-05
        7783    -3.81652    -3.81556 4.94644e-05
        7784    -3.81633    -3.81556 4.94582e-05
        7785    -3.81599    -3.81556 4.94518e-05
        7786    -3.81594    -3.81556 4.94455e-05
        7787    -3.81602    -3.81556 4.94392e-05
        7788    -3.81534    -3.81556 4.94328e-05
        7789    -3.81541    -3.81556 4.94265e-05
        7790    -3.81576    -3.81556 4.94202e-05
        7791    -3.81565    -3.81556 4.94138e-05
        7792    -3.81523    -3.81556 4.94075e-05
        7793    -3.81541    -3.81556 4.94012e-05
        7794    -3.81513    -3.81556 4.93949e-05
        7795    -3.81485    -3.81556 4.93886e-05
        7796    -3.81442    -3.81556 4.93825e-05
        7797    -3.81414    -3.81556 4.93765e-05
        7798    -3.81341    -3.81556 4.93709e-05
        7799    -3.81299    -3.81556 4.93657e-05
        7800    -3.81213    -3.81556 4.93613e-05
        7801    -3.81158    -3.81556 4.93576e-05
        7802    -3.81149    -3.81556 4.93541e-05
        7803    -3.81142    -3.81555 4.93506e-05
        7804    -3.81136    -3.81555 4.93472e-05
        7805    -3.81132    -3.81555 4.93438e-05
        7806    -3.81115    -3.81555 4.93407e-05
        7807    -3.81115    -3.81555 4.93376e-05
        7808    -3.81071    -3.81555 4.93352e-05
        7809     -3.8103    -3.81555 4.93335e-05
        7810    -3.81036    -3.81555 4.93317e-05
        7811    -3.81029    -3.81555 4.93299e-05
        7812    -3.81024    -3.81555 4.93283e-05
        7813    -3.81006    -3.81555  4.9327e-05
        7814    -3.80991    -3.81555  4.9326e-05
        7815    -3.80962    -3.81555 4.93255e-05
        7816    -3.80966    -3.81555 4.93249e-05
        7817    -3.80972    -3.81555 4.93243e-05
        7818     -3.8095    -3.81554  4.9324e-05
        7819    -3.80945    -3.81554 4.93239e-05
        7820    -3.80986    -3.81554 4.93229e-05
        7821    -3.81015    -3.81554 4.93214e-05
        7822     -3.8103    -3.81554 4.93197e-05
        7823    -3.81046    -3.81554 4.93176e-05
        7824    -3.81079    -3.81554 4.93151e-05
        7825    -3.81098    -3.81554 4.93122e-05
        7826    -3.81118    -3.81554 4.93091e-05
        7827    -3.81155    -3.81554 4.93054e-05
        7828    -3.81191    -3.81554 4.93013e-05
        7829    -3.81229    -3.81554 4.92967e-05
        7830    -3.81236    -3.81554 4.92921e-05
        7831    -3.81244    -3.81554 4.92874e-05
        7832    -3.81266    -3.81554 4.92825e-05
        7833    -3.81304    -3.81554 4.92772e-05
        7834    -3.81266    -3.81554 4.92723e-05
        7835    -3.81273    -3.81554 4.92673e-05
        7836    -3.81295    -3.81554 4.92621e-05
        7837    -3.81346    -3.81554 4.92565e-05
        7838    -3.81396    -3.81554 4.92507e-05
        7839    -3.81445    -3.81553 4.92446e-05
        7840    -3.81463    -3.81553 4.92384e-05
        7841    -3.81496    -3.81553 4.92322e-05
        7842    -3.81512    -3.81553  4.9226e-05
        7843    -3.81512    -3.81553 4.92197e-05
        7844    -3.81526    -3.81553 4.92134e-05
        7845    -3.81569    -3.81553 4.92072e-05
        7846    -3.81581    -3.81553 4.92009e-05
        7847    -3.81546    -3.81553 4.91946e-05
        7848    -3.81555    -3.81553 4.91884e-05
        7849    -3.81548    -3.81553 4.91821e-05
        7850     -3.8154    -3.81553 4.91759e-05
        7851    -3.81546    -3.81553 4.91696e-05
        7852    -3.81566    -3.81553 4.91633e-05
        7853    -3.81584    -3.81553 4.91571e-05
        7854    -3.81616    -3.81553 4.91509e-05
        7855    -3.81633    -3.81553 4.91447e-05
        7856    -3.81633    -3.81553 4.91386e-05
        7857    -3.81647    -3.81554 4.91325e-05
        7858    -3.81676    -3.81554 4.91265e-05
        7859    -3.81643    -3.81554 4.91204e-05
        7860     -3.8164    -3.81554 4.91142e-05
        7861    -3.81652    -3.81554 4.91081e-05
        7862    -3.81679    -3.81554 4.91022e-05
        7863     -3.8166    -3.81554 4.90961e-05
        7864    -3.81642    -3.81554   4.909e-05
        7865    -3.81654    -3.81554 4.90839e-05
        7866    -3.81666    -3.81554 4.90779e-05
        7867    -3.81694    -3.81554  4.9072e-05
        7868    -3.81678    -3.81554  4.9066e-05
        7869    -3.81648    -3.81554 4.90599e-05
        7870    -3.81635    -3.81554 4.90538e-05
        7871    -3.81608    -3.81554 4.90476e-05
        7872    -3.81612    -3.81554 4.90414e-05
        7873    -3.81679    -3.81554 4.90354e-05
        7874    -3.81688    -3.81554 4.90295e-05
        7875    -3.81729    -3.81554 4.90238e-05
        7876    -3.81665    -3.81554 4.90178e-05
        7877    -3.81665    -3.81554 4.90117e-05
        7878    -3.81681    -3.81554 4.90058e-05
        7879      -3.817    -3.81554 4.89999e-05
        7880    -3.81659    -3.81554 4.89939e-05
        7881    -3.81681    -3.81554 4.89879e-05
        7882    -3.81719    -3.81554 4.89822e-05
        7883    -3.81803    -3.81554  4.8977e-05
        7884    -3.81843    -3.81554 4.89721e-05
        7885    -3.81914    -3.81554 4.89681e-05
        7886     -3.8197    -3.81554 4.89647e-05
        7887     -3.8198    -3.81554 4.89615e-05
        7888     -3.8202    -3.81554 4.89588e-05
        7889    -3.81954    -3.81554 4.89552e-05
        7890    -3.81992    -3.81554 4.89522e-05
        7891    -3.82013    -3.81554 4.89494e-05
        7892    -3.82017    -3.81554 4.89467e-05
        7893     -3.8199    -3.81554 4.89436e-05
        7894    -3.82035    -3.81554 4.89412e-05
        7895    -3.82063    -3.81555 4.89393e-05
        7896    -3.82043    -3.81555  4.8937e-05
        7897    -3.82021    -3.81555 4.89343e-05
        7898    -3.82042    -3.81555  4.8932e-05
        7899    -3.82015    -3.81555 4.89293e-05
        7900    -3.82002    -3.81555 4.89264e-05
        7901    -3.82003    -3.81555 4.89235e-05
        7902    -3.82002    -3.81555 4.89206e-05
        7903    -3.82016    -3.81555 4.89179e-05
        7904       -3.82    -3.81555 4.89149e-05
        7905    -3.81984    -3.81555 4.89117e-05
        7906    -3.81969    -3.81555 4.89083e-05
        7907     -3.8197    -3.81555  4.8905e-05
        7908    -3.82003    -3.81555 4.89021e-05
        7909    -3.82023    -3.81555 4.88994e-05
        7910     -3.8203    -3.81555 4.88969e-05
        7911    -3.82039    -3.81555 4.88946e-05
        7912     -3.8205    -3.81556 4.88924e-05
        7913    -3.82108    -3.81556 4.88912e-05
        7914    -3.82152    -3.81556 4.88908e-05
        7915    -3.82136    -3.81556 4.88901e-05
        7916    -3.82165    -3.81556   4.889e-05
        7917    -3.82194    -3.81556 4.88905e-05
        7918    -3.82235    -3.81556 4.88919e-05
        7919    -3.82244    -3.81556 4.88934e-05
        7920    -3.82265    -3.81556 4.88954e-05
        7921    -3.82221    -3.81556 4.88964e-05
        7922    -3.82187    -3.81556 4.88968e-05
        7923    -3.82209    -3.81556 4.88975e-05
        7924    -3.82151    -3.81556 4.88971e-05
        7925    -3.82132    -3.81557 4.88963e-05
        7926    -3.82108    -3.81557 4.88951e-05
        7927    -3.82064    -3.81557 4.88932e-05
        7928    -3.82016    -3.81557 4.88904e-05
        7929    -3.82009    -3.81557 4.88876e-05
        7930    -3.81968    -3.81557 4.88842e-05
        7931    -3.81909    -3.81557   4.888e-05
        7932    -3.81862    -3.81557 4.88754e-05
        7933    -3.81799    -3.81557 4.88702e-05
        7934    -3.81749    -3.81557 4.88646e-05
        7935    -3.81699    -3.81557 4.88588e-05
        7936    -3.81664    -3.81557 4.88528e-05
        7937    -3.81569    -3.81557 4.88466e-05
        7938    -3.81505    -3.81557 4.88405e-05
        7939    -3.81412    -3.81557 4.88347e-05
        7940    -3.81336    -3.81557 4.88294e-05
        7941    -3.81352    -3.81557 4.88239e-05
        7942    -3.81251    -3.81557 4.88193e-05
        7943    -3.81182    -3.81557 4.88154e-05
        7944    -3.81177    -3.81557 4.88116e-05
        7945     -3.8116    -3.81557  4.8808e-05
        7946    -3.81117    -3.81557  4.8805e-05
        7947    -3.81107    -3.81557 4.88022e-05
        7948    -3.81086    -3.81557 4.87996e-05
        7949    -3.81054    -3.81557 4.87975e-05
        7950    -3.81087    -3.81556  4.8795e-05
        7951    -3.81049    -3.81556  4.8793e-05
        7952    -3.81029    -3.81556 4.87914e-05
        7953    -3.81045    -3.81556 4.87895e-05
        7954    -3.81095    -3.81556 4.87868e-05
        7955    -3.81088    -3.81556 4.87842e-05
        7956    -3.81085    -3.81556 4.87817e-05
        7957    -3.81147    -3.81556 4.87782e-05
        7958    -3.81107    -3.81556 4.87754e-05
        7959     -3.8113    -3.81556 4.87722e-05
        7960    -3.81142    -3.81556 4.87688e-05
        7961    -3.81171    -3.81556 4.87651e-05
        7962    -3.81249    -3.81556 4.87605e-05
        7963    -3.81283    -3.81556 4.87556e-05
        7964    -3.81319    -3.81556 4.87504e-05
        7965    -3.81295    -3.81556 4.87453e-05
        7966    -3.81334    -3.81556   4.874e-05
        7967    -3.81388    -3.81556 4.87344e-05
        7968    -3.81397    -3.81556 4.87287e-05
        7969    -3.81466    -3.81556 4.87227e-05
        7970     -3.8149    -3.81556 4.87166e-05
        7971    -3.81497    -3.81556 4.87106e-05
        7972    -3.81518    -3.81556 4.87045e-05
        7973    -3.81598    -3.81556 4.86984e-05
        7974    -3.81692    -3.81556 4.86926e-05
        7975    -3.81753    -3.81556 4.86871e-05
        7976    -3.81706    -3.81556 4.86814e-05
        7977    -3.81718    -3.81556 4.86757e-05
        7978    -3.81726    -3.81556 4.86701e-05
        7979    -3.81732    -3.81556 4.86645e-05
        7980    -3.81765    -3.81556 4.86591e-05
        7981     -3.8178    -3.81556 4.86538e-05
        7982    -3.81778    -3.81556 4.86485e-05
        7983    -3.81772    -3.81556 4.86432e-05
        7984    -3.81794    -3.81556  4.8638e-05
        7985    -3.81754    -3.81556 4.86325e-05
        7986    -3.81755    -3.81556 4.86271e-05
        7987    -3.81755    -3.81556 4.86216e-05
        7988    -3.81752    -3.81556 4.86162e-05
        7989    -3.81716    -3.81556 4.86105e-05
        7990    -3.81678    -3.81556 4.86046e-05
        7991    -3.81683    -3.81556 4.85988e-05
        7992    -3.81626    -3.81556 4.85928e-05
        7993    -3.81582    -3.81556 4.85868e-05
        7994    -3.81566    -3.81556 4.85807e-05
        7995    -3.81533    -3.81556 4.85746e-05
        7996    -3.81483    -3.81556 4.85686e-05
        7997    -3.81461    -3.81556 4.85627e-05
        7998    -3.81438    -3.81556 4.85568e-05
        7999    -3.81398    -3.81556 4.85512e-05
        8000    -3.81342    -3.81556 4.85458e-05
        8001    -3.81253    -3.81556 4.85412e-05
        8002    -3.81255    -3.81556 4.85366e-05
        8003     -3.8121    -3.81556 4.85325e-05
        8004    -3.81164    -3.81556 4.85289e-05
        8005    -3.81177    -3.81556 4.85252e-05
        8006     -3.8113    -3.81556  4.8522e-05
        8007    -3.81113    -3.81556 4.85191e-05
        8008    -3.81066    -3.81556 4.85169e-05
        8009    -3.81019    -3.81556 4.85154e-05
        8010    -3.80988    -3.81555 4.85146e-05
        8011    -3.80958    -3.81555 4.85142e-05
        8012    -3.80959    -3.81555 4.85139e-05
        8013    -3.80902    -3.81555 4.85147e-05
        8014    -3.80892    -3.81555 4.85157e-05
        8015    -3.80885    -3.81555 4.85168e-05
        8016     -3.8088    -3.81555 4.85181e-05
        8017    -3.80832    -3.81555 4.85204e-05
        8018    -3.80817    -3.81555 4.85231e-05
        8019    -3.80805    -3.81555 4.85261e-05
        8020    -3.80797    -3.81555 4.85292e-05
        8021    -3.80746    -3.81554 4.85336e-05
        8022    -3.80728    -3.81554 4.85385e-05
        8023    -3.80759    -3.81554 4.85426e-05
        8024    -3.80777    -3.81554 4.85462e-05
        8025    -3.80752    -3.81554 4.85505e-05
        8026    -3.80759    -3.81554 4.85545e-05
        8027    -3.80784    -3.81554  4.8558e-05
        8028     -3.8078    -3.81554 4.85615e-05
        8029    -3.80792    -3.81554 4.85647e-05
        8030    -3.80836    -3.81554 4.85669e-05
        8031     -3.8085    -3.81554 4.85687e-05
        8032     -3.8085    -3.81553 4.85706e-05
        8033    -3.80896    -3.81553 4.85715e-05
        8034    -3.80911    -3.81553  4.8572e-05
        8035    -3.80912    -3.81553 4.85725e-05
        8036    -3.80867    -3.81553  4.8574e-05
        8037    -3.80882    -3.81553 4.85751e-05
        8038    -3.80883    -3.81553 4.85762e-05
        8039    -3.80868    -3.81553 4.85776e-05
        8040    -3.80884    -3.81553 4.85787e-05
        8041     -3.8087    -3.81553 4.85801e-05
        8042    -3.80916    -3.81553 4.85805e-05
        8043    -3.80918    -3.81553 4.85808e-05
        8044    -3.80949    -3.81552 4.85806e-05
        8045    -3.80997    -3.81552 4.85795e-05
        8046    -3.80939    -3.81552 4.85794e-05
        8047    -3.80971    -3.81552 4.85787e-05
        8048    -3.80959    -3.81552 4.85783e-05
        8049    -3.81007    -3.81552  4.8577e-05
        8050    -3.80995    -3.81552 4.85759e-05
        8051    -3.81029    -3.81552 4.85742e-05
        8052    -3.81077    -3.81552 4.85717e-05
        8053    -3.81109    -3.81552 4.85688e-05
        8054    -3.81141    -3.81552 4.85655e-05
        8055    -3.81217    -3.81552 4.85612e-05
        8056    -3.81232    -3.81552 4.85568e-05
        8057    -3.81229    -3.81552 4.85524e-05
        8058    -3.81255    -3.81552 4.85478e-05
        8059    -3.81249    -3.81552 4.85432e-05
        8060    -3.81286    -3.81552 4.85383e-05
        8061    -3.81276    -3.81552 4.85335e-05
        8062    -3.81308    -3.81552 4.85284e-05
        8063    -3.81248    -3.81551 4.85239e-05
        8064     -3.8126    -3.81551 4.85192e-05
        8065    -3.81269    -3.81551 4.85144e-05
        8066    -3.81276    -3.81551 4.85096e-05
        8067     -3.8125    -3.81551  4.8505e-05
        8068    -3.81222    -3.81551 4.85007e-05
        8069    -3.81207    -3.81551 4.84966e-05
        8070    -3.81191    -3.81551 4.84927e-05
        8071    -3.81157    -3.81551 4.84891e-05
        8072    -3.81167    -3.81551 4.84854e-05
        8073    -3.81145    -3.81551  4.8482e-05
        8074    -3.81244    -3.81551 4.84775e-05
        8075    -3.81176    -3.81551 4.84737e-05
        8076    -3.81182    -3.81551 4.84699e-05
        8077    -3.81189    -3.81551  4.8466e-05
        8078     -3.8115    -3.81551 4.84625e-05
        8079    -3.81172    -3.81551 4.84588e-05
        8080    -3.81134    -3.81551 4.84555e-05
        8081    -3.81082    -3.81551  4.8453e-05
        8082    -3.81047    -3.81551  4.8451e-05
        8083    -3.81028    -3.81551 4.84493e-05
        8084    -3.81071     -3.8155  4.8447e-05
        8085    -3.81071     -3.8155 4.84446e-05
        8086    -3.81057     -3.8155 4.84424e-05
        8087    -3.81091     -3.8155 4.84398e-05
        8088    -3.81082     -3.8155 4.84372e-05
        8089     -3.8109     -3.8155 4.84346e-05
        8090    -3.81056     -3.8155 4.84325e-05
        8091    -3.81069     -3.8155 4.84301e-05
        8092     -3.8107     -3.8155 4.84278e-05
