#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2854    -5.36152    -5.48417  0.00343165
        2855    -5.36386    -5.48413   0.0034307
        2856     -5.3665    -5.48409  0.00342975
        2857    -5.36928    -5.48405  0.00342878
        2858    -5.37218    -5.48401  0.00342781
        2859    -5.37518    -5.48397  0.00342682
        2860    -5.37842    -5.48394  0.00342582
        2861    -5.38157     -5.4839  0.00342481
        2862    -5.38507    -5.48387  0.00342379
        2863     -5.3883    -5.48383  0.00342275
        2864    -5.39155     -5.4838  0.00342171
        2865     -5.3945    -5.48377  0.00342066
        2866    -5.39745    -5.48374   0.0034196
        2867    -5.40068    -5.48371  0.00341853
        2868    -5.40419    -5.48368  0.00341745
        2869    -5.40737    -5.48366  0.00341636
        2870    -5.41051    -5.48363  0.00341526
        2871    -5.41406    -5.48361  0.00341416
        2872    -5.41682    -5.48358  0.00341305
        2873     -5.4203    -5.48356  0.00341193
        2874    -5.42284    -5.48354  0.00341081
        2875    -5.42579    -5.48352  0.00340969
        2876    -5.42888     -5.4835  0.00340855
        2877    -5.43135    -5.48348  0.00340742
        2878    -5.43428    -5.48347  0.00340628
        2879    -5.43691    -5.48345  0.00340513
        2880    -5.43912    -5.48343  0.00340398
        2881    -5.44258    -5.48342  0.00340283
        2882     -5.4461    -5.48341  0.00340167
        2883    -5.44894     -5.4834  0.00340052
        2884    -5.45187    -5.48338  0.00339935
        2885    -5.45506    -5.48337  0.00339819
        2886    -5.45868    -5.48337  0.00339702
        2887    -5.46227    -5.48336  0.00339585
        2888    -5.46677    -5.48335  0.00339468
        2889    -5.47036    -5.48335  0.00339351
        2890     -5.4747    -5.48335  0.00339234
        2891    -5.47888    -5.48334  0.00339117
        2892    -5.48306    -5.48334  0.00338999
        2893    -5.48737    -5.48334  0.00338882
        2894    -5.49195    -5.48335  0.00338765
        2895    -5.49617    -5.48335  0.00338648
        2896    -5.50153    -5.48336  0.00338532
        2897    -5.50603    -5.48337  0.00338416
        2898      -5.511    -5.48338  0.00338301
        2899    -5.51582    -5.48339  0.00338186
        2900    -5.52074     -5.4834  0.00338072
        2901    -5.52529    -5.48341  0.00337958
        2902    -5.53019    -5.48343  0.00337846
        2903    -5.53435    -5.48345  0.00337734
        2904    -5.53864    -5.48347  0.00337623
        2905    -5.54228    -5.48349  0.00337513
        2906    -5.54556    -5.48351  0.00337403
        2907    -5.54995    -5.48353  0.00337295
        2908    -5.55333    -5.48356  0.00337188
        2909    -5.55583    -5.48358  0.00337081
        2910    -5.55895    -5.48361  0.00336975
        2911    -5.56161    -5.48363   0.0033687
        2912    -5.56397    -5.48366  0.00336765
        2913    -5.56618    -5.48369  0.00336662
        2914    -5.56792    -5.48372  0.00336559
        2915    -5.56875    -5.48375  0.00336456
        2916    -5.56912    -5.48378  0.00336353
        2917     -5.5695    -5.48381  0.00336251
        2918    -5.57064    -5.48384  0.00336149
        2919    -5.57105    -5.48387  0.00336047
        2920    -5.57042     -5.4839  0.00335945
        2921    -5.57014    -5.48392  0.00335843
        2922    -5.56944    -5.48395  0.00335741
        2923    -5.56835    -5.48398  0.00335638
        2924    -5.56703    -5.48401  0.00335535
        2925    -5.56608    -5.48404  0.00335432
        2926    -5.56402    -5.48407  0.00335329
        2927     -5.5622    -5.48409  0.00335225
        2928    -5.56004    -5.48412   0.0033512
        2929    -5.55784    -5.48414  0.00335015
        2930    -5.55546    -5.48417   0.0033491
        2931    -5.55307    -5.48419  0.00334804
        2932    -5.55067    -5.48421  0.00334697
        2933    -5.54812    -5.48424   0.0033459
        2934    -5.54527    -5.48426  0.00334483
        2935    -5.54169    -5.48428  0.00334375
        2936     -5.5383     -5.4843  0.00334266
        2937    -5.53556    -5.48431  0.00334157
        2938    -5.53183    -5.48433  0.00334047
        2939    -5.52862    -5.48434  0.00333936
        2940    -5.52491    -5.48436  0.00333826
        2941    -5.52146    -5.48437  0.00333715
        2942     -5.5177    -5.48438  0.00333603
        2943    -5.51409    -5.48439  0.00333491
        2944    -5.51067     -5.4844  0.00333379
        2945      -5.507    -5.48441  0.00333267
        2946    -5.50386    -5.48442  0.00333154
        2947    -5.50097    -5.48442  0.00333042
        2948    -5.49747    -5.48443  0.00332929
        2949    -5.49488    -5.48443  0.00332816
        2950    -5.49186    -5.48443  0.00332704
        2951    -5.48936    -5.48443  0.00332591
        2952    -5.48723    -5.48443  0.00332478
        2953    -5.48489    -5.48443  0.00332366
        2954    -5.48342    -5.48443  0.00332253
        2955    -5.48162    -5.48443  0.00332141
        2956    -5.48026    -5.48443  0.00332028
        2957    -5.47919    -5.48443  0.00331916
        2958    -5.47872    -5.48443  0.00331804
        2959    -5.47854    -5.48443  0.00331692
        2960     -5.4785    -5.48442   0.0033158
        2961    -5.47858    -5.48442  0.00331468
        2962    -5.47908    -5.48442  0.00331356
        2963    -5.47952    -5.48442  0.00331244
        2964    -5.48035    -5.48442  0.00331133
        2965    -5.48124    -5.48442  0.00331021
        2966    -5.48233    -5.48442  0.00330909
        2967    -5.48404    -5.48441  0.00330798
        2968    -5.48575    -5.48442  0.00330686
        2969     -5.4876    -5.48442  0.00330575
        2970    -5.48941    -5.48442  0.00330464
        2971    -5.49132    -5.48442  0.00330353
        2972    -5.49346    -5.48442  0.00330242
        2973    -5.49551    -5.48443  0.00330131
        2974    -5.49778    -5.48443   0.0033002
        2975    -5.49993    -5.48444   0.0032991
        2976    -5.50183    -5.48444  0.00329799
        2977    -5.50421    -5.48445  0.00329689
        2978    -5.50632    -5.48446  0.00329579
        2979    -5.50892    -5.48447   0.0032947
        2980    -5.51139    -5.48447   0.0032936
        2981    -5.51375    -5.48448  0.00329251
        2982    -5.51584    -5.48449  0.00329143
        2983    -5.51843    -5.48451  0.00329034
        2984    -5.52061    -5.48452  0.00328926
        2985      -5.523    -5.48453  0.00328818
        2986    -5.52468    -5.48454  0.00328711
        2987    -5.52764    -5.48456  0.00328604
        2988     -5.5302    -5.48457  0.00328498
        2989    -5.53268    -5.48459  0.00328392
        2990    -5.53537    -5.48461  0.00328286
        2991    -5.53873    -5.48463  0.00328182
        2992    -5.54139    -5.48464  0.00328077
        2993     -5.5444    -5.48466  0.00327974
        2994    -5.54701    -5.48468  0.00327871
        2995    -5.55041    -5.48471  0.00327769
        2996    -5.55278    -5.48473  0.00327667
        2997    -5.55623    -5.48475  0.00327567
        2998    -5.55877    -5.48478  0.00327467
        2999    -5.56159     -5.4848  0.00327368
        3000    -5.56454    -5.48483  0.00327269
        3001    -5.56745    -5.48486  0.00327172
        3002    -5.57043    -5.48489  0.00327075
        3003    -5.57364    -5.48492   0.0032698
        3004    -5.57645    -5.48495  0.00326885
        3005    -5.57883    -5.48498  0.00326791
        3006    -5.58138    -5.48501  0.00326698
        3007    -5.58408    -5.48504  0.00326606
        3008    -5.58614    -5.48508  0.00326515
        3009    -5.58848    -5.48511  0.00326424
        3010    -5.59015    -5.48515  0.00326335
        3011    -5.59206    -5.48518  0.00326245
        3012    -5.59358    -5.48522  0.00326157
        3013    -5.59501    -5.48525  0.00326069
        3014    -5.59603    -5.48529  0.00325982
        3015    -5.59664    -5.48533  0.00325894
        3016    -5.59742    -5.48536  0.00325808
        3017    -5.59702     -5.4854  0.00325721
        3018    -5.59647    -5.48544  0.00325633
        3019    -5.59609    -5.48547  0.00325546
        3020    -5.59527    -5.48551  0.00325459
        3021    -5.59401    -5.48555  0.00325371
        3022     -5.5929    -5.48558  0.00325283
        3023    -5.59121    -5.48562  0.00325194
        3024    -5.58909    -5.48565  0.00325104
        3025    -5.58715    -5.48569  0.00325014
        3026    -5.58419    -5.48572  0.00324923
        3027    -5.58127    -5.48575  0.00324831
        3028    -5.57856    -5.48578  0.00324738
        3029    -5.57546    -5.48581  0.00324644
        3030    -5.57185    -5.48584   0.0032455
        3031    -5.56818    -5.48587  0.00324454
        3032    -5.56418    -5.48589  0.00324357
        3033    -5.56016    -5.48592   0.0032426
        3034     -5.5563    -5.48594  0.00324161
        3035    -5.55155    -5.48596  0.00324061
        3036     -5.5473    -5.48598  0.00323961
        3037    -5.54267      -5.486   0.0032386
        3038    -5.53799    -5.48602  0.00323758
        3039    -5.53357    -5.48603  0.00323655
        3040    -5.52946    -5.48605  0.00323551
        3041    -5.52491    -5.48606  0.00323448
        3042    -5.52072    -5.48607  0.00323343
        3043    -5.51615    -5.48608  0.00323239
        3044     -5.5123    -5.48609  0.00323133
        3045    -5.50829     -5.4861  0.00323028
        3046    -5.50459     -5.4861  0.00322923
        3047    -5.50078    -5.48611  0.00322817
        3048     -5.4972    -5.48611  0.00322711
        3049    -5.49371    -5.48611  0.00322606
        3050    -5.49048    -5.48611    0.003225
        3051    -5.48738    -5.48612  0.00322394
        3052    -5.48458    -5.48611  0.00322289
        3053    -5.48253    -5.48611  0.00322183
        3054    -5.48065    -5.48611  0.00322078
        3055    -5.47893    -5.48611  0.00321972
        3056    -5.47752    -5.48611  0.00321867
        3057    -5.47627     -5.4861  0.00321762
        3058    -5.47606     -5.4861  0.00321657
        3059    -5.47629     -5.4861  0.00321552
        3060    -5.47601    -5.48609  0.00321447
        3061    -5.47582    -5.48609  0.00321342
        3062    -5.47645    -5.48609  0.00321237
        3063     -5.4762    -5.48608  0.00321133
        3064    -5.47701    -5.48608  0.00321028
        3065    -5.47794    -5.48608  0.00320923
        3066    -5.47852    -5.48608  0.00320819
        3067    -5.47871    -5.48607  0.00320714
        3068    -5.47938    -5.48607   0.0032061
        3069    -5.48022    -5.48607  0.00320505
        3070    -5.48195    -5.48607  0.00320401
        3071    -5.48273    -5.48607  0.00320297
        3072    -5.48346    -5.48607  0.00320192
        3073    -5.48412    -5.48607  0.00320088
        3074    -5.48485    -5.48606  0.00319984
        3075    -5.48578    -5.48606   0.0031988
        3076    -5.48615    -5.48606  0.00319776
        3077    -5.48641    -5.48606  0.00319672
        3078      -5.487    -5.48607  0.00319568
        3079    -5.48717    -5.48607  0.00319464
        3080    -5.48721    -5.48607  0.00319361
        3081    -5.48742    -5.48607  0.00319257
        3082    -5.48706    -5.48607  0.00319153
        3083    -5.48686    -5.48607   0.0031905
        3084    -5.48669    -5.48607  0.00318947
        3085    -5.48624    -5.48607  0.00318843
        3086    -5.48536    -5.48607   0.0031874
        3087    -5.48421    -5.48607  0.00318637
        3088    -5.48294    -5.48607  0.00318533
        3089    -5.48201    -5.48606   0.0031843
        3090    -5.48051    -5.48606  0.00318327
        3091    -5.47876    -5.48606  0.00318224
        3092    -5.47735    -5.48606  0.00318122
        3093    -5.47586    -5.48605  0.00318019
        3094    -5.47399    -5.48605  0.00317916
        3095    -5.47221    -5.48605  0.00317814
        3096    -5.47083    -5.48604  0.00317712
        3097    -5.46912    -5.48603   0.0031761
        3098    -5.46754    -5.48603  0.00317508
        3099    -5.46598    -5.48602  0.00317406
        3100    -5.46415    -5.48602  0.00317304
        3101    -5.46268    -5.48601  0.00317203
        3102    -5.46099      -5.486  0.00317102
        3103    -5.45971    -5.48599  0.00317001
        3104    -5.45826    -5.48598    0.003169
        3105    -5.45665    -5.48597  0.00316799
        3106    -5.45507    -5.48596  0.00316699
        3107    -5.45429    -5.48595  0.00316598
        3108    -5.45355    -5.48594  0.00316498
        3109    -5.45363    -5.48593  0.00316398
        3110    -5.45408    -5.48592  0.00316298
        3111    -5.45413    -5.48591  0.00316198
        3112    -5.45424     -5.4859  0.00316098
        3113    -5.45438    -5.48589  0.00315998
        3114    -5.45485    -5.48588  0.00315898
        3115    -5.45577    -5.48587  0.00315798
        3116    -5.45667    -5.48586  0.00315698
        3117    -5.45811    -5.48585  0.00315598
        3118    -5.45885    -5.48584  0.00315498
        3119    -5.45977    -5.48584  0.00315398
        3120    -5.46054    -5.48583  0.00315298
        3121    -5.46143    -5.48582  0.00315198
        3122    -5.46209    -5.48581  0.00315098
        3123    -5.46311    -5.48581  0.00314998
        3124    -5.46385     -5.4858  0.00314898
        3125    -5.46443    -5.48579  0.00314798
        3126    -5.46469    -5.48578  0.00314698
        3127    -5.46445    -5.48578  0.00314598
        3128    -5.46429    -5.48577  0.00314498
        3129    -5.46405    -5.48576  0.00314398
        3130    -5.46327    -5.48576  0.00314299
        3131      -5.463    -5.48575  0.00314199
        3132    -5.46217    -5.48574    0.003141
        3133    -5.46107    -5.48573  0.00314001
        3134    -5.45941    -5.48573  0.00313901
        3135    -5.45779    -5.48572  0.00313803
        3136    -5.45606    -5.48571  0.00313704
        3137    -5.45349     -5.4857  0.00313606
        3138    -5.45114    -5.48569  0.00313508
        3139    -5.44811    -5.48567   0.0031341
        3140    -5.44534    -5.48566  0.00313313
        3141    -5.44209    -5.48565  0.00313216
        3142    -5.43945    -5.48563   0.0031312
        3143    -5.43624    -5.48562  0.00313024
        3144    -5.43309     -5.4856  0.00312929
        3145     -5.4299    -5.48558  0.00312835
        3146     -5.4264    -5.48556  0.00312741
        3147    -5.42339    -5.48554  0.00312648
        3148    -5.42002    -5.48552  0.00312555
        3149    -5.41692     -5.4855  0.00312464
        3150    -5.41324    -5.48548  0.00312373
        3151    -5.41037    -5.48545  0.00312283
        3152    -5.40806    -5.48543  0.00312194
        3153    -5.40573    -5.48541  0.00312105
        3154    -5.40356    -5.48538  0.00312017
        3155    -5.40173    -5.48535  0.00311929
        3156    -5.39994    -5.48533  0.00311842
        3157    -5.39881     -5.4853  0.00311755
        3158    -5.39817    -5.48527  0.00311669
        3159    -5.39818    -5.48524  0.00311582
        3160     -5.3985    -5.48522  0.00311496
        3161    -5.39895    -5.48519  0.00311409
        3162    -5.39934    -5.48516  0.00311322
        3163     -5.3998    -5.48513  0.00311236
        3164    -5.40087    -5.48511  0.00311149
        3165    -5.40205    -5.48508  0.00311061
        3166    -5.40345    -5.48506  0.00310974
        3167    -5.40427    -5.48503  0.00310886
        3168    -5.40537      -5.485  0.00310798
        3169    -5.40611    -5.48498   0.0031071
        3170    -5.40691    -5.48496  0.00310622
        3171    -5.40775    -5.48493  0.00310533
        3172    -5.40906    -5.48491  0.00310445
        3173    -5.40948    -5.48488  0.00310356
        3174    -5.41004    -5.48486  0.00310267
        3175    -5.41032    -5.48484  0.00310178
        3176    -5.41045    -5.48481  0.00310089
        3177    -5.41061    -5.48479  0.00310001
        3178    -5.41067    -5.48477  0.00309912
        3179    -5.41019    -5.48474  0.00309823
        3180    -5.40995    -5.48472  0.00309735
        3181    -5.40922     -5.4847  0.00309647
        3182    -5.40939    -5.48467  0.00309558
        3183    -5.40928    -5.48465   0.0030947
        3184     -5.4089    -5.48462  0.00309382
        3185    -5.40872     -5.4846  0.00309294
        3186    -5.40832    -5.48458  0.00309206
        3187    -5.40801    -5.48455  0.00309119
        3188     -5.4081    -5.48453  0.00309031
        3189     -5.4083     -5.4845  0.00308943
        3190    -5.40801    -5.48448  0.00308856
        3191    -5.40798    -5.48446  0.00308768
        3192    -5.40895    -5.48443  0.00308681
        3193    -5.40988    -5.48441  0.00308593
        3194    -5.41058    -5.48439  0.00308505
        3195    -5.41122    -5.48436  0.00308417
        3196    -5.41161    -5.48434  0.00308329
        3197    -5.41236    -5.48432   0.0030824
        3198    -5.41346     -5.4843  0.00308152
        3199    -5.41488    -5.48427  0.00308063
        3200    -5.41618    -5.48425  0.00307974
        3201    -5.41689    -5.48423  0.00307885
        3202    -5.41761    -5.48421  0.00307796
        3203    -5.41833    -5.48419  0.00307707
        3204    -5.41951    -5.48417  0.00307618
        3205    -5.42023    -5.48415  0.00307528
        3206    -5.42158    -5.48413  0.00307438
        3207    -5.42233    -5.48411  0.00307348
        3208    -5.42355    -5.48409  0.00307258
        3209    -5.42451    -5.48407  0.00307168
        3210    -5.42535    -5.48406  0.00307078
        3211    -5.42654    -5.48404  0.00306988
        3212    -5.42749    -5.48402  0.00306897
        3213    -5.42896      -5.484  0.00306806
        3214    -5.43051    -5.48399  0.00306715
        3215    -5.43229    -5.48397  0.00306624
        3216    -5.43415    -5.48396  0.00306533
        3217    -5.43581    -5.48394  0.00306441
        3218    -5.43831    -5.48393  0.00306349
        3219     -5.4403    -5.48391  0.00306257
        3220    -5.44237     -5.4839  0.00306165
        3221    -5.44467    -5.48389  0.00306072
        3222    -5.44613    -5.48388  0.00305979
        3223    -5.44855    -5.48386  0.00305886
        3224    -5.45056    -5.48385  0.00305793
        3225    -5.45274    -5.48384    0.003057
        3226    -5.45523    -5.48384  0.00305606
        3227    -5.45756    -5.48383  0.00305513
        3228     -5.4594    -5.48382  0.00305419
        3229    -5.46134    -5.48381  0.00305325
        3230    -5.46366    -5.48381  0.00305231
        3231     -5.4656     -5.4838  0.00305137
        3232    -5.46728     -5.4838  0.00305043
        3233    -5.46944    -5.48379  0.00304949
        3234    -5.47102    -5.48379  0.00304855
        3235     -5.4729    -5.48378  0.00304761
        3236    -5.47417    -5.48378  0.00304667
        3237    -5.47527    -5.48378  0.00304573
        3238     -5.4762    -5.48378  0.00304479
        3239     -5.4771    -5.48377  0.00304385
        3240    -5.47782    -5.48377  0.00304292
        3241    -5.47881    -5.48377  0.00304198
        3242    -5.47932    -5.48377  0.00304104
        3243    -5.47949    -5.48377   0.0030401
        3244    -5.47934    -5.48377  0.00303916
        3245    -5.47947    -5.48377  0.00303823
        3246    -5.47913    -5.48376  0.00303729
        3247    -5.47849    -5.48376  0.00303636
        3248    -5.47755    -5.48376  0.00303542
        3249    -5.47646    -5.48376  0.00303449
        3250     -5.4754    -5.48376  0.00303356
        3251    -5.47438    -5.48375  0.00303263
        3252    -5.47309    -5.48375  0.00303169
        3253    -5.47186    -5.48375  0.00303077
        3254    -5.46995    -5.48374  0.00302984
        3255    -5.46842    -5.48374  0.00302891
        3256    -5.46715    -5.48373  0.00302798
        3257    -5.46523    -5.48373  0.00302706
        3258    -5.46374    -5.48372  0.00302614
        3259    -5.46195    -5.48371  0.00302522
        3260    -5.46032    -5.48371   0.0030243
        3261    -5.45856     -5.4837  0.00302338
        3262    -5.45698    -5.48369  0.00302246
        3263    -5.45546    -5.48368  0.00302155
        3264    -5.45399    -5.48367  0.00302064
        3265    -5.45275    -5.48366  0.00301973
        3266    -5.45142    -5.48365  0.00301882
        3267    -5.45003    -5.48364  0.00301791
        3268    -5.44856    -5.48363  0.00301701
        3269    -5.44717    -5.48362   0.0030161
        3270    -5.44647    -5.48361   0.0030152
        3271    -5.44568     -5.4836   0.0030143
        3272    -5.44451    -5.48359  0.00301341
        3273    -5.44338    -5.48357  0.00301251
        3274     -5.4426    -5.48356  0.00301162
        3275    -5.44199    -5.48355  0.00301072
        3276    -5.44138    -5.48354  0.00300983
        3277    -5.44107    -5.48352  0.00300894
        3278    -5.44058    -5.48351  0.00300805
        3279    -5.43976     -5.4835  0.00300716
        3280    -5.43932    -5.48348  0.00300628
        3281    -5.43822    -5.48347  0.00300539
        3282    -5.43778    -5.48346  0.00300451
        3283     -5.4368    -5.48344  0.00300363
        3284    -5.43571    -5.48343  0.00300275
        3285    -5.43405    -5.48341  0.00300187
        3286    -5.43258     -5.4834    0.003001
        3287    -5.43052    -5.48338  0.00300013
        3288    -5.42864    -5.48336  0.00299926
        3289    -5.42647    -5.48335   0.0029984
        3290    -5.42462    -5.48333  0.00299754
        3291    -5.42234    -5.48331  0.00299669
        3292    -5.42007    -5.48329  0.00299584
        3293    -5.41753    -5.48327    0.002995
        3294    -5.41502    -5.48325  0.00299416
        3295    -5.41224    -5.48323  0.00299333
        3296    -5.40966    -5.48321   0.0029925
        3297    -5.40728    -5.48318  0.00299168
        3298    -5.40436    -5.48316  0.00299087
        3299    -5.40136    -5.48313  0.00299007
        3300    -5.39798    -5.48311  0.00298927
        3301    -5.39485    -5.48308  0.00298849
        3302    -5.39183    -5.48305  0.00298771
        3303    -5.38847    -5.48303  0.00298694
        3304    -5.38509      -5.483  0.00298619
        3305    -5.38216    -5.48297  0.00298544
        3306    -5.37909    -5.48293   0.0029847
        3307    -5.37604     -5.4829  0.00298397
        3308    -5.37363    -5.48287  0.00298325
        3309    -5.37053    -5.48283  0.00298255
        3310     -5.3678     -5.4828  0.00298185
        3311    -5.36485    -5.48276  0.00298116
        3312    -5.36232    -5.48273  0.00298048
        3313     -5.3596    -5.48269  0.00297981
        3314    -5.35702    -5.48265  0.00297916
        3315    -5.35429    -5.48261  0.00297851
        3316    -5.35219    -5.48257  0.00297787
        3317    -5.35013    -5.48253  0.00297724
        3318    -5.34887    -5.48249  0.00297661
        3319    -5.34723    -5.48245    0.002976
        3320    -5.34567    -5.48241  0.00297539
        3321    -5.34451    -5.48237  0.00297478
        3322    -5.34345    -5.48233  0.00297418
        3323    -5.34235    -5.48229  0.00297358
        3324    -5.34198    -5.48224  0.00297299
        3325    -5.34188     -5.4822  0.00297239
        3326    -5.34221    -5.48216   0.0029718
        3327    -5.34252    -5.48212   0.0029712
        3328     -5.3431    -5.48208   0.0029706
        3329    -5.34394    -5.48204     0.00297
        3330     -5.3449    -5.48199  0.00296939
        3331    -5.34625    -5.48195  0.00296878
        3332    -5.34798    -5.48191  0.00296816
        3333    -5.34992    -5.48187  0.00296753
        3334    -5.35206    -5.48183   0.0029669
        3335    -5.35378     -5.4818  0.00296626
        3336    -5.35595    -5.48176  0.00296561
        3337    -5.35855    -5.48172  0.00296495
        3338    -5.36111    -5.48169  0.00296428
        3339    -5.36345    -5.48165  0.00296361
        3340    -5.36631    -5.48162  0.00296292
        3341     -5.3692    -5.48158  0.00296222
        3342    -5.37272    -5.48155  0.00296152
        3343    -5.37578    -5.48152   0.0029608
        3344    -5.37882    -5.48149  0.00296007
        3345    -5.38123    -5.48146  0.00295934
        3346    -5.38374    -5.48143   0.0029586
        3347    -5.38635     -5.4814  0.00295785
        3348    -5.38936    -5.48137   0.0029571
        3349    -5.39185    -5.48135  0.00295633
        3350    -5.39443    -5.48132  0.00295557
        3351    -5.39711    -5.48129  0.00295479
        3352    -5.39944    -5.48127  0.00295401
        3353    -5.40188    -5.48125  0.00295322
        3354    -5.40459    -5.48122  0.00295243
        3355    -5.40668     -5.4812  0.00295164
        3356    -5.40952    -5.48118  0.00295083
        3357    -5.41176    -5.48116  0.00295003
        3358    -5.41419    -5.48114  0.00294922
        3359    -5.41621    -5.48112   0.0029484
        3360    -5.41905     -5.4811  0.00294758
        3361    -5.42196    -5.48108  0.00294676
        3362    -5.42436    -5.48107  0.00294593
        3363    -5.42641    -5.48105   0.0029451
        3364    -5.42948    -5.48104  0.00294426
        3365    -5.43312    -5.48102  0.00294342
        3366    -5.43643    -5.48101  0.00294258
        3367    -5.43942      -5.481  0.00294173
        3368    -5.44283    -5.48098  0.00294088
        3369    -5.44575    -5.48097  0.00294002
        3370    -5.44985    -5.48096  0.00293917
        3371    -5.45345    -5.48096   0.0029383
        3372    -5.45743    -5.48095  0.00293744
        3373    -5.46163    -5.48094  0.00293658
        3374    -5.46588    -5.48094  0.00293571
        3375    -5.46955    -5.48094  0.00293484
        3376    -5.47382    -5.48093  0.00293397
        3377    -5.47791    -5.48093   0.0029331
        3378    -5.48209    -5.48093  0.00293224
        3379    -5.48601    -5.48093  0.00293137
        3380    -5.48906    -5.48094   0.0029305
        3381    -5.49271    -5.48094  0.00292964
        3382    -5.49647    -5.48094  0.00292877
        3383    -5.49941    -5.48095  0.00292791
        3384     -5.5027    -5.48096  0.00292706
        3385    -5.50527    -5.48096   0.0029262
        3386    -5.50724    -5.48097  0.00292535
        3387    -5.50889    -5.48098  0.00292449
        3388    -5.51005    -5.48099  0.00292364
        3389    -5.51132      -5.481  0.00292279
        3390    -5.51252    -5.48101  0.00292195
        3391    -5.51366    -5.48102   0.0029211
        3392    -5.51397    -5.48103  0.00292026
        3393     -5.5136    -5.48104  0.00291941
        3394    -5.51302    -5.48105  0.00291857
        3395    -5.51178    -5.48105  0.00291772
        3396    -5.51048    -5.48106  0.00291687
        3397    -5.50869    -5.48107  0.00291603
        3398    -5.50674    -5.48108  0.00291518
        3399    -5.50388    -5.48109  0.00291433
        3400    -5.50149    -5.48109  0.00291348
        3401    -5.49869     -5.4811  0.00291263
        3402    -5.49521     -5.4811  0.00291177
        3403    -5.49228     -5.4811  0.00291092
        3404    -5.48872    -5.48111  0.00291006
        3405      -5.485    -5.48111  0.00290921
        3406    -5.48132    -5.48111  0.00290836
        3407     -5.4777    -5.48111   0.0029075
        3408    -5.47385     -5.4811  0.00290665
        3409    -5.46997     -5.4811   0.0029058
        3410    -5.46593     -5.4811  0.00290495
        3411     -5.4613    -5.48109   0.0029041
        3412    -5.45777    -5.48108  0.00290326
        3413    -5.45354    -5.48108  0.00290242
        3414    -5.45046    -5.48107  0.00290159
        3415    -5.44703    -5.48106  0.00290075
        3416    -5.44342    -5.48105  0.00289993
        3417    -5.43996    -5.48103   0.0028991
        3418    -5.43681    -5.48102  0.00289828
        3419    -5.43384    -5.48101  0.00289747
        3420    -5.43076    -5.48099  0.00289666
        3421    -5.42819    -5.48098  0.00289585
        3422    -5.42613    -5.48096  0.00289505
        3423    -5.42446    -5.48094  0.00289425
        3424    -5.42241    -5.48093  0.00289346
        3425    -5.42107    -5.48091  0.00289266
        3426    -5.41952    -5.48089  0.00289188
        3427    -5.41854    -5.48087  0.00289109
        3428    -5.41723    -5.48086  0.00289031
        3429    -5.41709    -5.48084  0.00288952
        3430    -5.41679    -5.48082  0.00288874
        3431    -5.41647     -5.4808  0.00288796
        3432     -5.4172    -5.48078  0.00288718
        3433    -5.41762    -5.48076  0.00288639
        3434    -5.41803    -5.48074  0.00288561
        3435    -5.41889    -5.48073  0.00288483
        3436    -5.42019    -5.48071  0.00288404
        3437    -5.42222    -5.48069  0.00288325
        3438    -5.42454    -5.48067  0.00288246
        3439    -5.42683    -5.48066  0.00288167
        3440    -5.42983    -5.48064  0.00288087
        3441    -5.43248    -5.48063  0.00288006
        3442    -5.43506    -5.48062  0.00287926
        3443    -5.43815     -5.4806  0.00287845
        3444    -5.44159    -5.48059  0.00287763
        3445     -5.4455    -5.48058  0.00287682
        3446    -5.44941    -5.48057  0.00287599
        3447     -5.4533    -5.48057  0.00287517
        3448    -5.45743    -5.48056  0.00287434
        3449    -5.46193    -5.48055  0.00287352
        3450    -5.46617    -5.48055  0.00287269
        3451    -5.47012    -5.48055  0.00287186
        3452    -5.47437    -5.48055  0.00287102
        3453    -5.47841    -5.48054  0.00287019
        3454    -5.48149    -5.48054  0.00286936
        3455    -5.48523    -5.48055  0.00286853
        3456    -5.48886    -5.48055   0.0028677
        3457    -5.49265    -5.48055  0.00286688
        3458    -5.49629    -5.48056  0.00286605
        3459    -5.49976    -5.48056  0.00286523
        3460     -5.5023    -5.48057  0.00286441
        3461    -5.50524    -5.48058  0.00286359
        3462    -5.50767    -5.48058  0.00286277
        3463     -5.5102    -5.48059  0.00286196
        3464    -5.51251     -5.4806  0.00286115
        3465     -5.5143    -5.48061  0.00286034
        3466    -5.51587    -5.48062  0.00285953
        3467    -5.51753    -5.48063  0.00285872
        3468    -5.51868    -5.48064  0.00285792
        3469    -5.51993    -5.48065  0.00285712
        3470    -5.52068    -5.48067  0.00285632
        3471    -5.52169    -5.48068  0.00285552
        3472    -5.52266    -5.48069  0.00285472
        3473    -5.52332     -5.4807  0.00285393
        3474    -5.52396    -5.48071  0.00285313
        3475    -5.52445    -5.48073  0.00285234
        3476    -5.52435    -5.48074  0.00285155
        3477    -5.52456    -5.48075  0.00285076
        3478     -5.5245    -5.48076  0.00284996
        3479    -5.52388    -5.48078  0.00284917
        3480      -5.523    -5.48079  0.00284838
        3481    -5.52217     -5.4808  0.00284758
        3482    -5.52142    -5.48081  0.00284679
        3483    -5.52073    -5.48082    0.002846
        3484    -5.51996    -5.48084   0.0028452
        3485    -5.51882    -5.48085  0.00284441
        3486    -5.51791    -5.48086  0.00284361
        3487    -5.51663    -5.48087  0.00284281
        3488    -5.51497    -5.48088  0.00284202
