#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        7227     1.11502     1.09511  0.00103542
        7228     1.11741     1.09511  0.00103528
        7229     1.11972     1.09512  0.00103514
        7230     1.12192     1.09512    0.001035
        7231     1.12401     1.09512  0.00103487
        7232     1.12598     1.09513  0.00103473
        7233     1.12782     1.09513   0.0010346
        7234     1.12953     1.09514  0.00103447
        7235      1.1311     1.09514  0.00103434
        7236     1.13253     1.09515  0.00103421
        7237     1.13383     1.09515  0.00103408
        7238     1.13498     1.09516  0.00103395
        7239     1.13598     1.09516  0.00103382
        7240     1.13685     1.09517   0.0010337
        7241     1.13757     1.09518  0.00103357
        7242     1.13817     1.09518  0.00103344
        7243     1.13863     1.09519  0.00103332
        7244     1.13897     1.09519  0.00103319
        7245      1.1392      1.0952  0.00103307
        7246     1.13931     1.09521  0.00103294
        7247     1.13933     1.09521  0.00103282
        7248     1.13924     1.09522   0.0010327
        7249     1.13908     1.09522  0.00103257
        7250     1.13883     1.09523  0.00103245
        7251     1.13852     1.09524  0.00103232
        7252     1.13815     1.09524   0.0010322
        7253     1.13772     1.09525  0.00103207
        7254     1.13724     1.09525  0.00103194
        7255     1.13673     1.09526  0.00103182
        7256     1.13618     1.09527  0.00103169
        7257     1.13561     1.09527  0.00103156
        7258     1.13502     1.09528  0.00103144
        7259     1.13441     1.09528  0.00103131
        7260     1.13379     1.09529  0.00103118
        7261     1.13316     1.09529  0.00103105
        7262     1.13252      1.0953  0.00103092
        7263     1.13187      1.0953  0.00103079
        7264     1.13121     1.09531  0.00103066
        7265     1.13054     1.09531  0.00103053
        7266     1.12984     1.09532   0.0010304
        7267     1.12913     1.09532  0.00103027
        7268     1.12839     1.09533  0.00103014
        7269     1.12761     1.09533     0.00103
        7270      1.1268     1.09533  0.00102987
        7271     1.12593     1.09534  0.00102974
        7272       1.125     1.09534  0.00102961
        7273     1.12401     1.09535  0.00102947
        7274     1.12295     1.09535  0.00102934
        7275      1.1218     1.09535   0.0010292
        7276     1.12057     1.09536  0.00102907
        7277     1.11924     1.09536  0.00102893
        7278     1.11782     1.09536  0.00102879
        7279     1.11631     1.09537  0.00102866
        7280      1.1147     1.09537  0.00102852
        7281     1.11299     1.09537  0.00102838
        7282      1.1112     1.09537  0.00102824
        7283     1.10933     1.09538   0.0010281
        7284     1.10738     1.09538  0.00102796
        7285     1.10537     1.09538  0.00102782
        7286      1.1033     1.09538  0.00102768
        7287     1.10119     1.09538  0.00102754
        7288     1.09904     1.09538   0.0010274
        7289     1.09689     1.09538  0.00102726
        7290     1.09473     1.09538  0.00102712
        7291     1.09259     1.09538  0.00102698
        7292     1.09046     1.09538  0.00102684
        7293     1.08838     1.09538   0.0010267
        7294     1.08635     1.09538  0.00102656
        7295     1.08438     1.09538  0.00102642
        7296     1.08248     1.09538  0.00102628
        7297     1.08067     1.09537  0.00102614
        7298     1.07894     1.09537    0.001026
        7299     1.07731     1.09537  0.00102586
        7300     1.07579     1.09537  0.00102573
        7301     1.07439     1.09536  0.00102559
        7302     1.07311     1.09536  0.00102545
        7303     1.07196     1.09536  0.00102532
        7304     1.07093     1.09535  0.00102518
        7305     1.07005     1.09535  0.00102505
        7306      1.0693     1.09535  0.00102491
        7307      1.0687     1.09534  0.00102478
        7308     1.06825     1.09534  0.00102465
        7309     1.06796     1.09534  0.00102451
        7310     1.06782     1.09533  0.00102438
        7311     1.06784     1.09533  0.00102425
        7312     1.06803     1.09532  0.00102411
        7313     1.06839     1.09532  0.00102398
        7314     1.06892     1.09532  0.00102385
        7315     1.06961     1.09531  0.00102371
        7316     1.07048     1.09531  0.00102358
        7317      1.0715     1.09531  0.00102344
        7318     1.07269      1.0953  0.00102331
        7319     1.07403      1.0953  0.00102317
        7320     1.07552      1.0953  0.00102304
        7321     1.07715      1.0953   0.0010229
        7322      1.0789     1.09529  0.00102276
        7323     1.08077     1.09529  0.00102263
        7324     1.08275     1.09529  0.00102249
        7325     1.08482     1.09529  0.00102235
        7326     1.08696     1.09529  0.00102221
        7327     1.08917     1.09529  0.00102207
        7328     1.09142     1.09529  0.00102193
        7329      1.0937     1.09529  0.00102179
        7330     1.09599     1.09529  0.00102165
        7331     1.09828     1.09529  0.00102151
        7332     1.10056     1.09529  0.00102137
        7333     1.10281     1.09529  0.00102124
        7334     1.10503     1.09529   0.0010211
        7335      1.1072     1.09529  0.00102096
        7336     1.10932     1.09529  0.00102082
        7337     1.11136     1.09529  0.00102068
        7338     1.11334      1.0953  0.00102055
        7339     1.11523      1.0953  0.00102041
        7340     1.11705      1.0953  0.00102028
        7341     1.11877     1.09531  0.00102014
        7342      1.1204     1.09531  0.00102001
        7343     1.12194     1.09531  0.00101988
        7344     1.12337     1.09532  0.00101975
        7345      1.1247     1.09532  0.00101962
        7346     1.12593     1.09532  0.00101949
        7347     1.12704     1.09533  0.00101936
        7348     1.12804     1.09533  0.00101923
        7349     1.12892     1.09534   0.0010191
        7350     1.12967     1.09534  0.00101897
        7351      1.1303     1.09535  0.00101884
        7352      1.1308     1.09535  0.00101872
        7353     1.13116     1.09536  0.00101859
        7354     1.13138     1.09536  0.00101846
        7355     1.13145     1.09537  0.00101834
        7356     1.13137     1.09537  0.00101821
        7357     1.13114     1.09538  0.00101808
        7358     1.13076     1.09538  0.00101796
        7359     1.13021     1.09539  0.00101783
        7360     1.12951     1.09539   0.0010177
        7361     1.12864      1.0954  0.00101757
        7362     1.12761      1.0954  0.00101744
        7363     1.12641      1.0954  0.00101731
        7364     1.12506     1.09541  0.00101718
        7365     1.12355     1.09541  0.00101705
        7366     1.12188     1.09542  0.00101692
        7367     1.12007     1.09542  0.00101679
        7368     1.11811     1.09542  0.00101665
        7369     1.11602     1.09542  0.00101652
        7370     1.11379     1.09543  0.00101639
        7371     1.11145     1.09543  0.00101625
        7372       1.109     1.09543  0.00101611
        7373     1.10645     1.09543  0.00101598
        7374     1.10381     1.09543  0.00101584
        7375     1.10109     1.09543   0.0010157
        7376     1.09831     1.09544  0.00101557
        7377     1.09547     1.09544  0.00101543
        7378      1.0926     1.09543  0.00101529
        7379     1.08971     1.09543  0.00101515
        7380      1.0868     1.09543  0.00101502
        7381     1.08391     1.09543  0.00101488
        7382     1.08103     1.09543  0.00101474
        7383      1.0782     1.09543  0.00101461
        7384     1.07542     1.09542  0.00101448
        7385     1.07271     1.09542  0.00101434
        7386     1.07008     1.09542  0.00101421
        7387     1.06756     1.09541  0.00101408
        7388     1.06515     1.09541  0.00101395
        7389     1.06288     1.09541  0.00101382
        7390     1.06075      1.0954   0.0010137
        7391     1.05878      1.0954  0.00101357
        7392     1.05698     1.09539  0.00101345
        7393     1.05537     1.09539  0.00101333
        7394     1.05395     1.09538   0.0010132
        7395     1.05274     1.09537  0.00101308
        7396     1.05173     1.09537  0.00101296
        7397     1.05094     1.09536  0.00101285
        7398     1.05037     1.09536  0.00101273
        7399     1.05002     1.09535  0.00101261
        7400     1.04989     1.09534  0.00101249
        7401     1.04997     1.09534  0.00101237
        7402     1.05027     1.09533  0.00101225
        7403     1.05077     1.09533  0.00101213
        7404     1.05146     1.09532  0.00101202
        7405     1.05233     1.09531   0.0010119
        7406     1.05337     1.09531  0.00101177
        7407     1.05457      1.0953  0.00101165
        7408      1.0559      1.0953  0.00101153
        7409     1.05735     1.09529  0.00101141
        7410     1.05889     1.09529  0.00101128
        7411      1.0605     1.09528  0.00101116
        7412     1.06216     1.09528  0.00101103
        7413     1.06384     1.09527   0.0010109
        7414     1.06552     1.09527  0.00101077
        7415     1.06718     1.09527  0.00101064
        7416     1.06878     1.09526  0.00101051
        7417      1.0703     1.09526  0.00101038
        7418     1.07172     1.09526  0.00101025
        7419     1.07301     1.09525  0.00101012
        7420     1.07414     1.09525  0.00100999
        7421      1.0751     1.09525  0.00100986
        7422     1.07585     1.09524  0.00100972
        7423      1.0764     1.09524  0.00100959
        7424     1.07671     1.09524  0.00100946
        7425     1.07677     1.09524  0.00100933
        7426     1.07657     1.09523  0.00100919
        7427      1.0761     1.09523  0.00100906
        7428     1.07536     1.09523  0.00100893
        7429     1.07435     1.09523   0.0010088
        7430     1.07306     1.09522  0.00100866
        7431     1.07152     1.09522  0.00100853
        7432     1.06972     1.09522   0.0010084
        7433     1.06768     1.09521  0.00100828
        7434     1.06543     1.09521  0.00100815
        7435     1.06298      1.0952  0.00100802
        7436     1.06036      1.0952   0.0010079
        7437     1.05761      1.0952  0.00100777
        7438     1.05476     1.09519  0.00100765
        7439     1.05184     1.09518  0.00100753
        7440     1.04889     1.09518  0.00100742
        7441     1.04595     1.09517   0.0010073
        7442     1.04307     1.09516  0.00100719
        7443     1.04027     1.09516  0.00100708
        7444      1.0376     1.09515  0.00100698
        7445     1.03509     1.09514  0.00100688
        7446     1.03279     1.09513  0.00100678
        7447      1.0307     1.09512  0.00100668
        7448     1.02887     1.09511  0.00100658
        7449     1.02731     1.09511  0.00100649
        7450     1.02604      1.0951   0.0010064
        7451     1.02507     1.09509   0.0010063
        7452     1.02441     1.09508  0.00100621
        7453     1.02405     1.09507  0.00100612
        7454       1.024     1.09506  0.00100603
        7455     1.02426     1.09505  0.00100594
        7456      1.0248     1.09504  0.00100585
        7457     1.02562     1.09503  0.00100576
        7458     1.02671     1.09502  0.00100567
        7459     1.02804     1.09501  0.00100557
        7460     1.02959       1.095  0.00100548
        7461     1.03135     1.09499  0.00100538
        7462     1.03328     1.09499  0.00100528
        7463     1.03537     1.09498  0.00100518
        7464     1.03759     1.09497  0.00100507
        7465     1.03992     1.09496  0.00100496
        7466     1.04234     1.09496  0.00100485
        7467     1.04482     1.09495  0.00100474
        7468     1.04734     1.09494  0.00100463
        7469     1.04987     1.09494  0.00100451
        7470     1.05241     1.09493  0.00100439
        7471     1.05493     1.09493  0.00100427
        7472      1.0574     1.09492  0.00100415
        7473     1.05983     1.09492  0.00100403
        7474     1.06218     1.09491   0.0010039
        7475     1.06446     1.09491  0.00100377
        7476     1.06663      1.0949  0.00100365
        7477      1.0687      1.0949  0.00100352
        7478     1.07065      1.0949  0.00100339
        7479     1.07247     1.09489  0.00100326
        7480     1.07415     1.09489  0.00100313
        7481     1.07569     1.09489    0.001003
        7482     1.07709     1.09489  0.00100287
        7483     1.07833     1.09488  0.00100274
        7484     1.07942     1.09488  0.00100261
        7485     1.08036     1.09488  0.00100247
        7486     1.08114     1.09488  0.00100234
        7487     1.08177     1.09488  0.00100221
        7488     1.08225     1.09488  0.00100208
        7489     1.08259     1.09487  0.00100194
        7490     1.08279     1.09487  0.00100181
        7491     1.08286     1.09487  0.00100168
        7492     1.08281     1.09487  0.00100155
        7493     1.08266     1.09487  0.00100141
        7494      1.0824     1.09487  0.00100128
        7495     1.08206     1.09486  0.00100115
        7496     1.08165     1.09486  0.00100102
        7497     1.08117     1.09486  0.00100089
        7498     1.08065     1.09486  0.00100075
        7499      1.0801     1.09486  0.00100062
        7500     1.07952     1.09485  0.00100049
        7501     1.07893     1.09485  0.00100036
        7502     1.07835     1.09485  0.00100023
        7503     1.07778     1.09485   0.0010001
        7504     1.07723     1.09485 0.000999968
        7505     1.07672     1.09484 0.000999838
        7506     1.07625     1.09484 0.000999708
        7507     1.07584     1.09484 0.000999578
        7508     1.07548     1.09484 0.000999448
        7509     1.07519     1.09483 0.000999318
        7510     1.07497     1.09483 0.000999189
        7511     1.07482     1.09483 0.000999059
        7512     1.07476     1.09482  0.00099893
        7513      1.0748     1.09482   0.0009988
        7514     1.07493     1.09482 0.000998671
        7515     1.07517     1.09482 0.000998541
        7516     1.07552     1.09481 0.000998412
        7517       1.076     1.09481 0.000998282
        7518      1.0766     1.09481 0.000998152
        7519     1.07734     1.09481 0.000998022
        7520     1.07822     1.09481 0.000997892
        7521     1.07925      1.0948 0.000997761
        7522     1.08045      1.0948 0.000997631
        7523      1.0818      1.0948 0.000997499
        7524     1.08333      1.0948 0.000997368
        7525     1.08504      1.0948 0.000997236
        7526     1.08693      1.0948 0.000997104
        7527     1.08899     1.09479 0.000996972
        7528     1.09125     1.09479  0.00099684
        7529     1.09368     1.09479 0.000996708
        7530      1.0963     1.09479 0.000996575
        7531      1.0991     1.09479 0.000996443
        7532     1.10207      1.0948 0.000996311
        7533      1.1052      1.0948  0.00099618
        7534      1.1085      1.0948 0.000996049
        7535     1.11194      1.0948  0.00099592
        7536     1.11552      1.0948 0.000995791
        7537     1.11923     1.09481 0.000995665
        7538     1.12304     1.09481 0.000995539
        7539     1.12696     1.09482 0.000995417
        7540     1.13095     1.09482 0.000995296
        7541     1.13502     1.09483 0.000995178
        7542     1.13913     1.09483 0.000995064
        7543     1.14328     1.09484 0.000994953
        7544     1.14744     1.09484 0.000994845
        7545      1.1516     1.09485 0.000994742
        7546     1.15575     1.09486 0.000994643
        7547     1.15986     1.09487 0.000994548
        7548     1.16392     1.09488 0.000994458
        7549     1.16792     1.09489 0.000994374
        7550     1.17183      1.0949 0.000994294
        7551     1.17564     1.09491  0.00099422
        7552     1.17934     1.09492 0.000994151
        7553     1.18291     1.09493 0.000994088
        7554     1.18634     1.09494  0.00099403
        7555     1.18961     1.09496 0.000993977
        7556     1.19271     1.09497  0.00099393
        7557     1.19563     1.09498 0.000993888
        7558     1.19835       1.095  0.00099385
        7559     1.20087     1.09501 0.000993818
        7560     1.20317     1.09502 0.000993789
        7561     1.20525     1.09504 0.000993765
        7562      1.2071     1.09505 0.000993744
        7563     1.20871     1.09507 0.000993726
        7564     1.21008     1.09508 0.000993711
        7565     1.21119      1.0951 0.000993698
        7566     1.21205     1.09511 0.000993687
        7567     1.21266     1.09513 0.000993677
        7568     1.21301     1.09515 0.000993668
        7569     1.21309     1.09516 0.000993659
        7570     1.21293     1.09518 0.000993649
        7571     1.21251     1.09519 0.000993639
        7572     1.21183     1.09521 0.000993627
        7573     1.21091     1.09522 0.000993613
        7574     1.20974     1.09524 0.000993597
        7575     1.20835     1.09525 0.000993578
        7576     1.20673     1.09527 0.000993556
        7577     1.20489     1.09528  0.00099353
        7578     1.20286      1.0953   0.0009935
        7579     1.20063     1.09531 0.000993466
        7580     1.19823     1.09532 0.000993428
        7581     1.19567     1.09534 0.000993385
        7582     1.19297     1.09535 0.000993338
        7583     1.19014     1.09536 0.000993285
        7584     1.18721     1.09537 0.000993228
        7585     1.18418     1.09539 0.000993166
        7586     1.18109      1.0954   0.0009931
        7587     1.17794     1.09541 0.000993028
        7588     1.17476     1.09542 0.000992953
        7589     1.17156     1.09543 0.000992872
        7590     1.16836     1.09544 0.000992788
        7591     1.16518     1.09545   0.0009927
        7592     1.16203     1.09546 0.000992608
        7593     1.15892     1.09547 0.000992512
        7594     1.15588     1.09547 0.000992413
        7595      1.1529     1.09548 0.000992312
        7596     1.14999     1.09549 0.000992207
        7597     1.14718     1.09549   0.0009921
        7598     1.14446      1.0955  0.00099199
        7599     1.14183     1.09551 0.000991878
        7600     1.13931     1.09551 0.000991764
        7601      1.1369     1.09552 0.000991649
        7602      1.1346     1.09552 0.000991532
        7603     1.13241     1.09553 0.000991413
        7604     1.13034     1.09553 0.000991293
        7605     1.12839     1.09554 0.000991172
        7606     1.12656     1.09554 0.000991051
        7607     1.12486     1.09555 0.000990928
        7608     1.12329     1.09555 0.000990804
        7609     1.12185     1.09555  0.00099068
        7610     1.12056     1.09556 0.000990555
        7611     1.11941     1.09556  0.00099043
        7612     1.11841     1.09556 0.000990305
        7613     1.11756     1.09556 0.000990179
        7614     1.11688     1.09557 0.000990053
        7615     1.11637     1.09557 0.000989926
        7616     1.11603     1.09557   0.0009898
        7617     1.11586     1.09558 0.000989674
        7618     1.11588     1.09558 0.000989547
        7619     1.11609     1.09558 0.000989421
        7620     1.11649     1.09558 0.000989295
        7621     1.11707     1.09559 0.000989169
        7622     1.11785     1.09559 0.000989044
        7623     1.11882     1.09559 0.000988919
        7624     1.11998      1.0956 0.000988794
        7625     1.12131      1.0956  0.00098867
        7626     1.12282      1.0956 0.000988547
        7627     1.12448     1.09561 0.000988425
        7628     1.12629     1.09561 0.000988303
        7629     1.12824     1.09561 0.000988183
        7630     1.13029     1.09562 0.000988064
        7631     1.13243     1.09562 0.000987946
        7632     1.13464     1.09563  0.00098783
        7633      1.1369     1.09563 0.000987715
        7634     1.13917     1.09564 0.000987603
        7635     1.14143     1.09565 0.000987491
        7636     1.14365     1.09565 0.000987382
        7637     1.14581     1.09566 0.000987275
        7638     1.14787     1.09567 0.000987169
        7639     1.14981     1.09567 0.000987065
        7640      1.1516     1.09568 0.000986963
        7641     1.15321     1.09569 0.000986863
        7642     1.15464      1.0957 0.000986764
        7643     1.15584      1.0957 0.000986666
        7644     1.15681     1.09571 0.000986569
        7645     1.15754     1.09572 0.000986473
        7646       1.158     1.09573 0.000986378
        7647      1.1582     1.09574 0.000986283
        7648     1.15812     1.09574 0.000986188
        7649     1.15777     1.09575 0.000986092
        7650     1.15715     1.09576 0.000985996
        7651     1.15626     1.09577 0.000985899
        7652     1.15511     1.09578   0.0009858
        7653     1.15373     1.09578 0.000985701
        7654     1.15212     1.09579 0.000985599
        7655     1.15031      1.0958 0.000985496
        7656     1.14833      1.0958 0.000985391
        7657     1.14621     1.09581 0.000985285
        7658     1.14397     1.09582 0.000985176
        7659     1.14166     1.09582 0.000985066
        7660      1.1393     1.09583 0.000984953
        7661     1.13692     1.09583 0.000984839
        7662     1.13458     1.09584 0.000984724
        7663     1.13229     1.09584 0.000984607
        7664     1.13009     1.09585 0.000984489
        7665     1.12802     1.09585 0.000984369
        7666     1.12609     1.09586 0.000984249
        7667     1.12432     1.09586 0.000984127
        7668     1.12275     1.09586 0.000984005
        7669     1.12137     1.09587 0.000983882
        7670     1.12021     1.09587 0.000983759
        7671     1.11926     1.09587 0.000983636
        7672     1.11853     1.09588 0.000983512
        7673     1.11802     1.09588 0.000983388
        7674     1.11773     1.09588 0.000983264
        7675     1.11765     1.09589  0.00098314
        7676     1.11778     1.09589 0.000983016
        7677     1.11812     1.09589 0.000982892
        7678     1.11865     1.09589 0.000982769
        7679     1.11938      1.0959 0.000982645
        7680      1.1203      1.0959 0.000982523
        7681     1.12139      1.0959   0.0009824
        7682     1.12266     1.09591 0.000982279
        7683      1.1241     1.09591 0.000982158
        7684     1.12569     1.09591 0.000982037
        7685     1.12743     1.09592 0.000981918
        7686     1.12928     1.09592   0.0009818
        7687     1.13125     1.09593 0.000981683
        7688     1.13329     1.09593 0.000981567
        7689     1.13538     1.09594 0.000981453
        7690     1.13751     1.09594  0.00098134
        7691     1.13963     1.09595 0.000981229
        7692     1.14172     1.09595  0.00098112
        7693     1.14374     1.09596 0.000981012
        7694     1.14566     1.09597 0.000980906
        7695     1.14745     1.09597 0.000980801
        7696     1.14909     1.09598 0.000980698
        7697     1.15055     1.09599 0.000980596
        7698     1.15181       1.096 0.000980495
        7699     1.15284       1.096 0.000980396
        7700     1.15365     1.09601 0.000980297
        7701     1.15421     1.09602 0.000980199
        7702     1.15453     1.09603 0.000980101
        7703      1.1546     1.09603 0.000980003
        7704     1.15442     1.09604 0.000979906
        7705     1.15401     1.09605 0.000979807
        7706     1.15338     1.09606 0.000979708
        7707     1.15253     1.09606 0.000979609
        7708     1.15149     1.09607 0.000979508
        7709     1.15027     1.09608 0.000979406
        7710     1.14889     1.09608 0.000979303
        7711     1.14737     1.09609 0.000979199
        7712     1.14573      1.0961 0.000979093
        7713       1.144      1.0961 0.000978986
        7714     1.14219     1.09611 0.000978877
        7715     1.14033     1.09611 0.000978767
        7716     1.13844     1.09612 0.000978655
        7717     1.13654     1.09613 0.000978543
        7718     1.13465     1.09613 0.000978428
        7719     1.13279     1.09614 0.000978313
        7720     1.13098     1.09614 0.000978197
        7721     1.12923     1.09614  0.00097808
        7722     1.12758     1.09615 0.000977961
        7723     1.12602     1.09615 0.000977842
        7724     1.12458     1.09616 0.000977723
        7725     1.12328     1.09616 0.000977603
        7726     1.12211     1.09616 0.000977482
        7727     1.12111     1.09617 0.000977361
        7728     1.12026     1.09617 0.000977239
        7729      1.1196     1.09617 0.000977117
        7730     1.11912     1.09617 0.000976995
        7731     1.11883     1.09618 0.000976873
        7732     1.11874     1.09618 0.000976751
        7733     1.11886     1.09618  0.00097663
        7734     1.11917     1.09619 0.000976508
        7735      1.1197     1.09619 0.000976386
        7736     1.12043     1.09619 0.000976265
        7737     1.12136      1.0962 0.000976144
        7738     1.12249      1.0962 0.000976024
        7739     1.12381      1.0962 0.000975905
        7740     1.12532     1.09621 0.000975786
        7741     1.12701     1.09621 0.000975668
        7742     1.12887     1.09621 0.000975551
        7743     1.13088     1.09622 0.000975435
        7744     1.13303     1.09622 0.000975321
        7745     1.13531     1.09623 0.000975208
        7746      1.1377     1.09623 0.000975097
        7747     1.14018     1.09624 0.000974987
        7748     1.14274     1.09625  0.00097488
        7749     1.14536     1.09625 0.000974775
        7750     1.14802     1.09626 0.000974672
        7751     1.15071     1.09627 0.000974571
        7752      1.1534     1.09627 0.000974474
        7753     1.15608     1.09628 0.000974378
        7754     1.15874     1.09629 0.000974286
        7755     1.16136      1.0963 0.000974197
        7756     1.16392     1.09631  0.00097411
        7757     1.16641     1.09632 0.000974026
        7758     1.16882     1.09632 0.000973946
        7759     1.17115     1.09633 0.000973868
        7760     1.17337     1.09634 0.000973793
        7761     1.17549     1.09635 0.000973721
        7762     1.17749     1.09637 0.000973651
        7763     1.17938     1.09638 0.000973585
        7764     1.18116     1.09639 0.000973521
        7765     1.18281      1.0964 0.000973459
        7766     1.18435     1.09641 0.000973399
        7767     1.18576     1.09642 0.000973342
        7768     1.18706     1.09643 0.000973287
        7769     1.18824     1.09644 0.000973233
        7770     1.18931     1.09646 0.000973181
        7771     1.19028     1.09647 0.000973131
        7772     1.19114     1.09648 0.000973082
        7773     1.19189     1.09649 0.000973034
        7774     1.19255     1.09651 0.000972987
        7775     1.19312     1.09652 0.000972942
        7776     1.19359     1.09653 0.000972897
        7777     1.19397     1.09654 0.000972852
        7778     1.19426     1.09656 0.000972808
        7779     1.19446     1.09657 0.000972765
        7780     1.19456     1.09658 0.000972721
        7781     1.19457     1.09659 0.000972678
        7782     1.19447     1.09661 0.000972634
        7783     1.19427     1.09662  0.00097259
        7784     1.19396     1.09663 0.000972545
        7785     1.19352     1.09664   0.0009725
        7786     1.19295     1.09666 0.000972454
        7787     1.19225     1.09667 0.000972406
        7788     1.19141     1.09668 0.000972358
        7789     1.19041     1.09669 0.000972307
        7790     1.18925      1.0967 0.000972255
        7791     1.18792     1.09672 0.000972201
        7792     1.18642     1.09673 0.000972144
        7793     1.18474     1.09674 0.000972085
        7794     1.18288     1.09675 0.000972023
        7795     1.18083     1.09676 0.000971958
        7796     1.17859     1.09677  0.00097189
        7797     1.17617     1.09678 0.000971819
        7798     1.17356     1.09679 0.000971744
        7799     1.17076      1.0968 0.000971666
        7800     1.16779     1.09681 0.000971584
        7801     1.16464     1.09682 0.000971498
        7802     1.16133     1.09683 0.000971409
        7803     1.15786     1.09683 0.000971316
        7804     1.15425     1.09684 0.000971219
        7805     1.15049     1.09685 0.000971119
        7806     1.14661     1.09685 0.000971016
        7807     1.14262     1.09686 0.000970909
        7808     1.13852     1.09687 0.000970799
        7809     1.13433     1.09687 0.000970687
        7810     1.13007     1.09687 0.000970572
        7811     1.12575     1.09688 0.000970455
        7812     1.12139     1.09688 0.000970336
        7813     1.11699     1.09688 0.000970215
        7814     1.11258     1.09689 0.000970093
        7815     1.10816     1.09689  0.00096997
        7816     1.10375     1.09689 0.000969846
        7817     1.09938     1.09689 0.000969722
        7818     1.09504     1.09689 0.000969598
        7819     1.09075     1.09689 0.000969474
        7820     1.08654     1.09689 0.000969351
        7821      1.0824     1.09688 0.000969229
        7822     1.07835     1.09688 0.000969108
        7823      1.0744     1.09688 0.000968988
        7824     1.07056     1.09688  0.00096887
        7825     1.06684     1.09687 0.000968754
        7826     1.06325     1.09687  0.00096864
        7827     1.05979     1.09686 0.000968528
        7828     1.05647     1.09686 0.000968418
        7829      1.0533     1.09685  0.00096831
        7830     1.05027     1.09685 0.000968205
        7831      1.0474     1.09684 0.000968102
        7832     1.04467     1.09683 0.000968001
        7833      1.0421     1.09683 0.000967903
        7834     1.03968     1.09682 0.000967806
        7835     1.03741     1.09681 0.000967713
        7836     1.03529      1.0968 0.000967621
        7837     1.03331      1.0968 0.000967531
        7838     1.03146     1.09679 0.000967444
        7839     1.02975     1.09678 0.000967358
        7840     1.02816     1.09677 0.000967275
        7841      1.0267     1.09676 0.000967192
        7842     1.02535     1.09675 0.000967112
        7843     1.02411     1.09674 0.000967033
        7844     1.02297     1.09673 0.000966955
        7845     1.02192     1.09672 0.000966879
        7846     1.02096     1.09671 0.000966804
        7847     1.02007      1.0967  0.00096673
        7848     1.01926     1.09669 0.000966658
        7849      1.0185     1.09668 0.000966586
        7850      1.0178     1.09667 0.000966515
        7851     1.01715     1.09666 0.000966445
        7852     1.01653     1.09665 0.000966376
        7853     1.01594     1.09664 0.000966307
        7854     1.01538     1.09663  0.00096624
        7855     1.01483     1.09662 0.000966173
        7856     1.01428     1.09661 0.000966106
        7857     1.01374      1.0966 0.000966041
        7858     1.01319     1.09659 0.000965976
        7859     1.01263     1.09658 0.000965913
        7860     1.01206     1.09657  0.00096585
        7861     1.01146     1.09656 0.000965787
        7862     1.01085     1.09655 0.000965726
        7863     1.01021     1.09654 0.000965666
        7864     1.00955     1.09653 0.000965606
        7865     1.00886     1.09652 0.000965548
        7866     1.00815      1.0965  0.00096549
        7867     1.00743     1.09649 0.000965434
        7868     1.00669     1.09648 0.000965379
        7869     1.00595     1.09647 0.000965325
        7870     1.00521     1.09646 0.000965272
        7871     1.00448     1.09645  0.00096522
        7872     1.00378     1.09643 0.000965169
        7873      1.0031     1.09642 0.000965119
        7874     1.00247     1.09641  0.00096507
        7875      1.0019      1.0964 0.000965022
        7876      1.0014     1.09639 0.000964975
        7877     1.00098     1.09637 0.000964929
        7878     1.00066     1.09636 0.000964883
        7879     1.00045     1.09635 0.000964837
        7880     1.00037     1.09634 0.000964792
        7881     1.00042     1.09633 0.000964746
        7882     1.00061     1.09631   0.0009647
        7883     1.00095      1.0963 0.000964653
        7884     1.00146     1.09629 0.000964606
        7885     1.00213     1.09628 0.000964558
        7886     1.00297     1.09627 0.000964508
        7887     1.00398     1.09625 0.000964457
        7888     1.00516     1.09624 0.000964403
        7889     1.00651     1.09623 0.000964348
        7890     1.00801     1.09622 0.000964291
        7891     1.00967     1.09621 0.000964231
        7892     1.01147      1.0962 0.000964169
        7893      1.0134     1.09619 0.000964104
        7894     1.01544     1.09618 0.000964036
        7895     1.01759     1.09617 0.000963965
        7896     1.01982     1.09616 0.000963891
        7897     1.02211     1.09615 0.000963815
        7898     1.02446     1.09614 0.000963736
        7899     1.02685     1.09613 0.000963654
        7900     1.02926     1.09612 0.000963569
        7901     1.03169     1.09611 0.000963481
        7902     1.03411     1.09611 0.000963391
        7903     1.03653      1.0961 0.000963299
        7904     1.03895     1.09609 0.000963204
        7905     1.04135     1.09608 0.000963107
        7906     1.04375     1.09608 0.000963008
        7907     1.04615     1.09607 0.000962907
        7908     1.04855     1.09607 0.000962804
        7909     1.05098     1.09606 0.000962699
        7910     1.05344     1.09605 0.000962593
        7911     1.05595     1.09605 0.000962484
        7912     1.05852     1.09604 0.000962374
        7913     1.06116     1.09604 0.000962263
        7914     1.06389     1.09604  0.00096215
        7915     1.06671     1.09603 0.000962035
        7916     1.06963     1.09603  0.00096192
        7917     1.07264     1.09603 0.000961803
        7918     1.07574     1.09602 0.000961685
        7919     1.07891     1.09602 0.000961565
        7920     1.08214     1.09602 0.000961446
        7921     1.08541     1.09602 0.000961325
        7922     1.08868     1.09602 0.000961204
        7923     1.09193     1.09602 0.000961083
        7924     1.09513     1.09602 0.000960962
        7925     1.09823     1.09602 0.000960841
